user_id,onboarding_skips,quiz_answers,total_events,avg_event_interval_sec,chat_opens,chat_views,messages_sent,messages_received,answer_errors,likes,dislikes,successful_purchase,model_changes,is_advanced,time_to_first_message_sec,error_rate,cluster,predicted_churn_probability,predicted_churned,pca1,pca2
9172,0.0,3.0,97.0,182.29166666666663,6.0,6.0,27.0,17.0,10.0,7.0,3.0,1.0,1.0,1.0,340.0,0.3703703703703703,1,0.792995622263915,1,2.639690350776598,0.0057917907010997536
9184,0.0,3.0,59.0,152.72413793103448,3.0,3.0,15.0,12.0,3.0,2.0,4.0,1.0,0.0,0.0,346.0,0.2,1,0.792995622263915,1,0.27996632590671744,-0.23796342584545824
9209,0.0,3.0,13.0,19.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.669238765498684,-1.900594718100824
9224,0.0,3.0,47.0,97.7391304347826,2.0,2.0,12.0,7.0,5.0,0.0,3.0,1.0,0.0,0.0,386.0,0.4166666666666667,1,0.792995622263915,1,-0.5298160718606352,0.7188302146717135
9231,0.0,3.0,55.0,148.74074074074073,3.0,3.0,14.0,6.0,7.0,0.0,2.0,1.0,0.0,0.0,376.0,0.5,1,0.792995622263915,1,0.0671863458144855,1.3277815670798787
9232,0.0,3.0,151.0,221.39333333333332,10.0,10.0,45.0,37.0,7.0,11.0,1.0,1.0,1.0,1.0,337.0,0.1555555555555555,2,0.1395139513951395,0,5.091363572092423,-1.938795276881049
9248,0.0,3.0,39.0,202.10526315789477,3.0,3.0,7.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,339.0,0.2857142857142857,1,0.792995622263915,1,-0.5191379552689855,0.746668429542844
9249,0.0,3.0,74.0,217.2054794520548,5.0,5.0,22.0,8.0,13.0,1.0,1.0,1.0,0.0,0.0,356.0,0.5909090909090909,1,0.792995622263915,1,1.6056169556001427,2.068426324822767
9253,0.0,3.0,66.0,220.07692307692307,5.0,5.0,16.0,8.0,7.0,4.0,2.0,1.0,0.0,0.0,367.0,0.4375,1,0.792995622263915,1,1.2640769139625563,0.9003077121192697
9260,0.0,3.0,72.0,176.35211267605635,4.0,4.0,21.0,8.0,13.0,3.0,1.0,1.0,0.0,0.0,380.0,0.6190476190476191,1,0.792995622263915,1,1.2813788579219356,1.7723240614472957
9272,0.0,3.0,77.0,240.93421052631575,6.0,6.0,21.0,9.0,12.0,2.0,1.0,1.0,0.0,0.0,389.0,0.5714285714285714,1,0.792995622263915,1,1.9378180796826627,1.85091700658434
9277,0.0,3.0,59.0,214.2586206896552,4.0,4.0,15.0,5.0,9.0,3.0,1.0,1.0,0.0,0.0,386.0,0.6,1,0.792995622263915,1,0.8359098793992853,1.7198063418102982
9278,0.0,3.0,65.0,224.234375,5.0,5.0,17.0,6.0,9.0,0.0,4.0,1.0,0.0,0.0,381.0,0.5294117647058824,1,0.792995622263915,1,1.3330974512794591,1.6638867959493255
9279,0.0,3.0,86.0,212.78823529411764,6.0,6.0,25.0,12.0,11.0,3.0,2.0,1.0,1.0,1.0,371.0,0.44,1,0.792995622263915,1,2.1575414142241307,1.0335538118925214
9288,1.0,2.0,13.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.67221274360462,-1.9036490343411894
9307,0.0,3.0,60.0,187.6779661016949,4.0,4.0,16.0,7.0,8.0,2.0,1.0,1.0,0.0,0.0,317.0,0.5,1,0.792995622263915,1,0.7294632728593192,1.3886809396649646
9324,0.0,3.0,44.0,180.8139534883721,3.0,3.0,9.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,353.0,0.6666666666666666,1,0.792995622263915,1,-0.08479875658472676,1.9263446259559784
9327,0.0,3.0,13.0,19.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.669833561119871,-1.901205581348897
9345,0.0,3.0,35.0,122.05882352941175,2.0,2.0,7.0,2.0,5.0,0.0,1.0,1.0,0.0,0.0,333.0,0.7142857142857143,1,0.792995622263915,1,-0.7704332940103688,1.9531235799643762
9349,0.0,3.0,46.0,109.55555555555556,2.0,2.0,9.0,8.0,1.0,3.0,5.0,1.0,0.0,0.0,337.0,0.1111111111111111,1,0.792995622263915,1,-0.5024337320680482,-0.7040607261831305
9356,0.0,3.0,82.0,243.5308641975309,6.0,6.0,23.0,12.0,10.0,0.0,5.0,1.0,0.0,0.0,361.0,0.4347826086956521,1,0.792995622263915,1,2.250150832309812,1.2416875840460282
9384,0.0,3.0,57.0,195.9642857142857,4.0,4.0,15.0,6.0,7.0,1.0,2.0,1.0,0.0,0.0,342.0,0.4666666666666667,1,0.792995622263915,1,0.6146052865903642,1.3297367000442986
9388,0.0,3.0,100.0,247.2525252525253,8.0,8.0,30.0,14.0,12.0,4.0,2.0,1.0,0.0,0.0,364.0,0.4,1,0.792995622263915,1,3.199586042569766,0.8848977308098058
9391,0.0,3.0,53.0,104.71153846153848,2.0,2.0,13.0,10.0,3.0,4.0,3.0,1.0,0.0,0.0,379.0,0.2307692307692307,1,0.792995622263915,1,-0.29982378944589166,-0.42070167341069103
9392,0.0,3.0,69.0,224.61764705882356,5.0,5.0,20.0,4.0,13.0,1.0,2.0,1.0,0.0,0.0,373.0,0.65,1,0.792995622263915,1,1.5424655527155182,2.3333129926039895
9401,0.0,3.0,73.0,159.31944444444446,4.0,4.0,19.0,15.0,4.0,3.0,6.0,1.0,0.0,0.0,360.0,0.2105263157894736,1,0.792995622263915,1,1.1848682945453122,-0.516012932819108
9406,0.0,3.0,13.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.665075196150373,-1.8963186753643122
9413,0.0,3.0,13.0,20.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.665372593960967,-1.8966241069883487
9420,0.0,3.0,13.0,19.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.66894136768809,-1.9002892864767873
9423,0.0,3.0,49.0,229.58333333333331,4.0,4.0,12.0,3.0,7.0,0.0,1.0,1.0,0.0,0.0,388.0,0.5833333333333334,1,0.792995622263915,1,0.35862360862187215,2.0065191368247293
9426,0.0,3.0,60.0,251.0677966101695,5.0,5.0,15.0,6.0,8.0,0.0,1.0,1.0,1.0,1.0,346.0,0.5333333333333333,1,0.792995622263915,1,1.0165963916069967,1.9237142477395872
9430,0.0,3.0,69.0,256.5882352941176,6.0,6.0,18.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,364.0,0.4444444444444444,1,0.792995622263915,1,1.4921501780803406,1.4771254701426944
9437,0.0,3.0,13.0,16.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.679647688869459,-1.9112848249421033
9453,0.0,3.0,89.0,220.13636363636363,6.0,6.0,25.0,13.0,11.0,0.0,8.0,1.0,0.0,0.0,407.0,0.44,1,0.792995622263915,1,2.6192029792620644,0.967098703865378
9456,0.0,3.0,13.0,18.08333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.673699732657587,-1.9051761924613722
9458,0.0,3.0,60.0,143.25423728813558,3.0,3.0,11.0,10.0,1.0,2.0,7.0,1.0,0.0,0.0,349.0,0.0909090909090909,1,0.792995622263915,1,0.21975209920225663,-0.7804369668622351
9463,2.0,1.0,13.0,18.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.6716179479834326,-1.9030381710931163
9468,0.0,3.0,13.0,16.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.68053988230124,-1.912201119814213
9470,0.0,3.0,116.0,135.15652173913043,5.0,7.0,36.0,19.0,16.0,4.0,3.0,1.0,1.0,1.0,387.0,0.4444444444444444,1,0.792995622263915,1,3.0342663725415364,0.5611516732796843
9489,0.0,3.0,55.0,226.0185185185185,4.0,4.0,14.0,7.0,5.0,2.0,1.0,1.0,0.0,0.0,342.0,0.3571428571428571,1,0.792995622263915,1,0.4944201628658012,0.9363186367902179
9495,0.0,3.0,127.0,180.6904761904762,7.0,7.0,38.0,33.0,4.0,12.0,4.0,1.0,1.0,1.0,395.0,0.1052631578947368,2,0.1395139513951395,0,3.790424005026593,-2.5097198580942432
9500,1.0,2.0,13.0,18.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.672510141415213,-1.9039544659652259
9504,0.0,3.0,13.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.665075196150373,-1.8963186753643122
9513,0.0,3.0,79.0,257.0769230769231,6.0,6.0,21.0,9.0,12.0,2.0,3.0,1.0,0.0,0.0,333.0,0.5714285714285714,1,0.792995622263915,1,2.2799125077389744,1.8488287509231678
9531,0.0,3.0,86.0,223.1529411764706,6.0,6.0,25.0,10.0,15.0,1.0,3.0,1.0,0.0,0.0,382.0,0.6,1,0.792995622263915,1,2.4065049311823867,2.0092127534780118
9536,0.0,3.0,78.0,193.53246753246756,5.0,5.0,22.0,17.0,1.0,4.0,5.0,1.0,0.0,0.0,387.0,0.0454545454545454,1,0.792995622263915,1,1.413873614939896,-1.236584121825483
9541,0.0,3.0,211.0,158.55238095238096,10.0,12.0,65.0,55.0,10.0,18.0,8.0,1.0,1.0,1.0,321.0,0.1538461538461538,2,0.1395139513951395,0,8.02713494423436,-4.007464357081514
9546,0.0,3.0,37.0,19.86111111111111,1.0,1.0,8.0,8.0,0.0,2.0,1.0,1.0,1.0,1.0,360.0,0.0,0,0.9535226853559572,1,-1.806949590580445,-1.0466884979105644
9548,0.0,3.0,55.0,145.33333333333334,3.0,3.0,14.0,8.0,5.0,1.0,4.0,1.0,0.0,0.0,361.0,0.3571428571428571,1,0.792995622263915,1,0.2015856219918793,0.5313669377672247
9565,0.0,3.0,13.0,19.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.668346572066903,-1.8996784232287143
9568,0.0,3.0,133.0,207.5757575757576,8.0,8.0,35.0,26.0,8.0,5.0,15.0,1.0,0.0,0.0,397.0,0.2285714285714285,2,0.1395139513951395,0,4.867393569124101,-1.4159034352637705
9576,0.0,3.0,36.0,104.54285714285714,2.0,2.0,7.0,3.0,4.0,1.0,0.0,1.0,1.0,1.0,353.0,0.5714285714285714,1,0.792995622263915,1,-1.0021403243907592,1.3471661657507534
9592,0.0,3.0,62.0,195.2295081967213,4.0,4.0,17.0,4.0,11.0,1.0,3.0,1.0,0.0,0.0,405.0,0.6470588235294118,1,0.792995622263915,1,1.0054904081938238,2.0177699040528005
9603,0.0,3.0,54.0,195.9433962264151,4.0,4.0,12.0,8.0,4.0,1.0,3.0,1.0,0.0,0.0,360.0,0.3333333333333333,1,0.792995622263915,1,0.4076301000807733,0.6504788192310591
9616,0.0,3.0,13.0,19.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.668346572066903,-1.8996784232287143
9617,0.0,3.0,48.0,175.08510638297872,3.0,3.0,12.0,3.0,8.0,1.0,1.0,1.0,0.0,0.0,391.0,0.6666666666666666,1,0.792995622263915,1,0.06771481924882107,1.9935171364685302
9624,0.0,3.0,34.0,118.75757575757576,2.0,2.0,7.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,375.0,0.4285714285714285,1,0.792995622263915,1,-1.1020966944863084,0.9978830305830466
9628,0.0,3.0,13.0,19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.669536163309277,-1.9009001497248605
9630,0.0,3.0,49.0,149.77083333333334,3.0,3.0,11.0,6.0,4.0,2.0,2.0,1.0,1.0,1.0,369.0,0.3636363636363636,1,0.792995622263915,1,-0.167868624361963,0.5894266640188954
9640,0.0,3.0,50.0,102.55102040816328,2.0,2.0,12.0,9.0,3.0,3.0,3.0,1.0,0.0,0.0,350.0,0.25,1,0.792995622263915,1,-0.40831937480863784,-0.19578709882184067
9648,0.0,3.0,47.0,185.2173913043478,3.0,3.0,11.0,5.0,6.0,0.0,1.0,1.0,1.0,1.0,341.0,0.5454545454545454,1,0.792995622263915,1,-0.06431856451743316,1.6672582591141336
9651,0.0,3.0,81.0,192.475,5.0,5.0,25.0,12.0,11.0,2.0,2.0,1.0,0.0,0.0,379.0,0.44,1,0.792995622263915,1,1.7131250174860888,1.0752189249769029
9654,0.0,3.0,98.0,171.77319587628867,5.0,5.0,29.0,14.0,14.0,5.0,5.0,1.0,0.0,0.0,383.0,0.4827586206896552,1,0.792995622263915,1,2.626927936957734,0.7123465546689387
9655,0.0,3.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.681134677922427,-1.912811983062286
9677,0.0,3.0,70.0,238.20289855072463,5.0,5.0,19.0,7.0,11.0,4.0,0.0,1.0,0.0,0.0,354.0,0.5789473684210527,1,0.792995622263915,1,1.521032741009512,1.7641660289299872
9685,0.0,3.0,37.0,130.94444444444446,2.0,2.0,7.0,7.0,0.0,2.0,0.0,1.0,1.0,1.0,371.0,0.0,1,0.792995622263915,1,-1.3257079039312505,-0.5560580238181104
9709,0.0,3.0,13.0,18.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.673402334846994,-1.9048707608373356
9715,0.0,3.0,41.0,194.7,3.0,3.0,8.0,7.0,1.0,0.0,2.0,1.0,0.0,0.0,331.0,0.125,1,0.792995622263915,1,-0.5264346356061832,0.18481921380763444
9721,0.0,3.0,70.0,113.46376811594205,3.0,4.0,19.0,11.0,8.0,2.0,2.0,1.0,1.0,1.0,334.0,0.4210526315789473,1,0.792995622263915,1,0.6467653155565406,0.654284647242541
9723,0.0,3.0,41.0,185.125,3.0,3.0,9.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,346.0,0.1111111111111111,1,0.792995622263915,1,-0.6268057643136205,0.07341939502255046
9726,0.0,3.0,70.0,189.15942028985503,4.0,4.0,20.0,11.0,7.0,3.0,3.0,1.0,0.0,0.0,418.0,0.35,1,0.792995622263915,1,1.0493344586023554,0.4252962375624108
9741,1.0,2.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.673997130468181,-1.9054816240854089
9746,1.0,2.0,66.0,222.09230769230768,5.0,5.0,16.0,10.0,6.0,2.0,2.0,1.0,1.0,1.0,338.0,0.375,1,0.792995622263915,1,1.1405775578940465,0.844331743454231
9752,0.0,3.0,83.0,191.3292682926829,5.0,5.0,23.0,17.0,6.0,3.0,5.0,1.0,0.0,0.0,358.0,0.2608695652173913,1,0.792995622263915,1,1.840467175457688,-0.18722466654591585
9755,0.0,3.0,42.0,178.0487804878049,3.0,3.0,9.0,5.0,4.0,0.0,0.0,1.0,1.0,1.0,370.0,0.4444444444444444,1,0.792995622263915,1,-0.49013176791303686,1.2861061908290379
9757,0.0,3.0,13.0,16.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.678160699816491,-1.9097576668219205
9776,0.0,3.0,34.0,128.0909090909091,2.0,2.0,5.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,392.0,0.2,1,0.792995622263915,1,-1.2383487789613181,0.059894510461538125
9797,0.0,3.0,74.0,247.95890410958904,6.0,6.0,20.0,7.0,11.0,2.0,2.0,1.0,0.0,0.0,343.0,0.55,1,0.792995622263915,1,1.9411818300144854,1.8144270483028981
9800,0.0,3.0,61.0,252.7,5.0,5.0,16.0,7.0,7.0,1.0,1.0,1.0,0.0,0.0,374.0,0.4375,1,0.792995622263915,1,1.0050010443422146,1.432037674278734
9812,0.0,3.0,97.0,240.42708333333331,7.0,7.0,28.0,15.0,10.0,5.0,1.0,1.0,1.0,1.0,380.0,0.3571428571428571,1,0.792995622263915,1,2.684536214994302,0.5192561012413197
9827,0.0,3.0,13.0,20.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.665372593960967,-1.8966241069883487
9829,0.0,3.0,55.0,210.8148148148148,4.0,4.0,13.0,6.0,6.0,1.0,3.0,1.0,0.0,0.0,377.0,0.4615384615384615,1,0.792995622263915,1,0.606204916809197,1.223334133927133
9830,0.0,3.0,61.0,136.83333333333334,3.0,3.0,17.0,8.0,8.0,1.0,4.0,1.0,0.0,0.0,384.0,0.4705882352941176,1,0.792995622263915,1,0.5051637864345826,0.9600982503922071
9831,0.0,3.0,64.0,120.73015873015872,3.0,3.0,19.0,6.0,12.0,2.0,2.0,1.0,0.0,0.0,425.0,0.631578947368421,1,0.792995622263915,1,0.5927634954474355,1.6327862067543668
9838,0.0,3.0,61.0,135.21666666666667,3.0,3.0,16.0,13.0,3.0,4.0,1.0,1.0,1.0,1.0,392.0,0.1875,1,0.792995622263915,1,0.05269669069656624,-0.47175456162710167
9855,0.0,3.0,13.0,20.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.664480400529186,-1.895707812116239
9871,0.0,3.0,42.0,114.34146341463416,2.0,2.0,9.0,5.0,4.0,1.0,3.0,1.0,0.0,0.0,370.0,0.4444444444444444,1,0.792995622263915,1,-0.6014941910186211,0.7844840643591607
9872,0.0,3.0,58.0,141.73684210526315,3.0,3.0,14.0,12.0,1.0,2.0,3.0,1.0,0.0,0.0,371.0,0.0714285714285714,1,0.792995622263915,1,-0.11182571584775343,-0.7204044850176871
9881,0.0,3.0,13.0,21.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.661803820233844,-1.8929589274999101
9889,0.0,3.0,58.0,254.0,5.0,5.0,12.0,11.0,1.0,2.0,2.0,1.0,1.0,1.0,374.0,0.0833333333333333,1,0.792995622263915,1,0.6187654482734765,-0.180565620694715
9901,0.0,3.0,65.0,165.671875,4.0,4.0,18.0,11.0,6.0,3.0,0.0,1.0,1.0,1.0,379.0,0.3333333333333333,1,0.792995622263915,1,0.5438111495335873,0.4538251350436298
9907,0.0,3.0,48.0,164.0,3.0,3.0,12.0,5.0,5.0,1.0,2.0,1.0,0.0,0.0,370.0,0.4166666666666667,1,0.792995622263915,1,-0.10748030553218506,0.9864641236802849
9913,0.0,3.0,13.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.668643969877497,-1.8999838548527508
9917,0.0,3.0,60.0,136.52542372881356,3.0,3.0,15.0,14.0,0.0,7.0,0.0,1.0,1.0,1.0,404.0,0.0,1,0.792995622263915,1,-0.14890453809339577,-1.4719831889443673
9923,0.0,3.0,54.0,223.0943396226415,4.0,4.0,13.0,6.0,5.0,1.0,3.0,1.0,0.0,0.0,375.0,0.3846153846153846,1,0.792995622263915,1,0.5414869036655874,1.0001953563089334
9927,0.0,3.0,63.0,183.43548387096772,4.0,4.0,16.0,8.0,8.0,4.0,1.0,1.0,0.0,0.0,306.0,0.5,1,0.792995622263915,1,0.9102856024903944,1.1318111873554226
9931,0.0,3.0,86.0,168.10588235294117,5.0,5.0,23.0,23.0,0.0,6.0,4.0,1.0,1.0,1.0,388.0,0.0,1,0.792995622263915,1,1.5375887292839985,-1.9105136093629125
9933,1.0,2.0,13.0,17.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.675186721710555,-1.906703350581555
9937,0.0,3.0,78.0,155.97402597402598,4.0,4.0,21.0,11.0,10.0,3.0,4.0,1.0,0.0,0.0,341.0,0.4761904761904761,1,0.792995622263915,1,1.4513507850761622,0.8507083754711681
9940,1.0,2.0,79.0,230.71794871794876,6.0,6.0,22.0,11.0,10.0,0.0,4.0,1.0,0.0,0.0,334.0,0.4545454545454545,1,0.792995622263915,1,2.0638163365533666,1.3769611753282414
9953,0.0,3.0,48.0,240.80851063829783,4.0,4.0,9.0,6.0,3.0,1.0,3.0,1.0,0.0,0.0,371.0,0.3333333333333333,1,0.792995622263915,1,0.31487845475312176,0.832670901421458
9960,0.0,3.0,90.0,252.13483146067412,7.0,7.0,26.0,14.0,9.0,1.0,5.0,1.0,0.0,0.0,391.0,0.3461538461538461,1,0.792995622263915,1,2.6646623903685476,0.714930348864142
9972,0.0,3.0,38.0,129.27027027027026,2.0,2.0,8.0,6.0,2.0,0.0,2.0,1.0,0.0,0.0,385.0,0.25,1,0.792995622263915,1,-0.9958159098954489,0.3277952982145355
9973,0.0,3.0,93.0,129.3586956521739,4.0,4.0,26.0,24.0,2.0,10.0,1.0,1.0,1.0,1.0,402.0,0.0769230769230769,1,0.792995622263915,1,1.401683290991209,-2.0461096228272857
9976,0.0,3.0,13.0,19.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.668049174256309,-1.8993729916046778
9983,0.0,3.0,73.0,158.25,4.0,4.0,21.0,14.0,4.0,4.0,4.0,1.0,0.0,0.0,358.0,0.1904761904761904,1,0.792995622263915,1,1.0542001163068557,-0.5487208274610392
9986,0.0,3.0,13.0,17.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.676971108574117,-1.9085359403257742
9990,0.0,3.0,54.0,223.2075471698113,4.0,4.0,14.0,6.0,5.0,0.0,3.0,1.0,0.0,0.0,317.0,0.3571428571428571,1,0.792995622263915,1,0.5505776287239403,1.086194402502223
10007,0.0,3.0,13.0,19.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.668049174256309,-1.8993729916046778
10009,0.0,3.0,78.0,258.3246753246753,6.0,6.0,22.0,8.0,11.0,1.0,4.0,1.0,0.0,0.0,334.0,0.5,1,0.792995622263915,1,2.212013050187947,1.6685952259741337
10012,0.0,3.0,46.0,96.66666666666669,2.0,2.0,10.0,8.0,2.0,4.0,1.0,1.0,1.0,1.0,416.0,0.2,1,0.792995622263915,1,-0.8444009191669096,-0.42085298788716136
10014,0.0,3.0,43.0,163.0,3.0,3.0,9.0,4.0,5.0,1.0,0.0,1.0,1.0,1.0,403.0,0.5555555555555556,1,0.792995622263915,1,-0.41142007200309466,1.4797730975685335
10029,0.0,3.0,49.0,160.20833333333334,3.0,3.0,11.0,11.0,0.0,2.0,1.0,1.0,1.0,1.0,349.0,0.0,1,0.792995622263915,1,-0.5120190062179825,-0.6900089388777391
10031,0.0,3.0,84.0,140.26506024096386,4.0,4.0,26.0,23.0,1.0,5.0,2.0,1.0,1.0,1.0,431.0,0.0384615384615384,1,0.792995622263915,1,1.005345525070375,-1.6805942416190451
10042,0.0,3.0,68.0,262.8805970149254,6.0,6.0,20.0,5.0,10.0,1.0,0.0,1.0,0.0,0.0,370.0,0.5,1,0.792995622263915,1,1.501463627591481,1.9348968858205142
10044,0.0,3.0,44.0,118.48837209302326,2.0,2.0,10.0,5.0,5.0,2.0,2.0,1.0,0.0,0.0,369.0,0.5,1,0.792995622263915,1,-0.49168068236406137,0.9554814388907968
10046,0.0,3.0,109.0,212.9351851851852,7.0,7.0,33.0,15.0,16.0,4.0,6.0,1.0,0.0,0.0,342.0,0.4848484848484848,1,0.792995622263915,1,3.7011186588032747,1.0161181147040275
10081,0.0,3.0,13.0,17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.674889323899961,-1.9063979189575184
10084,0.0,3.0,22.0,24.904761904761905,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,338.0,0.5,0,0.9535226853559572,1,-1.9990892052806162,0.8530258461442289
10085,1.0,2.0,13.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.665075196150373,-1.8963186753643122
10087,1.0,2.0,46.0,181.8,3.0,3.0,11.0,5.0,6.0,0.0,1.0,1.0,0.0,0.0,371.0,0.5454545454545454,1,0.792995622263915,1,-0.1187780720004827,1.6284241927265533
10092,0.0,3.0,94.0,173.46236559139786,5.0,5.0,28.0,20.0,7.0,3.0,7.0,1.0,0.0,0.0,376.0,0.25,1,0.792995622263915,1,2.320430205192412,-0.5038382034528365
10094,0.0,3.0,121.0,249.95833333333331,9.0,9.0,38.0,13.0,23.0,4.0,2.0,1.0,0.0,0.0,353.0,0.6052631578947368,1,0.792995622263915,1,4.534802886268052,2.2167899409029785
10103,1.0,2.0,107.0,204.91509433962264,7.0,7.0,34.0,12.0,20.0,2.0,4.0,1.0,0.0,0.0,381.0,0.5882352941176471,1,0.792995622263915,1,3.4886838578314863,1.95146693332642
10104,0.0,3.0,13.0,19.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.669238765498684,-1.900594718100824
10113,0.0,3.0,13.0,17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.674889323899961,-1.9063979189575184
10119,1.0,2.0,70.0,229.8840579710145,5.0,5.0,17.0,10.0,7.0,2.0,5.0,1.0,0.0,0.0,343.0,0.4117647058823529,1,0.792995622263915,1,1.6061221138250739,0.8543562125642368
10129,1.0,2.0,89.0,174.01136363636363,5.0,5.0,25.0,22.0,2.0,8.0,2.0,1.0,1.0,1.0,374.0,0.08,1,0.792995622263915,1,1.7034557506309482,-1.6066933344076284
10133,0.0,3.0,57.0,191.75,4.0,4.0,12.0,7.0,5.0,4.0,2.0,1.0,1.0,1.0,351.0,0.4166666666666667,1,0.792995622263915,1,0.5970637512862305,0.6952632093317087
10134,0.0,3.0,65.0,129.265625,3.0,3.0,19.0,8.0,11.0,1.0,3.0,1.0,0.0,0.0,392.0,0.5789473684210527,1,0.792995622263915,1,0.6789037636970979,1.4657141664609707
10143,0.0,3.0,13.0,21.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0,0.9535226853559572,1,-4.66061422899147,-1.8917372010037639
10147,0.0,3.0,120.0,225.4453781512605,8.0,8.0,35.0,25.0,6.0,7.0,9.0,1.0,0.0,0.0,421.0,0.1714285714285714,2,0.1395139513951395,0,4.138113531152283,-1.485100406530054
10148,1.0,2.0,59.0,153.01724137931035,3.0,3.0,17.0,7.0,9.0,1.0,2.0,1.0,0.0,0.0,339.0,0.5294117647058824,1,0.792995622263915,1,0.4521417318198327,1.4420135111444652
