user_id,onboarding_skips,quiz_answers,total_events,avg_event_interval_sec,chat_opens,chat_views,messages_sent,messages_received,answer_errors,likes,dislikes,successful_purchase,model_changes,time_to_first_event_sec,time_to_first_message_sec,error_rate,is_churned,cluster,pca1,pca2
9734,0.0,3.0,81.0,204.6875,5.0,5.0,22.0,11.0,10.0,4.0,5.0,1.0,0.0,0.0,392.0,0.1234567901234567,1.0,4,1.9955489619796014,1.1474694038384172
9735,0.0,3.0,65.0,178.859375,4.0,4.0,16.0,8.0,8.0,3.0,3.0,1.0,1.0,0.0,390.0,0.123076923076923,1.0,0,1.1950895866243083,0.5970004461735511
9736,0.0,3.0,120.0,239.10084033613447,9.0,9.0,37.0,19.0,16.0,1.0,6.0,1.0,0.0,0.0,360.0,0.1333333333333333,1.0,4,4.31397452995634,1.698301876252331
9737,0.0,3.0,89.0,273.57954545454544,7.0,7.0,23.0,10.0,12.0,3.0,6.0,1.0,0.0,0.0,364.0,0.1348314606741573,1.0,4,2.9723687733497655,1.7275453624689063
9738,0.0,3.0,13.0,18.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.641058809019084,-0.6274327707667562
9739,0.0,3.0,38.0,116.54054054054056,2.0,2.0,8.0,4.0,3.0,2.0,0.0,1.0,1.0,0.0,347.0,0.0789473684210526,1.0,0,-0.8173275890919613,0.017505067530255717
9740,0.0,3.0,13.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6293319692247716,-0.6164661944271245
9742,1.0,2.0,55.0,284.01851851851853,5.0,5.0,13.0,7.0,4.0,0.0,2.0,1.0,0.0,0.0,373.0,0.0727272727272727,1.0,8,0.5449390264948778,0.45334475215158665
9743,0.0,3.0,34.0,20.060606060606062,1.0,1.0,6.0,6.0,0.0,3.0,1.0,1.0,1.0,0.0,347.0,0.0,0.0,0,-1.6434573655226379,-1.4222135762874486
9744,0.0,3.0,20.0,24.36842105263158,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,371.0,0.05,1.0,3,-2.4171450072044256,0.33592740633419244
9745,0.0,3.0,45.0,173.5,3.0,3.0,11.0,2.0,7.0,0.0,2.0,1.0,0.0,0.0,404.0,0.1555555555555555,1.0,2,-0.08954319927532327,2.0169397908985385
9747,0.0,3.0,33.0,124.90625,2.0,2.0,6.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,374.0,0.1212121212121212,1.0,2,-1.1249328511450256,1.323362445534149
9748,0.0,3.0,13.0,18.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.641058809019084,-0.6274327707667562
9749,0.0,3.0,13.0,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6478017419008135,-0.6337385521620444
9750,0.0,3.0,141.0,218.7428571428572,9.0,9.0,46.0,20.0,24.0,5.0,5.0,1.0,0.0,0.0,410.0,0.1702127659574468,1.0,4,5.3439741226911,2.1096935491801405
9751,0.0,3.0,13.0,19.08333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.637833928075648,-0.6244169622733575
9753,0.0,3.0,253.0,201.4246031746032,15.0,17.0,75.0,71.0,3.0,28.0,3.0,1.0,1.0,0.0,355.0,0.0118577075098814,0.0,7,10.338416833327395,-6.137423694919846
9754,1.0,2.0,32.0,130.19354838709677,2.0,2.0,6.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,312.0,0.0625,1.0,8,-1.2524299739408646,-0.7312546388258244
9756,0.0,3.0,13.0,20.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6331431921579234,-0.6200303317375048
9758,0.0,3.0,100.0,150.76767676767676,5.0,5.0,28.0,25.0,3.0,7.0,1.0,1.0,1.0,0.0,383.0,0.03,0.0,9,2.0106111783465455,-1.7891191682676955
9759,1.0,2.0,13.0,19.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1,-3.798890390997081,-1.382643354128383
9760,1.0,2.0,46.0,310.3333333333333,5.0,5.0,9.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,350.0,0.0652173913043478,1.0,8,0.23430428335966597,0.4921541359054957
9761,1.0,2.0,13.0,18.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1,-3.8024084429353744,-1.3859333270302723
9762,0.0,3.0,64.0,217.3174603174604,5.0,5.0,16.0,10.0,5.0,2.0,1.0,1.0,1.0,0.0,370.0,0.078125,1.0,0,1.0955252794684707,0.18305646421219246
9763,0.0,3.0,13.0,18.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.639299783049937,-0.6257877843158114
9764,0.0,3.0,31.0,25.666666666666668,1.0,1.0,6.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,411.0,0.0967741935483871,0.0,0,-1.545172050126385,0.03749282599693894
9765,0.0,3.0,46.0,167.62222222222223,3.0,3.0,9.0,8.0,1.0,4.0,0.0,1.0,1.0,0.0,397.0,0.0217391304347826,0.0,0,-0.3050562813532597,-0.8395466708281747
9766,0.0,3.0,122.0,244.27272727272728,9.0,9.0,36.0,17.0,18.0,2.0,8.0,1.0,0.0,0.0,331.0,0.1475409836065573,1.0,4,4.665585644855194,1.909709462616089
9767,1.0,2.0,64.0,241.2063492063492,5.0,5.0,18.0,7.0,9.0,0.0,1.0,1.0,0.0,0.0,365.0,0.140625,1.0,8,0.9405633038397632,1.307244677000579
9768,1.0,2.0,69.0,190.0,4.0,4.0,20.0,7.0,13.0,3.0,0.0,1.0,0.0,0.0,372.0,0.1884057971014492,1.0,8,1.0288645150968452,1.5918128301567331
9769,0.0,3.0,190.0,209.984126984127,12.0,14.0,56.0,47.0,4.0,15.0,6.0,1.0,1.0,0.0,350.0,0.0210526315789473,0.0,7,7.4105832971534795,-3.6673982517685477
9770,1.0,2.0,13.0,18.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1,-3.8000630749765123,-1.3837400117623462
9771,0.0,3.0,58.0,266.6140350877193,5.0,5.0,14.0,6.0,6.0,2.0,1.0,1.0,0.0,0.0,395.0,0.1034482758620689,1.0,2,0.8825833294755938,1.436012673056375
9772,0.0,3.0,77.0,238.1578947368421,6.0,6.0,21.0,11.0,9.0,0.0,4.0,1.0,0.0,0.0,359.0,0.1168831168831168,1.0,4,1.879903428441463,1.5793007184007817
9773,0.0,3.0,92.0,241.5934065934066,7.0,7.0,28.0,14.0,11.0,1.0,3.0,1.0,0.0,0.0,429.0,0.1195652173913043,1.0,4,2.6154602098534703,1.5349402053665018
9774,0.0,3.0,46.0,107.42222222222222,2.0,2.0,12.0,6.0,6.0,0.0,2.0,1.0,0.0,0.0,385.0,0.1304347826086956,1.0,2,-0.5430312763108358,1.357807803667574
9775,0.0,3.0,109.0,268.537037037037,9.0,9.0,31.0,19.0,10.0,2.0,5.0,1.0,1.0,0.0,339.0,0.091743119266055,1.0,4,4.005630466588335,0.28604339168990606
9777,0.0,3.0,48.0,163.4255319148936,3.0,3.0,11.0,6.0,5.0,0.0,2.0,1.0,1.0,0.0,361.0,0.1041666666666666,1.0,0,0.060395216216017004,0.6020644538746307
9778,0.0,3.0,13.0,16.083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6483880838905294,-0.6342868809790261
9779,0.0,3.0,50.0,243.1020408163265,4.0,4.0,11.0,7.0,3.0,0.0,3.0,1.0,0.0,0.0,352.0,0.06,1.0,2,0.22892381699305966,0.8727669748377463
9780,0.0,3.0,46.0,101.84444444444443,2.0,2.0,10.0,9.0,1.0,3.0,2.0,1.0,1.0,0.0,401.0,0.0217391304347826,0.0,0,-0.5992822240154694,-1.0576545361623206
9781,0.0,3.0,47.0,183.19565217391303,3.0,3.0,11.0,5.0,5.0,2.0,0.0,1.0,1.0,0.0,359.0,0.1063829787234042,1.0,0,0.02958546666556703,0.5762176908356218
9782,0.0,3.0,13.0,20.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6331431921579234,-0.6200303317375048
9783,0.0,3.0,50.0,176.40816326530611,3.0,3.0,12.0,4.0,8.0,1.0,2.0,1.0,0.0,0.0,439.0,0.16,1.0,2,0.17362145973167467,1.9670956874880101
9784,0.0,3.0,72.0,179.32394366197184,4.0,4.0,22.0,9.0,12.0,1.0,2.0,1.0,0.0,0.0,340.0,0.1666666666666666,1.0,4,1.248262581879361,2.0981479203953333
9785,0.0,3.0,65.0,181.03125,4.0,4.0,16.0,16.0,0.0,4.0,3.0,1.0,0.0,0.0,339.0,0.0,0.0,2,0.47369973535600524,-0.8783956634714355
9786,0.0,3.0,13.0,18.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6401792960345105,-0.6266102775412838
9787,0.0,3.0,41.0,166.15,3.0,3.0,8.0,4.0,4.0,1.0,0.0,1.0,1.0,0.0,317.0,0.0975609756097561,1.0,0,-0.3284620961066944,0.5287989902297056
9788,0.0,3.0,13.0,21.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6290387982299137,-0.6161920300186338
9789,0.0,3.0,50.0,224.1836734693877,4.0,4.0,12.0,4.0,6.0,2.0,0.0,1.0,0.0,0.0,397.0,0.12,1.0,2,0.24959274736682505,1.5656372252088122
9790,1.0,2.0,13.0,19.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1,-3.798304049007365,-1.3820950253114013
9791,0.0,3.0,22.0,27.09523809523809,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,413.0,0.0454545454545454,1.0,3,-2.3478268927851276,0.26186897549432936
9792,0.0,3.0,38.0,123.97297297297295,2.0,2.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,0.0,427.0,0.131578947368421,1.0,2,-0.8988509247235212,1.4307836605538078
9793,0.0,3.0,40.0,218.1794871794872,3.0,3.0,8.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,319.0,0.075,1.0,2,-0.45393827479532667,1.0181047428608068
9794,0.0,3.0,113.0,107.625,4.0,5.0,34.0,33.0,1.0,13.0,1.0,1.0,1.0,0.0,333.0,0.0088495575221238,0.0,9,2.4598114685122634,-3.2363931889748225
9795,0.0,3.0,43.0,110.33333333333331,2.0,3.0,9.0,3.0,6.0,0.0,1.0,1.0,0.0,0.0,371.0,0.1395348837209302,1.0,2,-0.6754787574148589,1.5958841655261704
9796,0.0,3.0,104.0,180.53398058252424,6.0,7.0,32.0,19.0,11.0,2.0,3.0,1.0,1.0,0.0,315.0,0.1057692307692307,1.0,4,2.936905690900085,0.2575360446632727
9798,0.0,3.0,13.0,18.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.639592954044795,-0.6260619487243022
9799,0.0,3.0,106.0,197.9047619047619,7.0,7.0,28.0,26.0,1.0,9.0,3.0,1.0,1.0,0.0,398.0,0.0094339622641509,0.0,9,2.9316115810090415,-2.2926252727631575
9801,0.0,3.0,13.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6310909951939188,-0.6181111808780693
9802,0.0,3.0,48.0,251.70212765957447,4.0,4.0,11.0,5.0,4.0,0.0,2.0,1.0,0.0,0.0,405.0,0.0833333333333333,1.0,2,0.19982740811669733,1.2887958554080867
9803,0.0,3.0,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.638127099070506,-0.6246911266818482
9804,0.0,3.0,47.0,91.6086956521739,2.0,2.0,10.0,10.0,0.0,6.0,0.0,1.0,1.0,0.0,371.0,0.0,0.0,0,-0.7126532668414192,-1.6470399943330596
9805,0.0,3.0,150.0,169.1208053691275,8.0,8.0,47.0,42.0,4.0,16.0,2.0,1.0,1.0,0.0,361.0,0.0266666666666666,0.0,9,4.971944589277967,-3.4099305658764743
9806,0.0,3.0,13.0,22.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6264002592761937,-0.6137245503422166
9807,0.0,3.0,13.0,19.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6375407570807905,-0.6241427978648667
9808,0.0,3.0,33.0,129.78125,2.0,2.0,7.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,360.0,0.1212121212121212,1.0,2,-1.1457247513808884,1.4347872333205967
9809,0.0,3.0,162.0,215.27329192546583,10.0,12.0,52.0,21.0,29.0,3.0,5.0,1.0,0.0,0.0,340.0,0.1790123456790123,1.0,4,6.3373171513950295,2.6768170728738783
9810,0.0,3.0,47.0,172.2826086956522,3.0,3.0,10.0,8.0,2.0,2.0,2.0,1.0,0.0,0.0,381.0,0.0425531914893617,0.0,2,-0.36361040501779657,0.2074572916462408
9811,0.0,3.0,71.0,133.47142857142856,3.0,3.0,17.0,15.0,2.0,4.0,4.0,1.0,0.0,0.0,357.0,0.028169014084507,0.0,2,0.3803751788291653,-0.6464173315268739
9813,0.0,3.0,295.0,250.58843537414967,20.0,20.0,91.0,70.0,15.0,26.0,19.0,1.0,0.0,0.0,380.0,0.0508474576271186,0.0,7,14.147303727494032,-4.435643488838028
9814,0.0,3.0,41.0,182.225,3.0,3.0,8.0,3.0,4.0,3.0,0.0,1.0,0.0,0.0,377.0,0.0975609756097561,1.0,2,-0.4584506254511627,1.036440113249544
9815,0.0,3.0,136.0,190.4148148148148,8.0,8.0,42.0,40.0,2.0,7.0,6.0,1.0,1.0,0.0,420.0,0.0147058823529411,0.0,9,4.421025549059634,-2.6796000710124757
9816,0.0,3.0,44.0,247.69767441860463,4.0,4.0,9.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,378.0,0.1136363636363636,1.0,2,0.005475511549406399,1.7457432513096873
9817,0.0,3.0,53.0,213.0,4.0,4.0,11.0,8.0,3.0,1.0,3.0,1.0,1.0,0.0,367.0,0.0566037735849056,1.0,0,0.5191893251450485,-0.027663269423081383
9818,0.0,3.0,171.0,233.9647058823529,11.0,11.0,51.0,45.0,4.0,12.0,12.0,1.0,0.0,0.0,390.0,0.023391812865497,0.0,7,6.765316442283461,-2.661775855770149
9819,0.0,3.0,13.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6328500211630654,-0.6197561673290141
9820,0.0,3.0,13.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6363680731013592,-0.6230461402309035
9821,0.0,3.0,35.0,125.08823529411764,2.0,2.0,6.0,3.0,3.0,0.0,3.0,1.0,0.0,0.0,354.0,0.0857142857142857,1.0,2,-0.994256123395191,0.9006483028551705
9822,0.0,3.0,67.0,173.87878787878788,4.0,4.0,18.0,9.0,9.0,1.0,4.0,1.0,0.0,0.0,354.0,0.1343283582089552,1.0,2,1.0405818913690745,1.5194316419886498
9823,1.0,2.0,77.0,236.76315789473685,6.0,6.0,21.0,11.0,8.0,2.0,3.0,1.0,0.0,0.0,380.0,0.1038961038961039,1.0,8,1.6581015182109635,0.4416610653072929
9824,0.0,3.0,13.0,19.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6375407570807905,-0.6241427978648667
9825,0.0,3.0,192.0,194.7591623036649,11.0,14.0,55.0,48.0,5.0,17.0,7.0,1.0,1.0,0.0,377.0,0.0260416666666666,0.0,7,7.537894738126848,-3.860226974010159
9826,0.0,3.0,13.0,19.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6357817311116434,-0.6224978114139219
9828,0.0,3.0,150.0,229.6174496644296,10.0,10.0,44.0,43.0,0.0,17.0,1.0,1.0,1.0,0.0,394.0,0.0,0.0,9,5.332432616896738,-3.860844824574177
9832,0.0,3.0,13.0,20.08333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6343158761373546,-0.6211269893714679
9833,0.0,3.0,45.0,236.45454545454547,4.0,4.0,10.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,353.0,0.0888888888888888,1.0,2,-0.018359672661939982,1.3644920443943442
9834,1.0,2.0,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1,-3.7994767329867964,-1.3831916829453645
9835,0.0,3.0,74.0,171.97260273972603,4.0,5.0,21.0,6.0,15.0,1.0,1.0,1.0,0.0,0.0,363.0,0.2027027027027027,1.0,4,1.3981409136101037,2.768595568367709
9836,1.0,2.0,13.0,16.583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1,-3.807978691837673,-1.3911424507915975
9837,0.0,3.0,71.0,156.0857142857143,4.0,4.0,20.0,13.0,6.0,4.0,1.0,1.0,1.0,0.0,355.0,0.0845070422535211,1.0,0,1.0766960824336382,-0.22642217158308908
9839,0.0,3.0,42.0,180.2926829268293,3.0,3.0,9.0,6.0,3.0,0.0,0.0,1.0,1.0,0.0,346.0,0.0714285714285714,1.0,0,-0.3728245561255136,0.292532556637413
9840,0.0,3.0,144.0,143.95804195804195,6.0,8.0,42.0,34.0,4.0,11.0,11.0,1.0,0.0,0.0,304.0,0.0277777777777777,0.0,5,4.49623243925328,-2.3399866615039135
9841,1.0,2.0,98.0,228.5773195876289,7.0,7.0,31.0,8.0,18.0,0.0,6.0,1.0,0.0,0.0,443.0,0.1836734693877551,1.0,8,3.1219351118301195,2.051301800390227
9842,0.0,3.0,114.0,130.16814159292036,5.0,7.0,31.0,29.0,2.0,13.0,1.0,1.0,1.0,0.0,370.0,0.0175438596491228,0.0,9,2.8006391396415156,-2.8584189034304215
9843,0.0,3.0,111.0,204.6636363636364,7.0,7.0,30.0,25.0,5.0,2.0,14.0,1.0,0.0,0.0,390.0,0.045045045045045,0.0,5,3.669891776007964,-0.6041036083796573
9844,0.0,3.0,74.0,218.34246575342465,5.0,5.0,19.0,10.0,9.0,2.0,4.0,1.0,1.0,0.0,351.0,0.1216216216216216,1.0,0,1.879697948516548,0.7687368875039557
9845,0.0,3.0,121.0,215.63333333333333,8.0,8.0,36.0,20.0,15.0,1.0,11.0,1.0,0.0,0.0,385.0,0.1239669421487603,1.0,5,4.410580919241794,1.266646523285382
9846,0.0,3.0,43.0,190.92857142857144,3.0,3.0,8.0,6.0,1.0,1.0,3.0,1.0,1.0,0.0,364.0,0.0232558139534883,1.0,0,-0.2248803747164645,-0.458299107589439
9847,0.0,3.0,50.0,154.42857142857142,3.0,3.0,12.0,7.0,5.0,1.0,1.0,1.0,1.0,0.0,409.0,0.1,1.0,0,0.05493064805200674,0.4210937487093445
9848,0.0,3.0,63.0,188.33870967741936,4.0,4.0,14.0,13.0,1.0,6.0,2.0,1.0,1.0,0.0,426.0,0.0158730158730158,0.0,0,0.7528538454264497,-1.3225369199794006
9849,0.0,3.0,92.0,161.16483516483515,5.0,5.0,30.0,9.0,18.0,4.0,2.0,1.0,0.0,0.0,344.0,0.1956521739130435,1.0,4,2.388496574760567,2.3912341609851233
9850,0.0,3.0,123.0,181.7295081967213,7.0,7.0,32.0,29.0,3.0,12.0,3.0,1.0,1.0,0.0,386.0,0.024390243902439,0.0,9,3.546872886307623,-2.5197751327110645
9851,0.0,3.0,13.0,16.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.645749544936809,-0.6318194013026088
9852,0.0,3.0,88.0,236.632183908046,6.0,6.0,23.0,21.0,1.0,6.0,5.0,1.0,0.0,0.0,409.0,0.0113636363636363,0.0,5,2.1080682067288206,-1.036824636056224
9853,0.0,3.0,55.0,157.4814814814815,3.0,3.0,16.0,6.0,8.0,0.0,2.0,1.0,0.0,0.0,407.0,0.1454545454545454,1.0,2,0.2083274075917755,1.7762317932650402
9854,0.0,3.0,46.0,184.3333333333333,3.0,3.0,11.0,4.0,6.0,0.0,2.0,1.0,0.0,0.0,381.0,0.1304347826086956,1.0,2,-0.10476233029240976,1.6832372727635838
9856,0.0,3.0,74.0,146.9041095890411,4.0,5.0,19.0,17.0,0.0,6.0,1.0,1.0,1.0,0.0,324.0,0.0,0.0,0,0.8793277030081232,-1.8458211881448046
9857,1.0,2.0,13.0,18.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1,-3.8009425879610856,-1.3845625049878185
9858,0.0,3.0,46.0,261.53333333333336,4.0,4.0,11.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,371.0,0.0652173913043478,1.0,2,-0.016263565655329423,1.0414456776394154
9859,0.0,3.0,13.0,18.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.641058809019084,-0.6274327707667562
9860,0.0,3.0,57.0,210.7678571428572,4.0,4.0,14.0,5.0,9.0,1.0,2.0,1.0,0.0,0.0,344.0,0.1578947368421052,1.0,2,0.7312751436932651,2.087967242138505
9861,1.0,2.0,13.0,17.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1,-3.8041674689045215,-1.3875783134812172
9862,0.0,3.0,53.0,212.7692307692308,4.0,4.0,12.0,6.0,4.0,4.0,1.0,1.0,0.0,0.0,377.0,0.0754716981132075,1.0,2,0.29783180377489166,0.6600862404491414
9863,0.0,3.0,51.0,158.0,3.0,3.0,13.0,5.0,8.0,0.0,2.0,1.0,0.0,0.0,377.0,0.1568627450980392,1.0,2,0.09948676431999587,1.9414628148991624
9864,0.0,3.0,117.0,162.6206896551724,6.0,7.0,31.0,25.0,5.0,10.0,3.0,1.0,1.0,0.0,387.0,0.0427350427350427,0.0,9,3.1774071052302406,-1.9060315693129217
9865,0.0,3.0,53.0,144.07692307692307,3.0,3.0,13.0,6.0,7.0,1.0,2.0,1.0,1.0,0.0,379.0,0.1320754716981132,1.0,0,0.32904953506927626,0.8235986569618955
9866,0.0,3.0,99.0,187.70408163265307,6.0,7.0,27.0,20.0,5.0,3.0,8.0,1.0,0.0,0.0,398.0,0.0505050505050505,0.0,5,2.639715022894859,-0.3287542075989256
9867,0.0,3.0,97.0,186.6145833333333,5.0,5.0,27.0,22.0,5.0,6.0,8.0,1.0,0.0,0.0,361.0,0.0515463917525773,0.0,5,2.498277882490947,-0.68736852934827
9868,0.0,3.0,13.0,20.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6340227051424967,-0.6208528249629771
9869,0.0,3.0,43.0,100.85714285714286,2.0,2.0,10.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,354.0,0.1162790697674418,1.0,0,-0.5103617848993297,0.4776761851004625
9870,0.0,3.0,58.0,145.03508771929825,3.0,3.0,18.0,4.0,11.0,1.0,1.0,1.0,0.0,0.0,388.0,0.1896551724137931,1.0,2,0.42212049313895056,2.346692950559133
9873,0.0,3.0,13.0,19.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6360749021065013,-0.6227719758224127
9874,0.0,3.0,113.0,218.3928571428572,8.0,8.0,31.0,30.0,0.0,8.0,3.0,1.0,1.0,0.0,381.0,0.0,0.0,9,3.3704187197531734,-2.4497556656998
9875,0.0,3.0,13.0,19.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6354885601167855,-0.6222236470054311
9876,0.0,3.0,46.0,241.0888888888889,4.0,4.0,10.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0,327.0,0.108695652173913,1.0,2,0.11218030203010991,1.4923022199827198
9877,0.0,3.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6451632029470935,-0.6312710724856273
9878,0.0,3.0,44.0,100.4186046511628,2.0,2.0,10.0,9.0,1.0,1.0,2.0,1.0,1.0,0.0,366.0,0.0227272727272727,0.0,0,-0.7476347761150366,-0.8423992536031771
9879,0.0,3.0,13.0,19.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6375407570807905,-0.6241427978648667
9880,0.0,3.0,41.0,211.975,3.0,3.0,9.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,360.0,0.1463414634146341,1.0,2,-0.2857426712595384,2.0347442373229248
9882,0.0,3.0,41.0,99.4,2.0,2.0,9.0,5.0,4.0,0.0,2.0,1.0,1.0,0.0,384.0,0.0975609756097561,1.0,0,-0.6261083595542515,0.3074925766832713
9883,0.0,3.0,93.0,208.3804347826087,6.0,6.0,23.0,20.0,2.0,7.0,2.0,1.0,1.0,0.0,376.0,0.021505376344086,0.0,0,2.154656401816385,-1.5789540941793783
9884,0.0,3.0,13.0,21.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6287456272350562,-0.615917865610143
9885,0.0,3.0,63.0,242.33870967741936,5.0,5.0,16.0,6.0,9.0,1.0,2.0,1.0,0.0,0.0,347.0,0.1428571428571428,1.0,4,1.1852713368946883,2.0028982623308904
9886,0.0,3.0,13.0,20.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6322636791733496,-0.6192078385120324
9887,0.0,3.0,85.0,176.22619047619048,5.0,5.0,24.0,16.0,7.0,5.0,4.0,1.0,0.0,0.0,357.0,0.0823529411764705,0.0,4,1.8299569487526313,0.1859461955935508
9888,0.0,3.0,80.0,156.8987341772152,4.0,4.0,23.0,10.0,12.0,2.0,7.0,1.0,0.0,0.0,387.0,0.15,1.0,4,1.8063790763312195,1.5597584725235016
9890,0.0,3.0,56.0,272.7454545454545,5.0,5.0,12.0,8.0,4.0,0.0,3.0,1.0,0.0,0.0,404.0,0.0714285714285714,1.0,2,0.7729105477439402,1.1066268822628813
9891,1.0,2.0,34.0,127.6060606060606,2.0,2.0,5.0,5.0,0.0,2.0,2.0,1.0,0.0,0.0,383.0,0.0,0.0,8,-1.4820443451669716,-1.0828775487085953
9892,0.0,3.0,53.0,155.82692307692307,3.0,3.0,13.0,3.0,9.0,0.0,2.0,1.0,0.0,0.0,370.0,0.1698113207547169,1.0,2,0.13696858789551203,2.1883388385192175
9893,0.0,3.0,13.0,14.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6527856488133965,-0.6383993471063879
9894,0.0,3.0,58.0,212.1578947368421,4.0,5.0,14.0,4.0,8.0,2.0,0.0,1.0,0.0,0.0,357.0,0.1379310344827586,1.0,2,0.5998033240161975,1.814785897493954
