user_id,onboarding_skips,quiz_answers,total_events,avg_event_interval_sec,chat_opens,chat_views,messages_sent,messages_received,answer_errors,likes,dislikes,successful_purchase,model_changes,is_advanced,time_to_first_message_sec,error_rate
4468,0.0,3.0,52.0,253.52941176470588,4.0,4.0,11.0,7.0,4.0,0.0,4.0,1.0,0.0,0.0,353.0,0.36363636363636365
4471,0.0,3.0,50.0,176.24489795918367,3.0,3.0,12.0,8.0,2.0,2.0,3.0,1.0,0.0,0.0,356.0,0.16666666666666666
4473,0.0,3.0,66.0,181.47692307692307,4.0,4.0,19.0,9.0,8.0,0.0,4.0,1.0,0.0,0.0,359.0,0.42105263157894735
4479,0.0,3.0,64.0,190.52380952380952,4.0,4.0,17.0,10.0,7.0,2.0,1.0,1.0,1.0,1.0,374.0,0.4117647058823529
4483,0.0,3.0,65.0,129.640625,3.0,3.0,15.0,15.0,0.0,7.0,4.0,1.0,1.0,1.0,368.0,0.0
4490,0.0,3.0,61.0,190.01666666666668,4.0,4.0,17.0,8.0,7.0,0.0,3.0,1.0,0.0,0.0,361.0,0.4117647058823529
4499,0.0,3.0,13.0,17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
4500,0.0,3.0,57.0,137.76785714285714,3.0,3.0,15.0,12.0,3.0,1.0,2.0,1.0,1.0,1.0,362.0,0.2
4511,0.0,3.0,54.0,213.9811320754717,4.0,4.0,14.0,6.0,7.0,0.0,1.0,1.0,0.0,0.0,371.0,0.5
4535,0.0,3.0,66.0,176.04615384615386,4.0,4.0,18.0,7.0,10.0,1.0,4.0,1.0,0.0,0.0,367.0,0.5555555555555556
4552,0.0,3.0,79.0,194.0,5.0,5.0,23.0,9.0,13.0,3.0,2.0,1.0,0.0,0.0,336.0,0.5652173913043478
4555,0.0,3.0,66.0,125.0,3.0,3.0,18.0,18.0,0.0,4.0,2.0,1.0,1.0,1.0,349.0,0.0
4559,2.0,1.0,13.0,19.083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
4577,0.0,3.0,56.0,132.47272727272727,3.0,3.0,13.0,13.0,0.0,6.0,0.0,1.0,1.0,1.0,340.0,0.0
4591,0.0,3.0,82.0,176.66666666666666,5.0,5.0,21.0,18.0,3.0,6.0,1.0,1.0,1.0,1.0,340.0,0.14285714285714285
4595,0.0,3.0,50.0,226.9795918367347,4.0,4.0,13.0,3.0,8.0,0.0,0.0,1.0,0.0,0.0,322.0,0.6153846153846154
4606,1.0,2.0,58.0,192.66666666666666,4.0,4.0,14.0,7.0,6.0,4.0,0.0,1.0,1.0,1.0,347.0,0.42857142857142855
4608,0.0,3.0,65.0,227.703125,5.0,5.0,15.0,12.0,3.0,4.0,1.0,1.0,1.0,1.0,333.0,0.2
4611,0.0,3.0,95.0,240.1595744680851,7.0,7.0,28.0,8.0,17.0,2.0,2.0,1.0,0.0,0.0,372.0,0.6071428571428571
4613,0.0,3.0,113.0,192.47321428571428,7.0,8.0,33.0,22.0,11.0,3.0,5.0,1.0,0.0,0.0,384.0,0.3333333333333333
4623,0.0,3.0,67.0,131.03030303030303,3.0,3.0,19.0,14.0,4.0,1.0,6.0,1.0,0.0,0.0,424.0,0.21052631578947367
4640,0.0,3.0,40.0,211.84615384615384,3.0,3.0,8.0,3.0,4.0,0.0,2.0,1.0,0.0,0.0,371.0,0.5
4645,0.0,3.0,62.0,110.1639344262295,3.0,3.0,16.0,15.0,0.0,5.0,2.0,1.0,1.0,1.0,353.0,0.0
4651,0.0,3.0,50.0,175.53061224489795,3.0,3.0,12.0,6.0,6.0,0.0,3.0,1.0,0.0,0.0,413.0,0.5
4659,0.0,3.0,13.0,20.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
4674,1.0,2.0,47.0,253.34782608695653,4.0,4.0,9.0,7.0,2.0,2.0,0.0,1.0,1.0,1.0,362.0,0.2222222222222222
4701,0.0,3.0,118.0,218.991452991453,8.0,8.0,34.0,21.0,11.0,3.0,11.0,1.0,0.0,0.0,375.0,0.3235294117647059
4703,0.0,3.0,55.0,219.42592592592592,4.0,4.0,14.0,5.0,8.0,1.0,1.0,1.0,0.0,0.0,373.0,0.5714285714285714
4704,1.0,2.0,13.0,18.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
4714,0.0,3.0,73.0,216.875,5.0,5.0,20.0,11.0,9.0,3.0,1.0,1.0,0.0,0.0,332.0,0.45
4727,0.0,3.0,49.0,93.70833333333333,2.0,2.0,12.0,11.0,1.0,3.0,2.0,1.0,0.0,0.0,361.0,0.08333333333333333
4728,1.0,2.0,13.0,20.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
4729,0.0,3.0,53.0,170.46153846153845,3.0,3.0,15.0,5.0,7.0,0.0,3.0,1.0,0.0,0.0,394.0,0.4666666666666667
4730,0.0,3.0,39.0,191.39473684210526,3.0,3.0,7.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,335.0,0.14285714285714285
4742,0.0,3.0,13.0,17.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
4754,0.0,3.0,43.0,105.92857142857143,2.0,2.0,9.0,9.0,0.0,2.0,3.0,1.0,0.0,0.0,393.0,0.0
4762,0.0,3.0,69.0,227.97058823529412,5.0,5.0,19.0,8.0,8.0,3.0,2.0,1.0,0.0,0.0,344.0,0.42105263157894735
4767,0.0,3.0,44.0,249.02325581395348,4.0,4.0,10.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,353.0,0.5
4770,0.0,3.0,50.0,89.85714285714286,2.0,2.0,12.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,395.0,0.5
4776,0.0,3.0,82.0,190.2469135802469,5.0,5.0,25.0,10.0,14.0,0.0,4.0,1.0,0.0,0.0,396.0,0.56
4795,2.0,1.0,73.0,219.69444444444446,5.0,5.0,23.0,6.0,14.0,0.0,1.0,1.0,0.0,0.0,376.0,0.6086956521739131
4797,0.0,3.0,13.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
4816,0.0,3.0,62.0,184.04918032786884,4.0,4.0,18.0,6.0,11.0,0.0,1.0,1.0,0.0,0.0,346.0,0.6111111111111112
4825,1.0,2.0,13.0,18.583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
4826,0.0,3.0,49.0,221.39583333333334,4.0,4.0,10.0,5.0,4.0,2.0,2.0,1.0,0.0,0.0,336.0,0.4
4841,0.0,3.0,76.0,251.17333333333335,6.0,7.0,19.0,11.0,8.0,1.0,0.0,1.0,1.0,1.0,378.0,0.42105263157894735
4849,0.0,3.0,62.0,249.2622950819672,5.0,5.0,16.0,7.0,8.0,2.0,0.0,1.0,0.0,0.0,355.0,0.5
4854,0.0,3.0,81.0,148.3,4.0,4.0,22.0,19.0,3.0,8.0,2.0,1.0,1.0,1.0,346.0,0.13636363636363635
4891,0.0,3.0,13.0,18.083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
4898,0.0,3.0,83.0,315.1707317073171,8.0,8.0,22.0,14.0,7.0,1.0,0.0,1.0,1.0,1.0,360.0,0.3181818181818182
4901,0.0,3.0,60.0,140.135593220339,3.0,3.0,17.0,8.0,9.0,1.0,2.0,1.0,0.0,0.0,357.0,0.5294117647058824
4913,1.0,2.0,78.0,246.62337662337663,6.0,6.0,24.0,6.0,15.0,1.0,0.0,1.0,0.0,0.0,336.0,0.625
4916,0.0,3.0,38.0,222.72972972972974,3.0,3.0,7.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,416.0,0.2857142857142857
4918,1.0,2.0,71.0,229.68571428571428,5.0,5.0,20.0,17.0,2.0,0.0,3.0,1.0,0.0,0.0,379.0,0.1
4931,0.0,3.0,60.0,205.66101694915255,4.0,4.0,16.0,14.0,1.0,2.0,0.0,1.0,1.0,1.0,350.0,0.0625
4964,0.0,3.0,69.0,175.16176470588235,4.0,4.0,17.0,13.0,3.0,4.0,6.0,1.0,0.0,0.0,389.0,0.17647058823529413
4974,0.0,3.0,54.0,142.45283018867926,3.0,3.0,13.0,8.0,5.0,2.0,2.0,1.0,1.0,1.0,382.0,0.38461538461538464
4975,0.0,3.0,62.0,193.8360655737705,4.0,4.0,16.0,8.0,8.0,3.0,1.0,1.0,0.0,0.0,345.0,0.5
4988,0.0,3.0,77.0,246.80263157894737,6.0,6.0,22.0,5.0,14.0,2.0,2.0,1.0,0.0,0.0,383.0,0.6363636363636364
4992,0.0,3.0,81.0,234.4,6.0,6.0,23.0,10.0,11.0,2.0,3.0,1.0,0.0,0.0,361.0,0.4782608695652174
4995,0.0,3.0,79.0,246.24358974358975,6.0,6.0,23.0,9.0,12.0,0.0,3.0,1.0,0.0,0.0,361.0,0.5217391304347826
4999,0.0,3.0,100.0,262.90909090909093,8.0,8.0,28.0,17.0,10.0,2.0,4.0,1.0,1.0,1.0,402.0,0.35714285714285715
5000,0.0,3.0,13.0,17.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5012,0.0,3.0,70.0,169.71014492753622,4.0,4.0,22.0,6.0,15.0,0.0,1.0,1.0,0.0,0.0,376.0,0.6818181818181818
5023,0.0,3.0,13.0,17.083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5030,0.0,3.0,13.0,20.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5042,1.0,2.0,127.0,175.26190476190476,7.0,8.0,36.0,31.0,3.0,13.0,4.0,1.0,1.0,1.0,354.0,0.08333333333333333
5046,0.0,3.0,58.0,178.64912280701753,4.0,4.0,15.0,7.0,7.0,2.0,0.0,1.0,1.0,1.0,382.0,0.4666666666666667
5048,0.0,3.0,13.0,21.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5062,0.0,3.0,13.0,18.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5063,0.0,3.0,45.0,174.20454545454547,3.0,3.0,10.0,4.0,6.0,0.0,2.0,1.0,0.0,0.0,429.0,0.6
5069,0.0,3.0,59.0,261.5344827586207,5.0,5.0,15.0,5.0,9.0,0.0,1.0,1.0,0.0,0.0,403.0,0.6
5070,0.0,3.0,53.0,216.6153846153846,4.0,4.0,12.0,2.0,9.0,0.0,1.0,1.0,0.0,0.0,371.0,0.75
5089,0.0,3.0,50.0,214.42857142857142,4.0,4.0,11.0,7.0,4.0,1.0,0.0,1.0,1.0,1.0,414.0,0.36363636363636365
5100,0.0,3.0,13.0,19.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5126,0.0,3.0,105.0,233.125,8.0,8.0,31.0,17.0,12.0,3.0,3.0,1.0,1.0,1.0,383.0,0.3870967741935484
5154,0.0,3.0,46.0,166.26666666666668,3.0,3.0,10.0,8.0,2.0,0.0,2.0,1.0,1.0,1.0,342.0,0.2
5156,0.0,3.0,123.0,149.75409836065575,6.0,8.0,34.0,33.0,1.0,12.0,2.0,1.0,1.0,1.0,323.0,0.029411764705882353
5168,0.0,3.0,110.0,247.1651376146789,8.0,8.0,33.0,14.0,16.0,2.0,7.0,1.0,0.0,0.0,415.0,0.48484848484848486
5184,1.0,2.0,13.0,20.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5195,0.0,3.0,33.0,136.34375,2.0,2.0,7.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,376.0,0.7142857142857143
5197,0.0,3.0,48.0,171.48936170212767,3.0,3.0,11.0,8.0,3.0,2.0,0.0,1.0,1.0,1.0,326.0,0.2727272727272727
5224,0.0,3.0,81.0,202.175,5.0,5.0,24.0,12.0,11.0,0.0,5.0,1.0,0.0,0.0,369.0,0.4583333333333333
5249,0.0,3.0,92.0,169.5164835164835,5.0,6.0,26.0,20.0,4.0,2.0,7.0,1.0,0.0,0.0,355.0,0.15384615384615385
5278,0.0,3.0,48.0,87.70212765957447,2.0,2.0,11.0,11.0,0.0,3.0,3.0,1.0,0.0,0.0,438.0,0.0
5289,0.0,3.0,127.0,247.6904761904762,10.0,10.0,37.0,22.0,14.0,6.0,3.0,1.0,1.0,1.0,374.0,0.3783783783783784
5295,0.0,3.0,39.0,192.81578947368422,3.0,3.0,8.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,340.0,0.375
5296,0.0,3.0,65.0,179.421875,4.0,4.0,17.0,13.0,4.0,1.0,3.0,1.0,1.0,1.0,388.0,0.23529411764705882
5300,1.0,2.0,23.0,26.90909090909091,1.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,348.0,0.6666666666666666
5302,0.0,3.0,13.0,22.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5308,0.0,3.0,13.0,18.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5316,0.0,3.0,36.0,141.37142857142857,2.0,2.0,8.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,389.0,0.5
5322,0.0,3.0,73.0,203.02777777777777,5.0,5.0,21.0,9.0,11.0,0.0,3.0,1.0,0.0,0.0,404.0,0.5238095238095238
5329,0.0,3.0,155.0,176.0,8.0,9.0,49.0,41.0,5.0,10.0,4.0,1.0,1.0,1.0,389.0,0.10204081632653061
5336,0.0,3.0,31.0,134.6,2.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,349.0,0.4
5346,0.0,3.0,72.0,109.16901408450704,3.0,3.0,19.0,17.0,1.0,8.0,3.0,1.0,1.0,1.0,331.0,0.05263157894736842
5355,0.0,3.0,48.0,154.38297872340425,3.0,3.0,10.0,8.0,2.0,3.0,1.0,1.0,1.0,1.0,375.0,0.2
5364,0.0,3.0,91.0,169.53333333333333,5.0,5.0,25.0,20.0,4.0,11.0,1.0,1.0,1.0,1.0,362.0,0.16
5368,0.0,3.0,74.0,156.86301369863014,4.0,4.0,21.0,7.0,13.0,4.0,0.0,1.0,0.0,0.0,377.0,0.6190476190476191
5371,0.0,3.0,135.0,168.5820895522388,7.0,7.0,42.0,36.0,6.0,10.0,5.0,1.0,1.0,1.0,389.0,0.14285714285714285
5374,0.0,3.0,101.0,186.5,6.0,6.0,30.0,24.0,5.0,5.0,4.0,1.0,1.0,1.0,344.0,0.16666666666666666
5388,0.0,3.0,82.0,246.82716049382717,6.0,6.0,24.0,7.0,15.0,2.0,2.0,1.0,0.0,0.0,370.0,0.625
5393,0.0,3.0,36.0,113.45714285714286,2.0,2.0,7.0,7.0,0.0,1.0,0.0,1.0,1.0,1.0,395.0,0.0
5394,0.0,3.0,13.0,19.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5401,0.0,3.0,67.0,240.3181818181818,5.0,5.0,18.0,7.0,9.0,1.0,3.0,1.0,0.0,0.0,341.0,0.5
5402,0.0,3.0,34.0,135.63636363636363,2.0,2.0,6.0,4.0,2.0,0.0,1.0,1.0,1.0,1.0,382.0,0.3333333333333333
5407,0.0,3.0,13.0,18.083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5413,0.0,3.0,68.0,115.02985074626865,3.0,4.0,17.0,15.0,1.0,7.0,0.0,1.0,1.0,1.0,386.0,0.058823529411764705
5418,0.0,3.0,73.0,215.51388888888889,5.0,5.0,22.0,8.0,13.0,1.0,0.0,1.0,0.0,0.0,363.0,0.5909090909090909
5422,0.0,3.0,13.0,19.083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5429,0.0,3.0,102.0,189.2970297029703,6.0,6.0,30.0,16.0,14.0,2.0,8.0,1.0,0.0,0.0,400.0,0.4666666666666667
5439,0.0,3.0,13.0,18.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5451,0.0,3.0,55.0,271.74074074074076,5.0,5.0,11.0,7.0,3.0,4.0,1.0,1.0,0.0,0.0,325.0,0.2727272727272727
5473,0.0,3.0,13.0,16.583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5478,0.0,3.0,13.0,18.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5504,0.0,3.0,49.0,149.41666666666666,3.0,3.0,11.0,8.0,3.0,1.0,2.0,1.0,1.0,1.0,396.0,0.2727272727272727
5506,0.0,3.0,13.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5519,0.0,3.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5522,0.0,3.0,81.0,180.6875,5.0,5.0,25.0,16.0,7.0,0.0,3.0,1.0,1.0,1.0,377.0,0.28
5532,0.0,3.0,83.0,238.1829268292683,6.0,6.0,24.0,8.0,15.0,1.0,3.0,1.0,0.0,0.0,425.0,0.625
5534,0.0,3.0,57.0,196.39285714285714,4.0,4.0,14.0,7.0,6.0,2.0,2.0,1.0,0.0,0.0,354.0,0.42857142857142855
5547,0.0,3.0,40.0,251.97435897435898,4.0,4.0,7.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,397.0,0.14285714285714285
5552,0.0,3.0,47.0,189.45652173913044,3.0,3.0,12.0,2.0,9.0,1.0,0.0,1.0,0.0,0.0,335.0,0.75
5556,0.0,3.0,13.0,20.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5557,0.0,3.0,103.0,197.80392156862746,6.0,6.0,32.0,13.0,18.0,3.0,5.0,1.0,0.0,0.0,376.0,0.5625
5571,0.0,3.0,56.0,202.4909090909091,4.0,4.0,15.0,4.0,9.0,0.0,2.0,1.0,0.0,0.0,389.0,0.6
5574,0.0,3.0,36.0,128.0,2.0,2.0,7.0,4.0,3.0,0.0,2.0,1.0,0.0,0.0,396.0,0.42857142857142855
5596,0.0,3.0,106.0,194.9904761904762,6.0,7.0,30.0,21.0,7.0,4.0,5.0,1.0,0.0,0.0,360.0,0.23333333333333334
5597,0.0,3.0,71.0,209.65714285714284,5.0,5.0,20.0,6.0,10.0,2.0,4.0,1.0,0.0,0.0,363.0,0.5
5607,0.0,3.0,13.0,17.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5615,0.0,3.0,13.0,19.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5620,0.0,3.0,77.0,240.6184210526316,6.0,6.0,19.0,16.0,1.0,4.0,5.0,1.0,0.0,0.0,385.0,0.05263157894736842
5625,0.0,3.0,66.0,134.13846153846154,3.0,3.0,17.0,14.0,2.0,8.0,2.0,1.0,0.0,0.0,405.0,0.11764705882352941
5633,0.0,3.0,84.0,188.0722891566265,5.0,5.0,22.0,18.0,2.0,4.0,6.0,1.0,0.0,0.0,366.0,0.09090909090909091
5643,0.0,3.0,74.0,223.94520547945206,5.0,6.0,21.0,9.0,9.0,0.0,2.0,1.0,0.0,0.0,352.0,0.42857142857142855
5649,0.0,3.0,67.0,172.45454545454547,4.0,4.0,19.0,5.0,13.0,1.0,3.0,1.0,0.0,0.0,355.0,0.6842105263157895
5667,0.0,3.0,76.0,261.94666666666666,6.0,6.0,22.0,8.0,12.0,0.0,2.0,1.0,0.0,0.0,400.0,0.5454545454545454
5670,0.0,3.0,44.0,187.25581395348837,3.0,3.0,10.0,3.0,6.0,0.0,2.0,1.0,0.0,0.0,392.0,0.6
5675,0.0,3.0,62.0,194.31147540983608,4.0,4.0,16.0,7.0,8.0,2.0,3.0,1.0,0.0,0.0,401.0,0.5
5688,0.0,3.0,97.0,153.14583333333334,5.0,6.0,27.0,25.0,2.0,7.0,2.0,1.0,1.0,1.0,392.0,0.07407407407407407
5691,1.0,2.0,77.0,228.69736842105263,6.0,6.0,19.0,15.0,4.0,5.0,1.0,1.0,1.0,1.0,364.0,0.21052631578947367
5693,0.0,3.0,111.0,211.85454545454544,7.0,8.0,35.0,11.0,21.0,2.0,0.0,1.0,0.0,0.0,387.0,0.6
5698,0.0,3.0,13.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5713,0.0,3.0,193.0,188.453125,11.0,11.0,56.0,53.0,2.0,18.0,7.0,1.0,1.0,1.0,345.0,0.03571428571428571
5724,0.0,3.0,38.0,29.72972972972973,1.0,1.0,8.0,6.0,2.0,2.0,3.0,1.0,0.0,0.0,324.0,0.25
5733,0.0,3.0,77.0,207.47368421052633,5.0,5.0,22.0,11.0,11.0,0.0,4.0,1.0,0.0,0.0,380.0,0.5
5742,0.0,3.0,55.0,206.0,4.0,4.0,12.0,9.0,3.0,3.0,1.0,1.0,1.0,1.0,399.0,0.25
5744,0.0,3.0,62.0,211.88524590163934,4.0,4.0,16.0,7.0,8.0,2.0,3.0,1.0,0.0,0.0,382.0,0.5
5750,0.0,3.0,52.0,171.3921568627451,3.0,3.0,14.0,6.0,6.0,0.0,3.0,1.0,0.0,0.0,375.0,0.42857142857142855
5767,0.0,3.0,74.0,193.46575342465752,5.0,5.0,20.0,10.0,10.0,1.0,4.0,1.0,0.0,0.0,357.0,0.5
5771,0.0,3.0,48.0,170.82978723404256,3.0,3.0,11.0,8.0,3.0,0.0,2.0,1.0,1.0,1.0,390.0,0.2727272727272727
5779,0.0,3.0,49.0,81.47916666666667,2.0,2.0,11.0,11.0,0.0,5.0,1.0,1.0,1.0,1.0,334.0,0.0
5790,0.0,3.0,66.0,231.72307692307692,5.0,5.0,16.0,11.0,3.0,3.0,4.0,1.0,0.0,0.0,415.0,0.1875
5791,0.0,3.0,13.0,22.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5795,0.0,3.0,13.0,16.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5806,0.0,3.0,20.0,23.57894736842105,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,350.0,0.0
5808,0.0,3.0,41.0,112.575,2.0,2.0,9.0,7.0,2.0,2.0,0.0,1.0,1.0,1.0,414.0,0.2222222222222222
5811,0.0,3.0,13.0,17.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5817,0.0,3.0,13.0,18.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5830,0.0,3.0,159.0,206.5253164556962,10.0,10.0,47.0,41.0,4.0,20.0,2.0,1.0,1.0,1.0,360.0,0.0851063829787234
5843,0.0,3.0,65.0,226.5,5.0,5.0,16.0,6.0,9.0,2.0,3.0,1.0,0.0,0.0,409.0,0.5625
5853,0.0,3.0,79.0,302.05128205128204,7.0,7.0,22.0,8.0,11.0,3.0,0.0,1.0,0.0,0.0,349.0,0.5
5860,0.0,3.0,13.0,19.083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5899,1.0,2.0,49.0,206.29166666666666,4.0,4.0,12.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,343.0,0.3333333333333333
5907,1.0,2.0,67.0,184.54545454545453,4.0,4.0,20.0,7.0,12.0,1.0,1.0,1.0,0.0,0.0,410.0,0.6
5913,1.0,2.0,57.0,201.875,4.0,4.0,14.0,8.0,6.0,1.0,2.0,1.0,0.0,0.0,397.0,0.42857142857142855
5921,0.0,3.0,43.0,191.66666666666666,3.0,3.0,10.0,5.0,4.0,0.0,1.0,1.0,0.0,0.0,366.0,0.4
5925,0.0,3.0,13.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5931,0.0,3.0,56.0,210.47272727272727,4.0,4.0,14.0,6.0,7.0,0.0,3.0,1.0,0.0,0.0,397.0,0.5
5932,0.0,3.0,50.0,104.79591836734694,2.0,2.0,13.0,7.0,6.0,2.0,2.0,1.0,0.0,0.0,431.0,0.46153846153846156
5940,0.0,3.0,45.0,171.77272727272728,3.0,3.0,9.0,8.0,1.0,2.0,1.0,1.0,1.0,1.0,376.0,0.1111111111111111
5945,0.0,3.0,58.0,204.96491228070175,4.0,4.0,16.0,5.0,10.0,0.0,1.0,1.0,0.0,0.0,382.0,0.625
5952,0.0,3.0,73.0,168.45833333333334,4.0,4.0,20.0,12.0,8.0,4.0,2.0,1.0,1.0,1.0,372.0,0.4
5954,0.0,3.0,84.0,178.83132530120483,5.0,6.0,23.0,7.0,15.0,2.0,1.0,1.0,0.0,0.0,401.0,0.6521739130434783
5960,0.0,3.0,91.0,209.62222222222223,6.0,6.0,23.0,20.0,1.0,4.0,11.0,1.0,0.0,0.0,400.0,0.043478260869565216
5976,0.0,3.0,239.0,195.98739495798318,13.0,13.0,76.0,61.0,11.0,12.0,26.0,1.0,0.0,0.0,388.0,0.14473684210526316
5985,0.0,3.0,52.0,221.2549019607843,4.0,4.0,11.0,9.0,0.0,4.0,1.0,1.0,1.0,1.0,336.0,0.0
5986,0.0,3.0,80.0,168.77215189873417,4.0,5.0,23.0,9.0,14.0,2.0,2.0,1.0,0.0,0.0,412.0,0.6086956521739131
6017,0.0,3.0,101.0,166.82,5.0,5.0,29.0,26.0,3.0,4.0,10.0,1.0,0.0,0.0,363.0,0.10344827586206896
6023,0.0,3.0,46.0,162.53333333333333,3.0,3.0,10.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,404.0,0.2
6036,0.0,3.0,35.0,118.76470588235294,2.0,2.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,369.0,0.16666666666666666
6037,0.0,3.0,80.0,168.1139240506329,4.0,4.0,24.0,10.0,13.0,4.0,3.0,1.0,0.0,0.0,405.0,0.5416666666666666
6040,0.0,3.0,13.0,17.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
6041,0.0,3.0,62.0,243.50819672131146,5.0,5.0,14.0,6.0,8.0,2.0,3.0,1.0,0.0,0.0,394.0,0.5714285714285714
6046,0.0,3.0,38.0,199.64864864864865,3.0,3.0,7.0,5.0,1.0,0.0,2.0,1.0,0.0,0.0,335.0,0.14285714285714285
6047,0.0,3.0,13.0,16.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
6050,0.0,3.0,129.0,122.8125,5.0,7.0,38.0,29.0,6.0,14.0,1.0,1.0,1.0,1.0,396.0,0.15789473684210525
6078,0.0,3.0,52.0,127.45098039215686,3.0,3.0,12.0,11.0,1.0,4.0,0.0,1.0,1.0,1.0,358.0,0.08333333333333333
6097,0.0,3.0,43.0,176.71428571428572,3.0,3.0,8.0,5.0,3.0,1.0,2.0,1.0,1.0,1.0,401.0,0.375
6098,0.0,3.0,88.0,183.06896551724137,5.0,5.0,26.0,23.0,3.0,5.0,1.0,1.0,1.0,1.0,350.0,0.11538461538461539
6103,0.0,3.0,31.0,151.43333333333334,2.0,2.0,5.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,335.0,0.6
6106,0.0,3.0,87.0,188.52325581395348,5.0,5.0,24.0,17.0,5.0,5.0,7.0,1.0,0.0,0.0,408.0,0.20833333333333334
