user_id,onboarding_skips,quiz_answers,total_events,avg_event_interval_sec,chat_opens,chat_views,messages_sent,messages_received,answer_errors,likes,dislikes,successful_purchase,model_changes,time_to_first_message_sec,error_rate,is_churned,goals_creative,goals_professional,goals_personal_dev,goals_social_entertain,assist_detailed,assist_concise,interest_creative_arts,interest_practical,interest_outdoor,interest_intellectual,interest_business_tech,interest_lifestyle
8214,0.0,3.0,76.0,241.53333333333333,6.0,6.0,21.0,9.0,11.0,1.0,2.0,1.0,0.0,384.0,0.1447368421052631,1.0,0,1,1,0,1,0,0,1,0,0,0,0
8218,0.0,3.0,80.0,246.0759493670886,6.0,6.0,21.0,10.0,10.0,2.0,5.0,1.0,0.0,352.0,0.125,1.0,1,1,0,0,1,0,0,1,1,0,0,1
8222,0.0,3.0,30.0,31.93103448275862,1.0,1.0,6.0,1.0,5.0,0.0,1.0,1.0,0.0,382.0,0.1666666666666666,1.0,1,1,0,1,1,0,0,1,1,0,0,1
8224,0.0,3.0,100.0,201.74747474747477,6.0,6.0,32.0,15.0,15.0,2.0,4.0,1.0,0.0,397.0,0.15,1.0,1,1,1,0,1,0,1,1,0,0,0,1
8225,0.0,3.0,54.0,207.8679245283019,4.0,4.0,12.0,7.0,4.0,2.0,3.0,1.0,0.0,376.0,0.074074074074074,1.0,0,1,0,1,1,0,0,1,0,0,0,1
8228,0.0,3.0,57.0,199.5892857142857,4.0,5.0,13.0,4.0,7.0,2.0,1.0,1.0,0.0,322.0,0.1228070175438596,1.0,1,1,0,0,1,0,0,1,0,1,0,0
8229,0.0,3.0,74.0,230.31506849315068,5.0,5.0,20.0,8.0,12.0,2.0,3.0,1.0,0.0,341.0,0.1621621621621621,1.0,0,1,1,0,1,0,1,0,0,1,0,0
8233,0.0,3.0,45.0,167.1818181818182,3.0,3.0,11.0,2.0,8.0,0.0,1.0,1.0,0.0,369.0,0.1777777777777777,1.0,1,1,0,1,1,0,1,0,0,0,0,1
8237,0.0,3.0,93.0,241.7608695652174,7.0,7.0,26.0,13.0,12.0,2.0,5.0,1.0,0.0,357.0,0.1290322580645161,1.0,1,1,1,0,1,0,0,1,1,1,0,1
8238,0.0,3.0,41.0,117.025,2.0,2.0,10.0,3.0,6.0,1.0,0.0,1.0,1.0,381.0,0.1463414634146341,1.0,0,1,1,0,1,0,1,1,0,0,0,0
8240,0.0,3.0,73.0,155.80555555555554,4.0,4.0,20.0,12.0,8.0,3.0,3.0,1.0,1.0,364.0,0.1095890410958904,1.0,1,1,1,0,1,0,0,1,0,0,0,0
8243,0.0,3.0,74.0,259.7945205479452,6.0,6.0,17.0,13.0,4.0,3.0,5.0,1.0,0.0,384.0,0.054054054054054,1.0,0,1,1,1,1,0,0,1,0,0,0,0
8254,0.0,3.0,60.0,208.45762711864407,4.0,4.0,16.0,7.0,8.0,0.0,3.0,1.0,0.0,343.0,0.1333333333333333,1.0,0,1,0,1,1,0,1,0,1,0,0,0
8257,0.0,3.0,69.0,205.60294117647055,5.0,5.0,18.0,9.0,9.0,2.0,2.0,1.0,0.0,373.0,0.1304347826086956,1.0,0,1,1,0,1,0,1,0,0,0,0,0
8265,0.0,3.0,42.0,94.8048780487805,2.0,2.0,9.0,5.0,4.0,1.0,2.0,1.0,1.0,346.0,0.0952380952380952,1.0,0,1,1,0,1,0,1,0,0,0,0,0
8268,0.0,3.0,62.0,183.1311475409836,4.0,4.0,15.0,6.0,9.0,3.0,1.0,1.0,0.0,347.0,0.1451612903225806,1.0,1,1,0,1,1,0,0,1,1,1,0,0
8271,0.0,3.0,85.0,185.08333333333331,5.0,5.0,26.0,11.0,15.0,2.0,1.0,1.0,1.0,361.0,0.1764705882352941,1.0,0,1,1,0,1,0,0,0,1,1,0,1
8277,0.0,3.0,73.0,211.375,5.0,5.0,21.0,10.0,10.0,1.0,2.0,1.0,0.0,360.0,0.136986301369863,1.0,1,1,0,1,1,0,0,0,0,1,0,0
8278,0.0,3.0,60.0,144.67796610169492,3.0,4.0,15.0,8.0,7.0,1.0,2.0,1.0,0.0,371.0,0.1166666666666666,1.0,0,1,1,0,1,0,0,0,0,0,0,1
8286,0.0,3.0,51.0,152.24,3.0,3.0,11.0,6.0,5.0,3.0,3.0,1.0,0.0,401.0,0.0980392156862745,1.0,0,1,0,1,1,0,0,1,1,0,0,0
8287,0.0,3.0,49.0,112.16666666666669,2.0,2.0,13.0,4.0,9.0,1.0,2.0,1.0,0.0,351.0,0.1836734693877551,1.0,0,1,1,0,1,0,1,0,0,1,0,1
8288,0.0,3.0,69.0,206.7058823529412,5.0,5.0,18.0,8.0,9.0,1.0,4.0,1.0,0.0,342.0,0.1304347826086956,1.0,1,1,0,0,1,0,0,0,0,1,0,0
8297,0.0,3.0,47.0,170.19565217391303,3.0,3.0,11.0,5.0,6.0,1.0,1.0,1.0,0.0,388.0,0.1276595744680851,1.0,0,1,0,1,1,0,1,1,1,1,0,1
8298,0.0,3.0,93.0,246.08695652173915,7.0,7.0,26.0,10.0,16.0,2.0,4.0,1.0,0.0,332.0,0.1720430107526881,1.0,1,1,0,0,1,0,0,1,0,0,0,0
8305,0.0,3.0,56.0,210.34545454545452,4.0,4.0,14.0,6.0,7.0,2.0,1.0,1.0,0.0,387.0,0.125,1.0,0,1,0,1,1,0,1,0,1,1,0,1
8307,0.0,3.0,49.0,175.04166666666666,3.0,3.0,12.0,5.0,7.0,1.0,1.0,1.0,0.0,357.0,0.1428571428571428,1.0,0,1,1,0,1,0,0,1,0,0,0,1
8313,0.0,3.0,50.0,202.3265306122449,4.0,4.0,11.0,9.0,2.0,1.0,0.0,1.0,1.0,389.0,0.04,1.0,0,1,1,1,1,0,0,1,1,1,0,0
8314,0.0,3.0,69.0,234.19117647058823,5.0,5.0,18.0,8.0,8.0,2.0,4.0,1.0,0.0,379.0,0.1159420289855072,1.0,1,1,0,0,1,0,1,0,0,0,0,0
8322,0.0,3.0,57.0,208.3392857142857,4.0,4.0,15.0,5.0,8.0,0.0,3.0,1.0,0.0,349.0,0.1403508771929824,1.0,1,1,0,0,1,0,1,0,0,1,0,0
8323,0.0,3.0,62.0,175.13114754098362,4.0,4.0,17.0,11.0,6.0,0.0,1.0,1.0,1.0,399.0,0.0967741935483871,1.0,0,1,1,1,1,0,1,1,0,1,0,0
8328,0.0,3.0,69.0,162.0,4.0,4.0,19.0,10.0,9.0,3.0,1.0,1.0,1.0,392.0,0.1304347826086956,1.0,1,1,0,1,1,0,0,1,1,1,0,0
8330,0.0,3.0,80.0,206.8227848101266,5.0,5.0,24.0,8.0,14.0,1.0,4.0,1.0,0.0,360.0,0.175,1.0,1,1,0,1,1,0,0,1,1,0,0,0
8333,0.0,3.0,79.0,181.6794871794872,5.0,5.0,23.0,12.0,9.0,3.0,2.0,1.0,1.0,358.0,0.1139240506329113,1.0,1,1,0,0,1,0,1,0,1,1,0,0
8337,0.0,3.0,83.0,280.6463414634146,7.0,7.0,24.0,9.0,11.0,1.0,3.0,1.0,0.0,376.0,0.1325301204819277,1.0,1,1,0,0,1,0,1,0,0,1,0,0
8342,0.0,3.0,44.0,166.88372093023256,3.0,3.0,10.0,4.0,5.0,0.0,2.0,1.0,0.0,310.0,0.1136363636363636,1.0,0,1,1,1,1,0,1,0,1,1,0,1
8343,0.0,3.0,51.0,151.5,3.0,3.0,12.0,8.0,4.0,1.0,3.0,1.0,0.0,342.0,0.0784313725490196,1.0,1,1,0,0,1,0,1,0,0,0,0,1
8351,0.0,3.0,57.0,214.7142857142857,4.0,4.0,16.0,5.0,8.0,1.0,1.0,1.0,0.0,348.0,0.1403508771929824,1.0,0,1,1,1,1,0,1,0,0,0,0,1
8352,0.0,3.0,45.0,183.79545454545453,3.0,3.0,10.0,6.0,4.0,1.0,1.0,1.0,0.0,392.0,0.0888888888888888,1.0,0,1,1,1,1,0,1,0,1,0,0,0
8354,0.0,3.0,42.0,183.4878048780488,3.0,3.0,8.0,3.0,5.0,2.0,0.0,1.0,1.0,398.0,0.119047619047619,1.0,1,1,0,1,1,0,1,1,0,0,0,1
8356,0.0,3.0,65.0,177.25,4.0,4.0,19.0,5.0,14.0,0.0,1.0,1.0,0.0,396.0,0.2153846153846154,1.0,1,1,0,0,1,0,1,0,0,1,0,1
8359,0.0,3.0,45.0,166.77272727272728,3.0,3.0,11.0,3.0,7.0,0.0,1.0,1.0,0.0,427.0,0.1555555555555555,1.0,0,1,1,1,1,0,1,1,0,1,0,0
8360,0.0,3.0,57.0,187.26785714285717,4.0,4.0,14.0,6.0,7.0,2.0,2.0,1.0,0.0,359.0,0.1228070175438596,1.0,1,1,1,0,1,0,1,1,0,0,0,0
8363,0.0,3.0,95.0,268.8510638297872,8.0,8.0,27.0,18.0,7.0,2.0,2.0,1.0,1.0,396.0,0.0736842105263157,1.0,0,1,1,1,1,0,0,0,0,0,0,1
8365,0.0,3.0,117.0,300.80172413793105,10.0,10.0,33.0,17.0,14.0,3.0,6.0,1.0,0.0,383.0,0.1196581196581196,1.0,1,1,0,1,1,0,0,0,0,1,0,1
8366,0.0,3.0,46.0,93.62222222222222,2.0,2.0,11.0,6.0,5.0,2.0,1.0,1.0,1.0,419.0,0.108695652173913,1.0,1,1,0,0,1,0,0,1,0,1,0,0
8369,0.0,3.0,62.0,187.8360655737705,4.0,4.0,16.0,10.0,6.0,1.0,2.0,1.0,1.0,333.0,0.0967741935483871,1.0,1,1,0,0,1,0,1,1,1,0,0,1
8378,0.0,3.0,53.0,147.98076923076923,3.0,3.0,13.0,4.0,8.0,0.0,3.0,1.0,0.0,335.0,0.1509433962264151,1.0,1,1,1,0,1,0,0,1,1,1,0,0
8388,0.0,3.0,57.0,146.51785714285714,3.0,3.0,14.0,7.0,7.0,2.0,3.0,1.0,1.0,373.0,0.1228070175438596,1.0,0,1,0,1,1,0,1,0,0,0,0,0
8390,0.0,3.0,38.0,117.16216216216216,2.0,2.0,8.0,4.0,4.0,0.0,2.0,1.0,0.0,382.0,0.1052631578947368,1.0,1,1,0,1,1,0,0,1,0,0,0,0
8393,0.0,3.0,56.0,223.83636363636364,4.0,4.0,14.0,8.0,5.0,0.0,3.0,1.0,0.0,357.0,0.0892857142857142,1.0,0,1,1,1,1,0,1,1,0,1,0,0
8394,0.0,3.0,47.0,167.47826086956522,3.0,3.0,10.0,6.0,4.0,0.0,4.0,1.0,0.0,382.0,0.0851063829787234,1.0,1,1,0,0,1,0,0,1,1,1,0,0
8398,0.0,3.0,58.0,255.8421052631579,5.0,5.0,14.0,8.0,4.0,0.0,3.0,1.0,0.0,358.0,0.0689655172413793,1.0,1,1,1,0,1,0,1,1,1,0,0,1
8408,0.0,3.0,85.0,231.7619047619048,6.0,6.0,26.0,9.0,15.0,2.0,1.0,1.0,0.0,404.0,0.1764705882352941,1.0,1,1,0,1,1,0,1,1,0,0,0,1
8411,0.0,3.0,73.0,212.41666666666663,5.0,5.0,21.0,6.0,13.0,1.0,3.0,1.0,0.0,334.0,0.1780821917808219,1.0,1,1,0,0,1,0,0,0,1,0,0,0
8414,0.0,3.0,50.0,226.3061224489796,4.0,4.0,10.0,7.0,3.0,1.0,2.0,1.0,1.0,390.0,0.06,1.0,0,1,1,0,1,0,0,0,0,1,0,0
8424,0.0,3.0,43.0,198.52380952380952,3.0,3.0,9.0,5.0,4.0,0.0,2.0,1.0,0.0,351.0,0.0930232558139534,1.0,0,1,1,0,1,0,1,1,0,1,0,0
8428,0.0,3.0,59.0,197.81034482758625,4.0,4.0,17.0,5.0,10.0,0.0,1.0,1.0,0.0,353.0,0.1694915254237288,1.0,0,1,1,0,1,0,0,0,0,1,0,0
8436,0.0,3.0,47.0,171.06521739130434,3.0,3.0,11.0,4.0,6.0,1.0,2.0,1.0,0.0,346.0,0.1276595744680851,1.0,0,1,1,0,1,0,1,0,1,1,0,0
8441,0.0,3.0,62.0,122.85245901639344,3.0,3.0,18.0,9.0,9.0,2.0,0.0,1.0,1.0,353.0,0.1451612903225806,1.0,0,1,1,1,1,0,1,0,1,1,0,0
8442,0.0,3.0,53.0,146.3653846153846,3.0,3.0,11.0,7.0,4.0,1.0,4.0,1.0,0.0,363.0,0.0754716981132075,1.0,0,1,1,1,1,0,1,0,0,0,0,0
8443,0.0,3.0,100.0,194.14141414141412,6.0,7.0,30.0,14.0,15.0,2.0,3.0,1.0,0.0,351.0,0.15,1.0,0,1,1,1,1,0,0,1,0,1,0,1
8447,0.0,3.0,89.0,243.27272727272728,7.0,7.0,24.0,15.0,8.0,1.0,6.0,1.0,0.0,379.0,0.0898876404494382,1.0,1,1,0,0,1,0,1,1,0,1,0,0
8450,0.0,3.0,72.0,215.0,5.0,5.0,20.0,9.0,9.0,1.0,4.0,1.0,0.0,370.0,0.125,1.0,1,1,0,1,1,0,1,1,1,0,0,1
8455,0.0,3.0,97.0,293.4479166666667,9.0,9.0,28.0,9.0,15.0,2.0,2.0,1.0,0.0,350.0,0.1546391752577319,1.0,0,1,0,1,1,0,1,0,0,1,0,0
8459,0.0,3.0,74.0,212.42465753424656,5.0,5.0,22.0,6.0,13.0,0.0,4.0,1.0,0.0,386.0,0.1756756756756756,1.0,1,1,0,1,1,0,1,1,0,0,0,0
8460,0.0,3.0,71.0,274.9428571428571,6.0,6.0,20.0,6.0,13.0,0.0,0.0,1.0,0.0,341.0,0.1830985915492957,1.0,1,1,0,0,1,0,0,0,1,0,0,1
8461,0.0,3.0,69.0,206.1323529411765,5.0,5.0,16.0,7.0,9.0,2.0,2.0,1.0,0.0,399.0,0.1304347826086956,1.0,0,1,1,1,1,0,1,1,0,0,0,1
8469,0.0,3.0,78.0,248.4805194805195,6.0,6.0,21.0,9.0,11.0,1.0,4.0,1.0,0.0,392.0,0.141025641025641,1.0,1,1,0,1,1,0,1,0,0,0,0,0
8470,0.0,3.0,31.0,131.76666666666668,2.0,2.0,5.0,2.0,3.0,1.0,0.0,1.0,0.0,348.0,0.0967741935483871,1.0,0,1,0,1,1,0,1,1,0,0,0,0
8471,0.0,3.0,46.0,254.6888888888889,4.0,4.0,9.0,5.0,3.0,0.0,3.0,1.0,0.0,400.0,0.0652173913043478,1.0,0,1,0,1,1,0,0,1,0,1,0,0
8473,0.0,3.0,49.0,151.83333333333334,3.0,3.0,12.0,6.0,5.0,1.0,1.0,1.0,1.0,332.0,0.1020408163265306,1.0,0,1,0,1,1,0,1,1,1,0,0,1
8475,0.0,3.0,52.0,153.2156862745098,3.0,3.0,13.0,9.0,4.0,1.0,1.0,1.0,1.0,336.0,0.0769230769230769,1.0,1,1,0,0,1,0,1,1,0,1,0,0
8479,0.0,3.0,30.0,158.44827586206895,2.0,2.0,5.0,2.0,2.0,0.0,1.0,1.0,0.0,375.0,0.0666666666666666,1.0,1,1,0,0,1,0,0,1,1,0,0,1
8480,0.0,3.0,62.0,128.44262295081967,3.0,3.0,15.0,12.0,3.0,6.0,2.0,1.0,1.0,355.0,0.0483870967741935,1.0,1,1,0,1,1,0,1,0,1,1,0,1
8483,0.0,3.0,91.0,199.26666666666668,6.0,6.0,27.0,19.0,7.0,5.0,0.0,1.0,1.0,360.0,0.0769230769230769,1.0,0,1,1,0,1,0,1,0,0,1,0,1
8492,0.0,3.0,66.0,241.2615384615385,5.0,5.0,18.0,8.0,8.0,3.0,0.0,1.0,0.0,334.0,0.1212121212121212,1.0,1,1,0,0,1,0,1,1,1,0,0,1
8495,0.0,3.0,50.0,239.0408163265306,4.0,4.0,12.0,4.0,6.0,0.0,2.0,1.0,0.0,375.0,0.12,1.0,0,1,1,0,1,0,1,1,0,1,0,0
8497,0.0,3.0,41.0,187.525,3.0,3.0,9.0,4.0,3.0,2.0,0.0,1.0,0.0,348.0,0.073170731707317,1.0,1,1,0,0,1,0,1,1,0,0,0,0
8501,0.0,3.0,59.0,151.1206896551724,3.0,3.0,16.0,8.0,8.0,2.0,2.0,1.0,0.0,367.0,0.135593220338983,1.0,0,1,1,0,1,0,1,0,1,0,0,0
8503,0.0,3.0,49.0,167.0625,3.0,3.0,11.0,6.0,5.0,1.0,2.0,1.0,1.0,361.0,0.1020408163265306,1.0,0,1,1,1,1,0,0,0,1,1,0,0
8510,0.0,3.0,80.0,206.1772151898734,5.0,5.0,25.0,7.0,15.0,2.0,2.0,1.0,0.0,409.0,0.1875,1.0,0,1,1,0,1,0,1,1,0,1,0,0
8511,0.0,3.0,49.0,174.89583333333334,3.0,3.0,12.0,6.0,5.0,2.0,1.0,1.0,0.0,386.0,0.1020408163265306,1.0,1,1,0,0,1,0,0,0,0,0,0,1
8512,0.0,3.0,88.0,183.89655172413796,5.0,5.0,26.0,14.0,12.0,4.0,2.0,1.0,1.0,365.0,0.1363636363636363,1.0,0,1,0,1,1,0,1,0,0,0,0,1
8518,0.0,3.0,67.0,243.12121212121207,4.0,5.0,18.0,9.0,8.0,3.0,2.0,1.0,0.0,381.0,0.1194029850746268,1.0,1,1,0,1,1,0,0,1,1,0,0,1
8521,0.0,3.0,68.0,220.0597014925373,5.0,5.0,18.0,6.0,11.0,3.0,1.0,1.0,0.0,378.0,0.1617647058823529,1.0,0,1,1,1,1,0,1,0,1,1,0,0
8524,0.0,3.0,54.0,158.71698113207546,3.0,3.0,13.0,7.0,6.0,1.0,4.0,1.0,0.0,362.0,0.1111111111111111,1.0,0,1,0,1,1,0,0,1,1,0,0,1
8529,0.0,3.0,63.0,189.2258064516129,4.0,4.0,16.0,7.0,7.0,2.0,1.0,1.0,1.0,381.0,0.1111111111111111,1.0,0,1,0,1,1,0,0,0,0,0,0,1
8536,0.0,3.0,39.0,202.8947368421053,3.0,3.0,8.0,3.0,3.0,2.0,0.0,1.0,0.0,361.0,0.0769230769230769,1.0,0,1,0,1,1,0,0,1,0,1,0,1
8537,0.0,3.0,37.0,108.27777777777776,2.0,2.0,8.0,4.0,4.0,0.0,0.0,1.0,1.0,353.0,0.1081081081081081,1.0,1,1,1,0,1,0,1,1,0,0,0,0
8541,0.0,3.0,86.0,208.04705882352943,6.0,6.0,24.0,13.0,10.0,4.0,2.0,1.0,1.0,365.0,0.1162790697674418,1.0,1,1,1,0,1,0,1,0,0,1,0,0
8542,0.0,3.0,88.0,219.6551724137931,6.0,6.0,25.0,15.0,9.0,4.0,2.0,1.0,1.0,395.0,0.1022727272727272,1.0,1,1,1,0,1,0,1,0,0,0,0,0
8549,0.0,3.0,60.0,251.22033898305085,5.0,5.0,16.0,4.0,10.0,0.0,1.0,1.0,0.0,346.0,0.1666666666666666,1.0,0,1,0,1,1,0,0,0,0,0,0,1
8550,0.0,3.0,92.0,146.7032967032967,4.0,4.0,30.0,14.0,14.0,3.0,5.0,1.0,0.0,351.0,0.1521739130434782,1.0,1,1,0,1,1,0,0,0,1,0,0,0
8554,0.0,3.0,48.0,168.2340425531915,3.0,3.0,12.0,3.0,7.0,1.0,2.0,1.0,0.0,400.0,0.1458333333333333,1.0,0,1,1,0,1,0,1,0,0,0,0,0
8555,0.0,3.0,36.0,115.77142857142856,2.0,2.0,8.0,2.0,5.0,0.0,1.0,1.0,0.0,370.0,0.1388888888888889,1.0,1,1,0,1,1,0,0,0,0,1,0,0
8556,0.0,3.0,52.0,161.4313725490196,3.0,3.0,13.0,6.0,6.0,0.0,4.0,1.0,0.0,330.0,0.1153846153846153,1.0,1,1,0,1,1,0,1,1,0,0,0,0
8564,0.0,3.0,52.0,236.62745098039213,4.0,4.0,12.0,6.0,4.0,2.0,2.0,1.0,0.0,367.0,0.0769230769230769,1.0,0,1,0,1,1,0,1,0,1,1,0,1
8565,0.0,3.0,31.0,147.9,2.0,2.0,5.0,3.0,2.0,1.0,0.0,1.0,0.0,339.0,0.064516129032258,1.0,1,1,0,1,1,0,0,1,1,0,0,0
8567,0.0,3.0,51.0,152.7,3.0,3.0,13.0,6.0,6.0,0.0,3.0,1.0,0.0,444.0,0.1176470588235294,1.0,1,1,1,0,1,0,0,0,1,0,0,0
8571,0.0,3.0,74.0,209.013698630137,5.0,5.0,21.0,8.0,11.0,2.0,3.0,1.0,0.0,387.0,0.1486486486486486,1.0,0,1,1,1,1,0,0,0,0,1,0,0
8585,0.0,3.0,40.0,118.4102564102564,2.0,2.0,9.0,4.0,5.0,1.0,1.0,1.0,0.0,405.0,0.125,1.0,1,1,0,1,1,0,1,0,1,0,0,1
8589,0.0,3.0,94.0,129.5483870967742,4.0,5.0,28.0,19.0,9.0,2.0,3.0,1.0,1.0,340.0,0.0957446808510638,1.0,1,1,0,0,1,0,0,1,0,0,0,0
8610,0.0,3.0,40.0,116.64102564102564,2.0,2.0,9.0,3.0,5.0,1.0,2.0,1.0,0.0,343.0,0.125,1.0,1,1,0,0,1,0,0,1,0,0,0,0
8612,0.0,3.0,69.0,208.35294117647055,5.0,5.0,19.0,12.0,5.0,2.0,1.0,1.0,1.0,409.0,0.072463768115942,1.0,1,1,0,1,1,0,1,0,0,0,0,0
8615,0.0,3.0,83.0,198.67073170731703,5.0,6.0,22.0,10.0,12.0,2.0,4.0,1.0,0.0,356.0,0.144578313253012,1.0,0,1,1,1,1,0,0,0,0,0,0,1
8618,0.0,3.0,93.0,262.1195652173913,8.0,8.0,27.0,12.0,12.0,1.0,3.0,1.0,0.0,400.0,0.1290322580645161,1.0,0,1,0,1,1,0,1,0,1,0,0,1
8627,0.0,3.0,52.0,165.49019607843138,3.0,3.0,13.0,7.0,5.0,1.0,3.0,1.0,0.0,356.0,0.0961538461538461,1.0,1,1,0,1,1,0,0,0,0,1,0,1
8639,0.0,3.0,62.0,239.29508196721312,5.0,5.0,14.0,7.0,7.0,3.0,2.0,1.0,0.0,337.0,0.1129032258064516,1.0,1,1,0,0,1,0,1,0,0,0,0,0
8641,0.0,3.0,81.0,224.85,6.0,6.0,23.0,15.0,8.0,1.0,1.0,1.0,1.0,352.0,0.0987654320987654,1.0,1,1,0,0,1,0,1,1,0,1,0,1
8643,0.0,3.0,55.0,147.5185185185185,3.0,3.0,14.0,8.0,6.0,1.0,2.0,1.0,1.0,385.0,0.109090909090909,1.0,1,1,0,1,1,0,1,0,0,0,0,0
8644,0.0,3.0,46.0,254.2888888888889,4.0,4.0,10.0,5.0,5.0,0.0,0.0,1.0,0.0,348.0,0.108695652173913,1.0,0,1,0,1,1,0,0,0,1,0,0,1
8647,0.0,3.0,53.0,220.98076923076923,4.0,4.0,13.0,5.0,7.0,2.0,0.0,1.0,0.0,349.0,0.1320754716981132,1.0,1,1,1,0,1,0,0,0,1,0,0,0
8651,0.0,3.0,66.0,271.0,6.0,6.0,15.0,9.0,5.0,3.0,1.0,1.0,1.0,401.0,0.0757575757575757,1.0,1,1,0,0,1,0,1,1,1,0,0,1
8655,0.0,3.0,56.0,204.25454545454545,4.0,4.0,14.0,6.0,6.0,1.0,3.0,1.0,0.0,353.0,0.1071428571428571,1.0,1,1,0,1,1,0,1,1,1,0,0,0
8663,0.0,3.0,106.0,218.47619047619048,7.0,7.0,30.0,17.0,12.0,5.0,6.0,1.0,1.0,367.0,0.1132075471698113,1.0,0,1,0,1,1,0,0,1,1,0,0,0
8667,0.0,3.0,77.0,156.48684210526315,4.0,4.0,23.0,12.0,10.0,4.0,1.0,1.0,1.0,345.0,0.1298701298701298,1.0,1,1,0,0,1,0,1,1,0,0,0,0
8669,0.0,3.0,36.0,118.82857142857142,2.0,2.0,7.0,2.0,5.0,1.0,0.0,1.0,1.0,386.0,0.1388888888888889,1.0,1,1,0,0,1,0,1,0,1,0,0,0
8675,0.0,3.0,73.0,124.69444444444444,3.0,5.0,20.0,8.0,10.0,3.0,1.0,1.0,0.0,370.0,0.136986301369863,1.0,1,1,1,0,1,0,0,1,0,1,0,1
8677,0.0,3.0,53.0,229.53846153846155,4.0,4.0,14.0,5.0,7.0,0.0,1.0,1.0,0.0,363.0,0.1320754716981132,1.0,1,1,0,0,1,0,1,0,1,0,0,0
8679,0.0,3.0,92.0,297.2967032967033,8.0,8.0,27.0,8.0,15.0,1.0,3.0,1.0,0.0,439.0,0.1630434782608695,1.0,1,1,1,0,1,0,0,0,0,1,0,0
8686,0.0,3.0,62.0,139.0983606557377,3.0,4.0,16.0,7.0,9.0,1.0,2.0,1.0,0.0,416.0,0.1451612903225806,1.0,1,1,0,0,1,0,0,1,0,1,0,0
8688,0.0,3.0,66.0,220.04615384615383,5.0,5.0,17.0,8.0,8.0,1.0,3.0,1.0,0.0,380.0,0.1212121212121212,1.0,0,1,1,1,1,0,1,0,1,0,0,1
8695,0.0,3.0,56.0,184.01818181818183,4.0,4.0,13.0,6.0,6.0,1.0,4.0,1.0,0.0,388.0,0.1071428571428571,1.0,1,1,0,1,1,0,0,1,1,0,0,0
8697,0.0,3.0,51.0,165.78,3.0,3.0,13.0,5.0,7.0,2.0,1.0,1.0,0.0,375.0,0.1372549019607843,1.0,1,1,1,0,1,0,0,1,1,0,0,0
8701,0.0,3.0,41.0,181.825,3.0,3.0,8.0,5.0,2.0,1.0,1.0,1.0,1.0,387.0,0.048780487804878,1.0,1,1,0,1,1,0,1,1,1,0,0,1
8704,0.0,3.0,38.0,108.56756756756756,2.0,2.0,9.0,3.0,5.0,0.0,1.0,1.0,0.0,376.0,0.131578947368421,1.0,0,1,1,1,1,0,0,0,0,1,0,0
8706,0.0,3.0,74.0,237.93150684931507,6.0,6.0,21.0,8.0,11.0,0.0,2.0,1.0,0.0,341.0,0.1486486486486486,1.0,1,1,0,1,1,0,0,1,0,1,0,1
8708,0.0,3.0,68.0,181.37313432835825,4.0,4.0,18.0,7.0,11.0,2.0,4.0,1.0,0.0,340.0,0.1617647058823529,1.0,0,1,1,0,1,0,0,1,0,0,0,0
8713,0.0,3.0,63.0,226.16129032258064,5.0,5.0,16.0,10.0,6.0,1.0,1.0,1.0,0.0,347.0,0.0952380952380952,1.0,1,1,1,0,1,0,0,0,1,0,0,0
8714,0.0,3.0,76.0,235.36,6.0,6.0,18.0,13.0,5.0,3.0,1.0,1.0,1.0,365.0,0.0657894736842105,1.0,1,1,0,1,1,0,1,1,0,1,0,0
8719,0.0,3.0,38.0,208.27027027027023,3.0,3.0,7.0,4.0,2.0,1.0,1.0,1.0,0.0,366.0,0.0526315789473684,1.0,1,1,0,0,1,0,1,1,1,1,0,1
8722,0.0,3.0,48.0,160.4255319148936,3.0,3.0,9.0,3.0,6.0,0.0,0.0,1.0,1.0,419.0,0.125,1.0,0,1,1,0,1,0,1,1,1,0,0,0
8726,0.0,3.0,42.0,187.17073170731703,3.0,3.0,9.0,4.0,5.0,0.0,0.0,1.0,1.0,368.0,0.119047619047619,1.0,1,1,0,0,1,0,0,0,1,1,0,1
8731,0.0,3.0,53.0,228.57692307692307,4.0,4.0,12.0,6.0,6.0,0.0,3.0,1.0,0.0,402.0,0.1132075471698113,1.0,1,1,1,0,1,0,0,0,0,0,0,1
8738,0.0,3.0,74.0,208.87671232876716,5.0,5.0,21.0,9.0,12.0,2.0,1.0,1.0,0.0,381.0,0.1621621621621621,1.0,1,1,1,0,1,0,1,1,0,0,0,1
8740,0.0,3.0,36.0,125.02857142857142,2.0,2.0,6.0,5.0,1.0,2.0,1.0,1.0,1.0,329.0,0.0277777777777777,1.0,1,1,0,1,1,0,0,0,1,1,0,1
8741,0.0,3.0,56.0,148.52727272727273,3.0,3.0,15.0,11.0,4.0,1.0,1.0,1.0,1.0,389.0,0.0714285714285714,1.0,0,1,1,1,1,0,0,0,0,0,0,1
8743,0.0,3.0,96.0,237.0842105263158,7.0,7.0,29.0,12.0,15.0,2.0,3.0,1.0,0.0,355.0,0.15625,1.0,1,1,0,1,1,0,1,1,0,1,0,0
8755,0.0,3.0,67.0,276.8636363636364,6.0,6.0,15.0,8.0,7.0,2.0,2.0,1.0,1.0,413.0,0.1044776119402985,1.0,1,1,0,0,1,0,1,0,0,0,0,0
