user_id,onboarding_skips,quiz_answers,total_events,avg_event_interval_sec,chat_opens,chat_views,messages_sent,messages_received,answer_errors,likes,dislikes,successful_purchase,model_changes,time_to_first_message_sec,error_rate,is_churned
11038,0.0,3.0,69.0,226.25,5.0,5.0,20.0,7.0,11.0,1.0,1.0,1.0,0.0,369.0,0.15942028985507245,1.0
11039,0.0,3.0,38.0,112.97297297297297,2.0,2.0,8.0,6.0,2.0,1.0,0.0,1.0,1.0,397.0,0.05263157894736842,0.0
11040,0.0,3.0,46.0,171.35555555555555,3.0,3.0,9.0,8.0,1.0,3.0,2.0,1.0,0.0,369.0,0.021739130434782608,0.0
11041,0.0,3.0,62.0,187.75409836065575,4.0,4.0,18.0,4.0,12.0,1.0,1.0,1.0,0.0,469.0,0.1935483870967742,1.0
11042,0.0,3.0,43.0,174.26190476190476,3.0,3.0,9.0,6.0,2.0,1.0,1.0,1.0,1.0,369.0,0.046511627906976744,1.0
11043,0.0,3.0,13.0,18.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
11044,0.0,3.0,98.0,136.7422680412371,4.0,5.0,30.0,21.0,6.0,5.0,6.0,1.0,0.0,397.0,0.061224489795918366,0.0
11045,1.0,2.0,146.0,186.97931034482758,8.0,8.0,43.0,36.0,6.0,9.0,14.0,1.0,0.0,352.0,0.0410958904109589,0.0
11046,0.0,3.0,52.0,211.0,4.0,4.0,12.0,5.0,6.0,1.0,2.0,1.0,0.0,363.0,0.11538461538461539,1.0
11047,0.0,3.0,75.0,202.45945945945945,5.0,5.0,18.0,8.0,10.0,1.0,3.0,1.0,0.0,360.0,0.13333333333333333,1.0
11048,0.0,3.0,13.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
11049,0.0,3.0,29.0,133.5,2.0,2.0,5.0,2.0,2.0,0.0,0.0,1.0,0.0,331.0,0.06896551724137931,1.0
11050,0.0,3.0,95.0,204.19148936170214,6.0,6.0,29.0,13.0,14.0,0.0,7.0,1.0,0.0,371.0,0.14736842105263157,1.0
11051,0.0,3.0,112.0,142.2882882882883,5.0,5.0,34.0,31.0,2.0,14.0,1.0,1.0,1.0,358.0,0.017857142857142856,0.0
11052,0.0,3.0,13.0,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
11053,0.0,3.0,13.0,17.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
11054,0.0,3.0,62.0,195.40983606557376,4.0,4.0,17.0,9.0,7.0,1.0,2.0,1.0,0.0,367.0,0.11290322580645161,1.0
11055,1.0,2.0,116.0,151.45217391304348,6.0,6.0,35.0,32.0,3.0,10.0,3.0,1.0,1.0,360.0,0.02586206896551724,0.0
11056,1.0,2.0,42.0,103.39024390243902,2.0,2.0,8.0,8.0,0.0,4.0,1.0,1.0,1.0,365.0,0.0,0.0
11057,0.0,3.0,25.0,29.0,1.0,1.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,367.0,0.12,1.0
11058,2.0,1.0,63.0,135.3709677419355,3.0,3.0,16.0,12.0,3.0,4.0,2.0,1.0,0.0,385.0,0.047619047619047616,0.0
11059,0.0,3.0,84.0,232.10843373493975,6.0,6.0,25.0,9.0,13.0,2.0,3.0,1.0,0.0,333.0,0.15476190476190477,1.0
11060,1.0,2.0,116.0,174.91304347826087,6.0,6.0,37.0,30.0,5.0,8.0,3.0,1.0,1.0,351.0,0.04310344827586207,0.0
11061,0.0,3.0,13.0,17.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
11062,0.0,3.0,63.0,187.11290322580646,4.0,4.0,17.0,7.0,9.0,2.0,2.0,1.0,0.0,368.0,0.14285714285714285,1.0
11063,0.0,3.0,55.0,198.83333333333334,4.0,4.0,13.0,6.0,6.0,1.0,3.0,1.0,0.0,387.0,0.10909090909090909,1.0
11064,0.0,3.0,86.0,220.18823529411765,6.0,6.0,25.0,13.0,11.0,3.0,2.0,1.0,0.0,344.0,0.12790697674418605,1.0
11065,0.0,3.0,62.0,238.65573770491804,5.0,5.0,15.0,6.0,7.0,0.0,5.0,1.0,0.0,344.0,0.11290322580645161,1.0
11066,0.0,3.0,64.0,129.79365079365078,3.0,4.0,15.0,12.0,3.0,4.0,2.0,1.0,1.0,384.0,0.046875,0.0
11067,0.0,3.0,28.0,129.55555555555554,2.0,2.0,4.0,1.0,2.0,0.0,0.0,1.0,1.0,380.0,0.07142857142857142,1.0
11068,0.0,3.0,66.0,222.83076923076922,5.0,5.0,18.0,8.0,8.0,1.0,2.0,1.0,0.0,335.0,0.12121212121212122,1.0
11069,0.0,3.0,80.0,177.69620253164558,5.0,5.0,24.0,15.0,9.0,1.0,1.0,1.0,1.0,393.0,0.1125,1.0
11070,0.0,3.0,79.0,150.21794871794873,4.0,5.0,20.0,18.0,2.0,5.0,3.0,1.0,1.0,389.0,0.02531645569620253,0.0
11071,0.0,3.0,50.0,162.3469387755102,3.0,3.0,13.0,6.0,7.0,0.0,1.0,1.0,0.0,375.0,0.14,1.0
11072,0.0,3.0,87.0,255.04651162790697,7.0,7.0,25.0,14.0,8.0,1.0,4.0,1.0,0.0,368.0,0.09195402298850575,1.0
11073,0.0,3.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
11074,1.0,2.0,34.0,135.36363636363637,2.0,2.0,6.0,3.0,3.0,0.0,2.0,1.0,0.0,423.0,0.08823529411764706,1.0
11075,0.0,3.0,138.0,202.1094890510949,8.0,8.0,42.0,33.0,8.0,5.0,12.0,1.0,0.0,362.0,0.057971014492753624,0.0
11077,0.0,3.0,13.0,19.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
11078,0.0,3.0,13.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
11080,0.0,3.0,85.0,216.01190476190476,6.0,6.0,24.0,10.0,13.0,1.0,5.0,1.0,0.0,387.0,0.15294117647058825,1.0
11081,0.0,3.0,13.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
11082,0.0,3.0,63.0,241.48387096774192,5.0,5.0,16.0,5.0,9.0,1.0,3.0,1.0,0.0,347.0,0.14285714285714285,1.0
11083,0.0,3.0,99.0,218.8673469387755,7.0,7.0,29.0,16.0,12.0,6.0,0.0,1.0,1.0,377.0,0.12121212121212122,1.0
11084,0.0,3.0,78.0,112.07792207792208,3.0,5.0,19.0,15.0,3.0,4.0,6.0,1.0,0.0,419.0,0.038461538461538464,0.0
11085,0.0,3.0,42.0,186.8780487804878,3.0,3.0,9.0,2.0,6.0,1.0,1.0,1.0,0.0,385.0,0.14285714285714285,1.0
11086,0.0,3.0,78.0,191.32467532467533,5.0,5.0,20.0,18.0,0.0,6.0,4.0,1.0,1.0,362.0,0.0,0.0
11089,0.0,3.0,70.0,227.28985507246378,5.0,5.0,19.0,8.0,10.0,1.0,3.0,1.0,0.0,310.0,0.14285714285714285,1.0
11090,0.0,3.0,42.0,112.21951219512195,2.0,2.0,9.0,7.0,1.0,2.0,3.0,1.0,0.0,357.0,0.023809523809523808,0.0
11091,0.0,3.0,110.0,138.8165137614679,5.0,5.0,32.0,28.0,3.0,12.0,3.0,1.0,1.0,371.0,0.02727272727272727,0.0
11092,0.0,3.0,39.0,125.02631578947368,2.0,2.0,9.0,5.0,4.0,1.0,0.0,1.0,0.0,443.0,0.10256410256410256,1.0
11093,0.0,3.0,13.0,20.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
11094,1.0,2.0,45.0,185.13636363636363,3.0,3.0,11.0,5.0,5.0,0.0,1.0,1.0,0.0,360.0,0.1111111111111111,1.0
11095,0.0,3.0,32.0,123.35483870967742,2.0,2.0,6.0,2.0,3.0,1.0,0.0,1.0,0.0,382.0,0.09375,1.0
11097,0.0,3.0,60.0,196.11864406779662,4.0,4.0,15.0,8.0,6.0,1.0,0.0,1.0,1.0,351.0,0.1,1.0
11098,0.0,3.0,78.0,144.5064935064935,4.0,4.0,18.0,17.0,1.0,10.0,5.0,1.0,1.0,383.0,0.01282051282051282,0.0
11100,0.0,3.0,112.0,154.07207207207207,5.0,6.0,32.0,27.0,4.0,4.0,12.0,1.0,0.0,354.0,0.03571428571428571,0.0
11101,1.0,2.0,13.0,15.083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
11105,0.0,3.0,252.0,135.4382470119522,10.0,13.0,76.0,69.0,6.0,32.0,9.0,1.0,1.0,386.0,0.023809523809523808,0.0
11106,0.0,3.0,13.0,19.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
11107,0.0,3.0,45.0,157.0909090909091,3.0,3.0,10.0,4.0,6.0,1.0,0.0,1.0,1.0,354.0,0.13333333333333333,1.0
11109,1.0,2.0,161.0,197.5,9.0,9.0,48.0,40.0,6.0,15.0,11.0,1.0,0.0,329.0,0.037267080745341616,0.0
11110,0.0,3.0,13.0,21.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
11112,0.0,3.0,13.0,19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
11113,0.0,3.0,35.0,128.47058823529412,2.0,2.0,7.0,2.0,5.0,1.0,0.0,1.0,0.0,357.0,0.14285714285714285,1.0
11114,0.0,3.0,66.0,180.92307692307693,4.0,4.0,15.0,13.0,2.0,4.0,6.0,1.0,0.0,410.0,0.030303030303030304,0.0
11115,0.0,3.0,37.0,119.0,2.0,2.0,7.0,5.0,2.0,1.0,2.0,1.0,0.0,383.0,0.05405405405405406,1.0
11116,0.0,3.0,13.0,18.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
11117,0.0,3.0,40.0,118.6923076923077,2.0,2.0,10.0,2.0,7.0,0.0,1.0,1.0,0.0,369.0,0.175,1.0
11118,0.0,3.0,48.0,89.80851063829788,2.0,2.0,11.0,9.0,1.0,2.0,2.0,1.0,0.0,413.0,0.020833333333333332,0.0
11120,0.0,3.0,110.0,248.045871559633,8.0,8.0,34.0,13.0,18.0,2.0,5.0,1.0,0.0,381.0,0.16363636363636364,1.0
11121,0.0,3.0,74.0,177.42465753424656,4.0,4.0,17.0,14.0,1.0,4.0,6.0,1.0,0.0,377.0,0.013513513513513514,0.0
11122,0.0,3.0,49.0,161.10416666666666,3.0,3.0,11.0,9.0,2.0,2.0,2.0,1.0,0.0,365.0,0.04081632653061224,1.0
11123,0.0,3.0,13.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
11124,0.0,3.0,13.0,21.583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
11125,0.0,3.0,64.0,230.82539682539684,5.0,5.0,15.0,9.0,5.0,1.0,4.0,1.0,1.0,363.0,0.078125,1.0
11126,0.0,3.0,26.0,133.96,2.0,2.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,392.0,0.07692307692307693,1.0
11127,0.0,3.0,13.0,19.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
11128,1.0,2.0,132.0,184.03053435114504,7.0,7.0,38.0,35.0,1.0,13.0,10.0,1.0,0.0,366.0,0.007575757575757576,0.0
11129,0.0,3.0,58.0,151.01754385964912,3.0,3.0,14.0,14.0,0.0,3.0,4.0,1.0,0.0,328.0,0.0,0.0
11130,0.0,3.0,52.0,158.8235294117647,3.0,3.0,12.0,10.0,1.0,2.0,4.0,1.0,0.0,363.0,0.019230769230769232,0.0
11131,0.0,3.0,158.0,166.47770700636943,8.0,9.0,50.0,43.0,5.0,14.0,3.0,1.0,1.0,433.0,0.03164556962025317,0.0
11133,0.0,3.0,28.0,136.33333333333334,2.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,392.0,0.03571428571428571,1.0
11135,0.0,3.0,58.0,131.24561403508773,3.0,3.0,14.0,11.0,2.0,4.0,0.0,1.0,1.0,333.0,0.034482758620689655,0.0
11136,0.0,3.0,61.0,183.75,4.0,4.0,16.0,4.0,10.0,0.0,2.0,1.0,0.0,337.0,0.16393442622950818,1.0
11137,0.0,3.0,65.0,142.25,3.0,4.0,16.0,8.0,7.0,2.0,3.0,1.0,0.0,330.0,0.1076923076923077,1.0
11138,0.0,3.0,86.0,176.23529411764707,5.0,5.0,27.0,13.0,12.0,4.0,0.0,1.0,1.0,337.0,0.13953488372093023,1.0
11139,0.0,3.0,50.0,171.9387755102041,3.0,3.0,12.0,6.0,6.0,2.0,1.0,1.0,0.0,353.0,0.12,1.0
11140,0.0,3.0,111.0,265.3818181818182,9.0,9.0,30.0,7.0,21.0,2.0,4.0,1.0,0.0,363.0,0.1891891891891892,1.0
11141,1.0,2.0,60.0,275.23728813559325,5.0,5.0,14.0,6.0,7.0,0.0,4.0,1.0,0.0,338.0,0.11666666666666667,1.0
11142,0.0,3.0,34.0,111.72727272727273,2.0,2.0,7.0,4.0,2.0,0.0,1.0,1.0,0.0,353.0,0.058823529411764705,0.0
11143,1.0,2.0,13.0,20.083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
11145,0.0,3.0,55.0,199.07407407407408,4.0,4.0,13.0,7.0,6.0,0.0,2.0,1.0,1.0,389.0,0.10909090909090909,1.0
11146,0.0,3.0,70.0,175.59420289855072,4.0,4.0,19.0,11.0,8.0,1.0,5.0,1.0,0.0,347.0,0.11428571428571428,1.0
11147,0.0,3.0,13.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
11149,0.0,3.0,83.0,147.4390243902439,4.0,4.0,27.0,8.0,17.0,2.0,3.0,1.0,0.0,379.0,0.20481927710843373,1.0
11150,0.0,3.0,79.0,189.2948717948718,5.0,6.0,20.0,10.0,10.0,4.0,2.0,1.0,0.0,411.0,0.12658227848101267,1.0
11151,0.0,3.0,90.0,255.76404494382024,7.0,7.0,27.0,11.0,12.0,4.0,1.0,1.0,0.0,359.0,0.13333333333333333,1.0
11153,0.0,3.0,26.0,26.08,1.0,1.0,4.0,2.0,2.0,1.0,0.0,1.0,0.0,323.0,0.07692307692307693,1.0
11154,0.0,3.0,86.0,182.34117647058824,5.0,5.0,23.0,21.0,2.0,8.0,2.0,1.0,1.0,360.0,0.023255813953488372,0.0
11155,0.0,3.0,13.0,16.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
11156,0.0,3.0,84.0,153.53012048192772,4.0,4.0,27.0,8.0,17.0,0.0,6.0,1.0,0.0,394.0,0.20238095238095238,1.0
11157,1.0,2.0,125.0,207.83870967741936,8.0,8.0,39.0,24.0,15.0,3.0,5.0,1.0,1.0,345.0,0.12,1.0
11158,0.0,3.0,74.0,206.4794520547945,5.0,5.0,20.0,10.0,10.0,3.0,1.0,1.0,1.0,369.0,0.13513513513513514,1.0
11159,0.0,3.0,80.0,101.0379746835443,3.0,4.0,23.0,20.0,2.0,7.0,0.0,1.0,1.0,394.0,0.025,0.0
11160,0.0,3.0,42.0,198.3658536585366,3.0,3.0,9.0,3.0,5.0,0.0,2.0,1.0,0.0,326.0,0.11904761904761904,1.0
11161,0.0,3.0,96.0,164.49473684210525,5.0,6.0,27.0,13.0,13.0,3.0,7.0,1.0,0.0,404.0,0.13541666666666666,1.0
11162,1.0,2.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
11163,0.0,3.0,13.0,21.083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
11164,0.0,3.0,32.0,128.90322580645162,2.0,2.0,6.0,2.0,3.0,1.0,0.0,1.0,0.0,344.0,0.09375,1.0
11165,1.0,2.0,13.0,17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
11166,0.0,3.0,56.0,206.12727272727273,4.0,4.0,14.0,6.0,6.0,1.0,2.0,1.0,1.0,322.0,0.10714285714285714,1.0
11167,1.0,2.0,67.0,219.57575757575756,5.0,5.0,17.0,9.0,6.0,4.0,1.0,1.0,1.0,400.0,0.08955223880597014,1.0
11168,0.0,3.0,31.0,129.93333333333334,2.0,2.0,5.0,3.0,2.0,0.0,1.0,1.0,0.0,363.0,0.06451612903225806,1.0
11169,0.0,3.0,81.0,206.3875,5.0,6.0,19.0,7.0,11.0,1.0,4.0,1.0,0.0,420.0,0.13580246913580246,1.0
11170,0.0,3.0,13.0,18.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
11171,1.0,2.0,13.0,17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
11172,0.0,3.0,40.0,284.0769230769231,4.0,4.0,8.0,3.0,3.0,0.0,0.0,1.0,0.0,351.0,0.075,1.0
11173,1.0,2.0,370.0,174.37940379403793,17.0,20.0,115.0,99.0,11.0,31.0,31.0,1.0,0.0,387.0,0.02972972972972973,0.0
11174,0.0,3.0,57.0,134.48214285714286,3.0,3.0,15.0,6.0,9.0,2.0,2.0,1.0,0.0,382.0,0.15789473684210525,1.0
11175,0.0,3.0,37.0,210.86111111111111,3.0,3.0,6.0,4.0,2.0,2.0,0.0,1.0,0.0,381.0,0.05405405405405406,1.0
11176,0.0,3.0,63.0,192.82258064516128,4.0,4.0,17.0,7.0,9.0,1.0,3.0,1.0,0.0,403.0,0.14285714285714285,1.0
11178,1.0,2.0,13.0,18.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
11179,0.0,3.0,65.0,240.625,5.0,5.0,17.0,9.0,6.0,1.0,3.0,1.0,0.0,332.0,0.09230769230769231,1.0
11180,0.0,3.0,50.0,218.42857142857142,4.0,4.0,12.0,3.0,6.0,1.0,2.0,1.0,0.0,426.0,0.12,1.0
11181,0.0,3.0,59.0,133.20689655172413,3.0,3.0,17.0,6.0,10.0,0.0,3.0,1.0,0.0,378.0,0.1694915254237288,1.0
11182,0.0,3.0,13.0,19.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
11184,0.0,3.0,53.0,146.92307692307693,3.0,3.0,12.0,7.0,5.0,2.0,4.0,1.0,0.0,359.0,0.09433962264150944,1.0
11185,1.0,2.0,46.0,98.88888888888889,2.0,2.0,9.0,8.0,1.0,3.0,1.0,1.0,1.0,362.0,0.021739130434782608,0.0
11187,0.0,3.0,107.0,175.69811320754718,6.0,6.0,32.0,27.0,4.0,10.0,1.0,1.0,1.0,361.0,0.037383177570093455,0.0
11188,0.0,3.0,54.0,154.32075471698113,3.0,3.0,15.0,7.0,7.0,1.0,1.0,1.0,0.0,325.0,0.12962962962962962,1.0
11189,0.0,3.0,13.0,18.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
11190,1.0,2.0,71.0,111.51428571428572,3.0,3.0,19.0,16.0,3.0,6.0,3.0,1.0,1.0,370.0,0.04225352112676056,0.0
11192,0.0,3.0,29.0,28.0,1.0,1.0,5.0,4.0,1.0,0.0,2.0,1.0,0.0,377.0,0.034482758620689655,0.0
11193,0.0,3.0,13.0,20.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
11194,0.0,3.0,82.0,138.65432098765433,4.0,4.0,22.0,21.0,1.0,6.0,5.0,1.0,1.0,360.0,0.012195121951219513,0.0
11195,0.0,3.0,79.0,186.0897435897436,5.0,5.0,22.0,19.0,3.0,2.0,3.0,1.0,1.0,428.0,0.0379746835443038,0.0
11196,0.0,3.0,13.0,21.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
11197,0.0,3.0,13.0,18.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
11198,0.0,3.0,13.0,19.583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
11199,0.0,3.0,13.0,20.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
11200,1.0,2.0,59.0,250.48275862068965,5.0,5.0,14.0,8.0,4.0,3.0,1.0,1.0,0.0,405.0,0.06779661016949153,1.0
11201,0.0,3.0,13.0,19.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
11202,0.0,3.0,56.0,167.8909090909091,3.0,3.0,16.0,5.0,10.0,0.0,2.0,1.0,0.0,365.0,0.17857142857142858,1.0
11203,0.0,3.0,51.0,155.7,3.0,3.0,12.0,5.0,7.0,1.0,3.0,1.0,0.0,364.0,0.13725490196078433,1.0
11204,0.0,3.0,67.0,218.07575757575756,5.0,5.0,18.0,7.0,9.0,3.0,1.0,1.0,0.0,341.0,0.13432835820895522,1.0
11206,0.0,3.0,60.0,205.16949152542372,4.0,4.0,16.0,8.0,7.0,2.0,1.0,1.0,0.0,341.0,0.11666666666666667,1.0
11207,0.0,3.0,72.0,160.88732394366198,4.0,5.0,18.0,8.0,10.0,1.0,1.0,1.0,1.0,360.0,0.1388888888888889,1.0
11208,0.0,3.0,56.0,212.78181818181818,4.0,4.0,14.0,10.0,4.0,0.0,1.0,1.0,1.0,391.0,0.07142857142857142,1.0
11209,0.0,3.0,98.0,165.60824742268042,5.0,5.0,26.0,23.0,3.0,9.0,8.0,1.0,0.0,386.0,0.030612244897959183,0.0
11210,0.0,3.0,80.0,147.13924050632912,4.0,4.0,24.0,21.0,3.0,4.0,1.0,1.0,1.0,402.0,0.0375,0.0
11211,0.0,3.0,58.0,245.9298245614035,5.0,5.0,13.0,7.0,5.0,1.0,3.0,1.0,0.0,360.0,0.08620689655172414,1.0
11213,0.0,3.0,103.0,227.87254901960785,7.0,9.0,29.0,12.0,15.0,1.0,3.0,1.0,0.0,387.0,0.14563106796116504,1.0
11214,0.0,3.0,116.0,211.01739130434783,7.0,7.0,38.0,18.0,19.0,2.0,4.0,1.0,0.0,341.0,0.16379310344827586,1.0
11215,0.0,3.0,71.0,157.4857142857143,4.0,4.0,19.0,18.0,1.0,6.0,0.0,1.0,1.0,392.0,0.014084507042253521,0.0
11216,0.0,3.0,40.0,212.94871794871796,3.0,3.0,8.0,4.0,3.0,2.0,0.0,1.0,0.0,335.0,0.075,1.0
11217,0.0,3.0,83.0,143.5487804878049,4.0,4.0,22.0,21.0,1.0,9.0,3.0,1.0,1.0,391.0,0.012048192771084338,0.0
11218,0.0,3.0,47.0,98.67391304347827,2.0,2.0,9.0,8.0,1.0,7.0,1.0,1.0,1.0,352.0,0.02127659574468085,0.0
11219,0.0,3.0,90.0,183.5505617977528,5.0,5.0,28.0,10.0,16.0,2.0,2.0,1.0,0.0,388.0,0.17777777777777778,1.0
11220,0.0,3.0,75.0,105.85135135135135,3.0,3.0,23.0,19.0,3.0,4.0,2.0,1.0,1.0,396.0,0.04,0.0
11221,0.0,3.0,13.0,20.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
11222,0.0,3.0,105.0,175.31730769230768,6.0,6.0,30.0,20.0,9.0,10.0,3.0,1.0,1.0,323.0,0.08571428571428572,1.0
11223,0.0,3.0,45.0,170.97727272727272,3.0,3.0,11.0,4.0,6.0,0.0,1.0,1.0,0.0,378.0,0.13333333333333333,1.0
11225,0.0,3.0,88.0,177.1494252873563,5.0,5.0,25.0,17.0,7.0,7.0,2.0,1.0,1.0,387.0,0.07954545454545454,1.0
11227,0.0,3.0,58.0,216.50877192982455,4.0,4.0,15.0,6.0,8.0,1.0,2.0,1.0,0.0,347.0,0.13793103448275862,1.0
11228,0.0,3.0,51.0,171.9,3.0,3.0,12.0,4.0,8.0,0.0,4.0,1.0,0.0,395.0,0.1568627450980392,1.0
11229,0.0,3.0,84.0,180.18072289156626,5.0,5.0,25.0,10.0,13.0,4.0,3.0,1.0,0.0,364.0,0.15476190476190477,1.0
11231,1.0,2.0,64.0,173.1904761904762,4.0,4.0,15.0,14.0,1.0,5.0,2.0,1.0,1.0,402.0,0.015625,0.0
11232,0.0,3.0,67.0,178.96969696969697,4.0,4.0,15.0,10.0,4.0,5.0,0.0,1.0,1.0,348.0,0.05970149253731343,0.0
11233,1.0,2.0,13.0,17.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
11235,0.0,3.0,72.0,127.08450704225352,3.0,3.0,19.0,17.0,2.0,6.0,5.0,1.0,0.0,362.0,0.027777777777777776,0.0
11236,0.0,3.0,13.0,16.583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
11237,1.0,2.0,13.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
11238,0.0,3.0,48.0,178.85106382978722,3.0,3.0,12.0,3.0,8.0,1.0,1.0,1.0,0.0,386.0,0.16666666666666666,1.0
11239,0.0,3.0,62.0,191.37704918032787,4.0,4.0,17.0,5.0,11.0,1.0,2.0,1.0,0.0,351.0,0.1774193548387097,1.0
11240,0.0,3.0,117.0,222.26724137931035,8.0,8.0,36.0,15.0,21.0,3.0,4.0,1.0,0.0,394.0,0.1794871794871795,1.0
11241,0.0,3.0,149.0,127.22297297297297,6.0,8.0,45.0,43.0,1.0,17.0,2.0,1.0,1.0,367.0,0.006711409395973154,0.0
11242,0.0,3.0,51.0,228.74,4.0,4.0,11.0,6.0,4.0,0.0,4.0,1.0,0.0,323.0,0.0784313725490196,1.0
11243,0.0,3.0,13.0,18.083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
11244,0.0,3.0,62.0,200.86885245901638,4.0,4.0,16.0,7.0,9.0,2.0,2.0,1.0,0.0,362.0,0.14516129032258066,1.0
11245,1.0,2.0,87.0,162.84883720930233,5.0,5.0,24.0,20.0,3.0,10.0,0.0,1.0,1.0,376.0,0.034482758620689655,0.0
11246,1.0,2.0,59.0,131.20689655172413,3.0,4.0,14.0,14.0,0.0,2.0,1.0,1.0,1.0,356.0,0.0,0.0
11247,0.0,3.0,122.0,187.099173553719,7.0,7.0,36.0,28.0,5.0,5.0,7.0,1.0,0.0,395.0,0.040983606557377046,0.0
11248,0.0,3.0,47.0,180.6086956521739,3.0,3.0,12.0,4.0,5.0,1.0,2.0,1.0,0.0,379.0,0.10638297872340426,1.0
11249,0.0,3.0,53.0,145.21153846153845,3.0,3.0,13.0,10.0,3.0,2.0,2.0,1.0,0.0,375.0,0.05660377358490566,0.0
11250,0.0,3.0,53.0,157.07692307692307,3.0,3.0,16.0,4.0,10.0,0.0,0.0,1.0,0.0,344.0,0.18867924528301888,1.0
11251,0.0,3.0,27.0,26.076923076923077,1.0,1.0,4.0,3.0,1.0,2.0,0.0,1.0,0.0,338.0,0.037037037037037035,0.0
11252,0.0,3.0,73.0,153.36111111111111,4.0,4.0,19.0,18.0,1.0,7.0,1.0,1.0,1.0,375.0,0.0136986301369863,0.0
11253,0.0,3.0,124.0,181.08130081300814,7.0,7.0,42.0,13.0,26.0,3.0,5.0,1.0,0.0,334.0,0.20967741935483872,1.0
11255,1.0,2.0,137.0,185.18382352941177,8.0,8.0,40.0,37.0,2.0,16.0,3.0,1.0,1.0,384.0,0.014598540145985401,0.0
