user_id,onboarding_skips,quiz_answers,total_events,avg_event_interval_sec,chat_opens,chat_views,messages_sent,messages_received,answer_errors,likes,dislikes,successful_purchase,model_changes,time_to_first_message_sec,error_rate,is_churned,user_goals,user_interests,user_assistance
8422,0.0,3.0,30.0,248.44827586206895,3.0,3.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,338.0,0.0,1.0,"business-purposes, coding-assistance, education, essay-writing","business, cooking, gardening, movies",detailed-explanation
8423,0.0,3.0,68.0,180.70149253731344,4.0,4.0,17.0,14.0,2.0,5.0,4.0,1.0,0.0,384.0,0.11764705882352941,0.0,"business-purposes, education, mental-health","arts, business, gardening, music, outdoor",step-by-step
8424,0.0,3.0,43.0,198.52380952380952,3.0,3.0,9.0,5.0,4.0,0.0,2.0,1.0,0.0,351.0,0.4444444444444444,1.0,"business-purposes, education","diy, reading, writing",step-by-step
8425,0.0,3.0,13.0,21.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"coding-assistance, content-creation","family, movies",step-by-step
8426,0.0,3.0,13.0,15.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"business-purposes, coding-assistance, content-creation, essay-writing","arts, diy, learning, movies, sports",answer-with-explanation
8427,0.0,3.0,13.0,18.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,entertainment,"outdoor, sports, travel",step-by-step
8428,0.0,3.0,59.0,197.81034482758622,4.0,4.0,17.0,5.0,10.0,0.0,1.0,1.0,0.0,353.0,0.5882352941176471,1.0,"coding-assistance, education",history,answer-with-explanation
8429,0.0,3.0,65.0,180.21875,4.0,4.0,17.0,10.0,7.0,1.0,3.0,1.0,1.0,364.0,0.4117647058823529,1.0,"business-purposes, mental-health","gardening, music, outdoor",direct-answer
8432,0.0,3.0,13.0,23.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"business-purposes, coding-assistance, content-creation, cooking","animals, dance, diy, history, reading",step-by-step
8433,0.0,3.0,13.0,16.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,essay-writing,"animals, business, music",step-by-step
8434,0.0,3.0,142.0,140.01418439716312,6.0,8.0,42.0,37.0,4.0,13.0,5.0,1.0,1.0,402.0,0.09523809523809523,0.0,"business-purposes, coding-assistance, entertainment, essay-writing",arts,step-by-step
8435,0.0,3.0,73.0,217.25,5.0,5.0,22.0,6.0,14.0,0.0,2.0,1.0,0.0,371.0,0.6363636363636364,1.0,"business-purposes, coding-assistance, content-creation, entertainment","business, dance",step-by-step
8436,0.0,3.0,47.0,171.06521739130434,3.0,3.0,11.0,4.0,6.0,1.0,2.0,1.0,0.0,346.0,0.5454545454545454,1.0,"coding-assistance, education","learning, outdoor, reading, writing",answer-with-explanation
8437,0.0,3.0,13.0,17.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"coding-assistance, content-creation","diy, music, technology, travel",detailed-explanation
8438,0.0,3.0,13.0,19.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"business-purposes, coding-assistance, content-creation, cooking","cooking, outdoor, sports",answer-with-explanation
8440,0.0,3.0,61.0,181.11666666666667,4.0,4.0,14.0,14.0,0.0,4.0,2.0,1.0,1.0,369.0,0.0,0.0,content-creation,"arts, cooking, dance, fashion, sports",answer-with-explanation
8441,0.0,3.0,62.0,122.85245901639344,3.0,3.0,18.0,9.0,9.0,2.0,0.0,1.0,1.0,353.0,0.5,1.0,"business-purposes, coding-assistance, education, social-media","dance, outdoor, reading",detailed-explanation
8442,0.0,3.0,53.0,146.3653846153846,3.0,3.0,11.0,7.0,4.0,1.0,4.0,1.0,0.0,363.0,0.36363636363636365,1.0,"business-purposes, coding-assistance, education, social-media",dance,step-by-step
8443,0.0,3.0,100.0,194.14141414141415,6.0,7.0,30.0,14.0,15.0,2.0,3.0,1.0,0.0,351.0,0.5,1.0,"business-purposes, coding-assistance, education, entertainment","diy, family, reading",detailed-explanation
8444,0.0,3.0,53.0,151.44230769230768,3.0,3.0,14.0,8.0,4.0,2.0,2.0,1.0,0.0,385.0,0.2857142857142857,0.0,"business-purposes, content-creation",dance,step-by-step
8445,0.0,3.0,13.0,19.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"business-purposes, mental-health",travel,answer-with-explanation
8446,0.0,3.0,63.0,122.01612903225806,3.0,3.0,16.0,15.0,1.0,7.0,0.0,1.0,1.0,352.0,0.0625,0.0,"business-purposes, cooking, mental-health","cooking, gardening, outdoor, sports",step-by-step
8447,0.0,3.0,89.0,243.27272727272728,7.0,7.0,24.0,15.0,8.0,1.0,6.0,1.0,0.0,379.0,0.3333333333333333,1.0,"coding-assistance, content-creation, cooking","arts, gardening, reading",answer-with-explanation
8449,0.0,3.0,13.0,21.083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,entertainment,"animals, travel",detailed-explanation
8450,0.0,3.0,72.0,215.0,5.0,5.0,20.0,9.0,9.0,1.0,4.0,1.0,0.0,370.0,0.45,1.0,"business-purposes, coding-assistance, content-creation, entertainment","arts, diy, fashion, gardening, outdoor",step-by-step
8452,0.0,3.0,13.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"business-purposes, mental-health","dance, fashion, reading, travel",detailed-explanation
8453,0.0,3.0,13.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,social-media,diy,answer-with-explanation
8454,0.0,3.0,13.0,17.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,entertainment,"cooking, gardening, history, music",step-by-step
8455,0.0,3.0,97.0,293.4479166666667,9.0,9.0,28.0,9.0,15.0,2.0,2.0,1.0,0.0,350.0,0.5357142857142857,1.0,"business-purposes, social-media","arts, history, learning, reading",step-by-step
8456,1.0,2.0,71.0,194.15714285714284,5.0,5.0,19.0,14.0,5.0,2.0,1.0,1.0,1.0,352.0,0.2631578947368421,1.0,"business-purposes, education","arts, family, gardening, outdoor",
8458,1.0,2.0,51.0,231.26,4.0,4.0,12.0,7.0,4.0,1.0,1.0,1.0,0.0,344.0,0.3333333333333333,1.0,"coding-assistance, education, entertainment",reading,
8459,0.0,3.0,74.0,212.42465753424656,5.0,5.0,22.0,6.0,13.0,0.0,4.0,1.0,0.0,386.0,0.5909090909090909,1.0,"business-purposes, content-creation, social-media","cooking, diy, music",step-by-step
8460,0.0,3.0,71.0,274.9428571428571,6.0,6.0,20.0,6.0,13.0,0.0,0.0,1.0,0.0,341.0,0.65,1.0,"coding-assistance, cooking, essay-writing","fashion, outdoor",step-by-step
8461,0.0,3.0,69.0,206.13235294117646,5.0,5.0,16.0,7.0,9.0,2.0,2.0,1.0,0.0,399.0,0.5625,1.0,"coding-assistance, education, entertainment","animals, arts, diy",step-by-step
8463,1.0,2.0,37.0,122.83333333333333,2.0,2.0,7.0,4.0,3.0,1.0,2.0,1.0,0.0,404.0,0.42857142857142855,1.0,,outdoor,step-by-step
8464,0.0,3.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,entertainment,"animals, arts, cooking",direct-answer
8465,0.0,3.0,63.0,145.2258064516129,3.0,3.0,15.0,12.0,3.0,2.0,5.0,1.0,0.0,407.0,0.2,0.0,"business-purposes, education","business, gardening",detailed-explanation
8466,0.0,3.0,63.0,162.83870967741936,4.0,4.0,16.0,8.0,7.0,3.0,2.0,1.0,1.0,383.0,0.4375,1.0,"business-purposes, coding-assistance, content-creation, essay-writing","dance, fashion, music, outdoor, technology",answer-with-explanation
8467,0.0,3.0,38.0,21.16216216216216,1.0,1.0,8.0,7.0,1.0,4.0,0.0,1.0,1.0,393.0,0.125,0.0,"business-purposes, coding-assistance, cooking, education","diy, fashion, history, learning, music",detailed-explanation
8468,0.0,3.0,13.0,20.083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"business-purposes, content-creation",outdoor,step-by-step
8469,0.0,3.0,78.0,248.4805194805195,6.0,6.0,21.0,9.0,11.0,1.0,4.0,1.0,0.0,392.0,0.5238095238095238,1.0,"coding-assistance, cooking, entertainment",arts,detailed-explanation
8470,0.0,3.0,31.0,131.76666666666668,2.0,2.0,5.0,2.0,3.0,1.0,0.0,1.0,0.0,348.0,0.6,1.0,"business-purposes, entertainment, social-media","diy, writing",detailed-explanation
8471,0.0,3.0,46.0,254.6888888888889,4.0,4.0,9.0,5.0,3.0,0.0,3.0,1.0,0.0,400.0,0.3333333333333333,1.0,"business-purposes, entertainment","gardening, reading",step-by-step
8472,0.0,3.0,123.0,150.0737704918033,6.0,6.0,38.0,34.0,3.0,13.0,2.0,1.0,1.0,397.0,0.07894736842105263,0.0,"coding-assistance, content-creation, cooking","dance, learning, outdoor, travel",detailed-explanation
8473,0.0,3.0,49.0,151.83333333333334,3.0,3.0,12.0,6.0,5.0,1.0,1.0,1.0,1.0,332.0,0.4166666666666667,1.0,"business-purposes, entertainment","arts, cooking, family, sports, travel",detailed-explanation
8474,0.0,3.0,36.0,134.34285714285716,2.0,2.0,6.0,4.0,2.0,1.0,3.0,1.0,0.0,399.0,0.3333333333333333,1.0,"business-purposes, essay-writing, mental-health","arts, business, dance, sports",detailed-explanation
8475,0.0,3.0,52.0,153.2156862745098,3.0,3.0,13.0,9.0,4.0,1.0,1.0,1.0,1.0,336.0,0.3076923076923077,1.0,"coding-assistance, content-creation, essay-writing","dance, gardening, learning",step-by-step
8476,0.0,3.0,42.0,197.82926829268294,3.0,3.0,9.0,4.0,4.0,1.0,0.0,1.0,1.0,385.0,0.4444444444444444,1.0,"business-purposes, coding-assistance, content-creation, education","business, cooking, diy, gardening, reading",direct-answer
8477,0.0,3.0,59.0,209.51724137931035,4.0,4.0,15.0,12.0,2.0,3.0,0.0,1.0,1.0,398.0,0.13333333333333333,0.0,"business-purposes, coding-assistance, education, mental-health","arts, gardening, movies",detailed-explanation
8479,0.0,3.0,30.0,158.44827586206895,2.0,2.0,5.0,2.0,2.0,0.0,1.0,1.0,0.0,375.0,0.4,1.0,"business-purposes, cooking, essay-writing","cooking, family, travel",step-by-step
8480,0.0,3.0,62.0,128.44262295081967,3.0,3.0,15.0,12.0,3.0,6.0,2.0,1.0,1.0,355.0,0.2,1.0,"business-purposes, coding-assistance, entertainment, essay-writing","animals, arts, history, sports, travel",detailed-explanation
8481,1.0,2.0,109.0,167.02777777777777,6.0,6.0,32.0,32.0,0.0,10.0,2.0,1.0,1.0,346.0,0.0,0.0,,"business, diy, fashion, gardening, history",step-by-step
8482,0.0,3.0,77.0,163.60526315789474,4.0,4.0,22.0,17.0,1.0,2.0,6.0,1.0,0.0,344.0,0.045454545454545456,0.0,education,"dance, family, gardening, history, sports",answer-with-explanation
8483,0.0,3.0,91.0,199.26666666666668,6.0,6.0,27.0,19.0,7.0,5.0,0.0,1.0,1.0,360.0,0.25925925925925924,1.0,"coding-assistance, mental-health","dance, fashion, history, learning",step-by-step
8484,1.0,2.0,125.0,162.31451612903226,6.0,7.0,35.0,31.0,1.0,15.0,3.0,1.0,1.0,394.0,0.02857142857142857,0.0,"coding-assistance, content-creation, education",,answer-with-explanation
8485,0.0,3.0,54.0,85.54716981132076,2.0,3.0,11.0,11.0,0.0,5.0,2.0,1.0,1.0,374.0,0.0,0.0,"coding-assistance, content-creation, cooking","arts, fashion, outdoor, reading, travel",detailed-explanation
8488,0.0,3.0,71.0,188.27142857142857,4.0,4.0,20.0,8.0,11.0,0.0,6.0,1.0,0.0,420.0,0.55,1.0,"coding-assistance, education","animals, diy, learning, technology, travel",detailed-explanation
8489,0.0,3.0,192.0,208.87958115183247,11.0,13.0,60.0,43.0,10.0,12.0,12.0,1.0,0.0,351.0,0.16666666666666666,0.0,"coding-assistance, content-creation","dance, learning",detailed-explanation
8490,0.0,3.0,102.0,195.13861386138615,6.0,6.0,29.0,23.0,5.0,7.0,6.0,1.0,0.0,396.0,0.1724137931034483,0.0,"business-purposes, content-creation",diy,step-by-step
8492,0.0,3.0,66.0,241.26153846153846,5.0,5.0,18.0,8.0,8.0,3.0,0.0,1.0,0.0,334.0,0.4444444444444444,1.0,"business-purposes, content-creation, essay-writing","animals, gardening, movies, outdoor",detailed-explanation
8493,0.0,3.0,62.0,78.8688524590164,2.0,3.0,15.0,14.0,1.0,6.0,1.0,1.0,1.0,351.0,0.06666666666666667,0.0,"business-purposes, content-creation","diy, fashion, history, learning, movies",answer-with-explanation
8494,0.0,3.0,61.0,186.0,4.0,4.0,16.0,14.0,1.0,3.0,0.0,1.0,1.0,359.0,0.0625,0.0,"coding-assistance, education",movies,step-by-step
8495,0.0,3.0,50.0,239.0408163265306,4.0,4.0,12.0,4.0,6.0,0.0,2.0,1.0,0.0,375.0,0.5,1.0,"business-purposes, education","arts, gardening, reading",answer-with-explanation
8496,0.0,3.0,102.0,186.15841584158414,6.0,6.0,27.0,23.0,2.0,11.0,3.0,1.0,1.0,377.0,0.07407407407407407,0.0,content-creation,cooking,answer-with-explanation
8497,0.0,3.0,41.0,187.525,3.0,3.0,9.0,4.0,3.0,2.0,0.0,1.0,0.0,348.0,0.3333333333333333,1.0,"business-purposes, content-creation, essay-writing","arts, gardening",detailed-explanation
8498,0.0,3.0,13.0,14.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"business-purposes, entertainment","animals, cooking, dance, history, sports",step-by-step
8499,0.0,3.0,109.0,146.66666666666666,5.0,6.0,30.0,25.0,5.0,6.0,7.0,1.0,0.0,320.0,0.16666666666666666,0.0,"business-purposes, entertainment, essay-writing",diy,answer-with-explanation
8500,1.0,2.0,81.0,238.3125,6.0,6.0,24.0,8.0,13.0,1.0,3.0,1.0,0.0,315.0,0.5416666666666666,1.0,"business-purposes, content-creation",,step-by-step
8501,0.0,3.0,59.0,151.1206896551724,3.0,3.0,16.0,8.0,8.0,2.0,2.0,1.0,0.0,367.0,0.5,1.0,"coding-assistance, mental-health","music, travel",step-by-step
8502,0.0,3.0,115.0,167.17543859649123,6.0,7.0,32.0,27.0,3.0,4.0,13.0,1.0,0.0,452.0,0.09375,0.0,"business-purposes, content-creation","arts, travel",detailed-explanation
8503,0.0,3.0,49.0,167.0625,3.0,3.0,11.0,6.0,5.0,1.0,2.0,1.0,1.0,361.0,0.45454545454545453,1.0,"business-purposes, entertainment, mental-health","reading, sports, travel",answer-with-explanation
8504,0.0,3.0,147.0,205.7876712328767,9.0,9.0,44.0,42.0,2.0,11.0,6.0,1.0,1.0,362.0,0.045454545454545456,0.0,"business-purposes, content-creation","animals, arts, dance, gardening, travel",step-by-step
8505,0.0,3.0,13.0,19.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"business-purposes, coding-assistance, mental-health, social-media","animals, cooking, diy, movies, outdoor",answer-with-explanation
8506,0.0,3.0,41.0,110.2,2.0,2.0,10.0,4.0,6.0,1.0,0.0,1.0,0.0,379.0,0.6,1.0,social-media,"animals, business, cooking, outdoor",answer-with-explanation
8507,1.0,2.0,113.0,178.07142857142858,6.0,6.0,33.0,28.0,5.0,4.0,11.0,1.0,0.0,361.0,0.15151515151515152,0.0,,"dance, learning, travel, writing",step-by-step
8508,0.0,3.0,51.0,213.32,4.0,4.0,11.0,7.0,4.0,1.0,1.0,1.0,1.0,343.0,0.36363636363636365,1.0,"business-purposes, entertainment","family, outdoor",direct-answer
8509,0.0,3.0,77.0,208.73684210526315,5.0,5.0,22.0,8.0,14.0,1.0,3.0,1.0,0.0,383.0,0.6363636363636364,1.0,"coding-assistance, entertainment, mental-health","arts, family, learning, music, technology",step-by-step
8510,0.0,3.0,80.0,206.1772151898734,5.0,5.0,25.0,7.0,15.0,2.0,2.0,1.0,0.0,409.0,0.6,1.0,"business-purposes, mental-health","arts, dance, diy, reading",step-by-step
8511,0.0,3.0,49.0,174.89583333333334,3.0,3.0,12.0,6.0,5.0,2.0,1.0,1.0,0.0,386.0,0.4166666666666667,1.0,"coding-assistance, content-creation",animals,step-by-step
8512,0.0,3.0,88.0,183.89655172413794,5.0,5.0,26.0,14.0,12.0,4.0,2.0,1.0,1.0,365.0,0.46153846153846156,1.0,"business-purposes, social-media","arts, fashion, movies",step-by-step
8513,1.0,2.0,93.0,157.3695652173913,5.0,5.0,28.0,24.0,3.0,6.0,2.0,1.0,1.0,349.0,0.10714285714285714,0.0,"coding-assistance, content-creation, essay-writing","arts, reading",
8515,0.0,3.0,13.0,22.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,content-creation,learning,detailed-explanation
8518,0.0,3.0,67.0,243.12121212121212,4.0,5.0,18.0,9.0,8.0,3.0,2.0,1.0,0.0,381.0,0.4444444444444444,1.0,"business-purposes, coding-assistance, content-creation, entertainment","cooking, diy, family, travel",answer-with-explanation
8520,0.0,3.0,13.0,14.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"coding-assistance, entertainment","animals, arts, history, writing",step-by-step
8521,0.0,3.0,68.0,220.0597014925373,5.0,5.0,18.0,6.0,11.0,3.0,1.0,1.0,0.0,378.0,0.6111111111111112,1.0,"coding-assistance, mental-health, social-media","history, learning, outdoor, sports, writing",step-by-step
8522,0.0,3.0,174.0,182.68208092485548,10.0,10.0,54.0,46.0,8.0,19.0,2.0,1.0,1.0,371.0,0.14814814814814814,0.0,"business-purposes, content-creation, social-media","fashion, learning, reading, writing",detailed-explanation
8523,0.0,3.0,13.0,19.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,cooking,fashion,step-by-step
8524,0.0,3.0,54.0,158.71698113207546,3.0,3.0,13.0,7.0,6.0,1.0,4.0,1.0,0.0,362.0,0.46153846153846156,1.0,"coding-assistance, entertainment","animals, cooking, family, outdoor",step-by-step
8525,0.0,3.0,105.0,226.19230769230768,7.0,7.0,29.0,22.0,6.0,4.0,9.0,1.0,0.0,393.0,0.20689655172413793,0.0,entertainment,"business, gardening, sports",answer-with-explanation
8526,0.0,3.0,13.0,19.083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"business-purposes, coding-assistance, content-creation, entertainment","business, learning, music, reading",detailed-explanation
8528,0.0,3.0,116.0,150.17391304347825,5.0,6.0,36.0,27.0,7.0,4.0,9.0,1.0,0.0,377.0,0.19444444444444445,0.0,"business-purposes, education, mental-health","cooking, outdoor, technology",step-by-step
8529,0.0,3.0,63.0,189.2258064516129,4.0,4.0,16.0,7.0,7.0,2.0,1.0,1.0,1.0,381.0,0.4375,1.0,"business-purposes, entertainment, social-media",animals,step-by-step
8532,0.0,3.0,47.0,163.91304347826087,3.0,3.0,11.0,5.0,5.0,1.0,2.0,1.0,0.0,389.0,0.45454545454545453,1.0,"business-purposes, coding-assistance, content-creation, mental-health","animals, business, diy, reading, writing",step-by-step
8533,0.0,3.0,60.0,201.74576271186442,4.0,4.0,16.0,9.0,5.0,2.0,1.0,1.0,1.0,381.0,0.3125,1.0,"business-purposes, education","business, cooking, diy, learning, travel",step-by-step
8534,0.0,3.0,99.0,235.46938775510205,7.0,7.0,30.0,19.0,9.0,4.0,1.0,1.0,1.0,385.0,0.3,1.0,"business-purposes, content-creation, social-media","business, diy, gardening, sports, travel",step-by-step
8535,1.0,2.0,94.0,190.3978494623656,6.0,6.0,25.0,22.0,2.0,9.0,3.0,1.0,1.0,321.0,0.08,0.0,"business-purposes, coding-assistance, entertainment, social-media",,detailed-explanation
8536,0.0,3.0,39.0,202.89473684210526,3.0,3.0,8.0,3.0,3.0,2.0,0.0,1.0,0.0,361.0,0.375,1.0,"coding-assistance, social-media","animals, diy, learning",detailed-explanation
8537,0.0,3.0,37.0,108.27777777777777,2.0,2.0,8.0,4.0,4.0,0.0,0.0,1.0,1.0,353.0,0.5,1.0,"business-purposes, coding-assistance, content-creation, mental-health","arts, cooking",detailed-explanation
8538,0.0,3.0,136.0,178.66666666666666,7.0,8.0,40.0,27.0,12.0,7.0,11.0,1.0,0.0,409.0,0.3,0.0,content-creation,"cooking, diy, fashion, sports",step-by-step
8539,0.0,3.0,132.0,138.74045801526717,6.0,7.0,40.0,35.0,5.0,13.0,2.0,1.0,1.0,384.0,0.125,0.0,"business-purposes, coding-assistance, content-creation, essay-writing","business, cooking, family, history",answer-with-explanation
8540,0.0,3.0,13.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"business-purposes, coding-assistance, content-creation, essay-writing","business, music, technology, writing",detailed-explanation
8541,0.0,3.0,86.0,208.04705882352943,6.0,6.0,24.0,13.0,10.0,4.0,2.0,1.0,1.0,365.0,0.4166666666666667,1.0,"business-purposes, coding-assistance, content-creation, education","learning, movies",step-by-step
8542,0.0,3.0,88.0,219.6551724137931,6.0,6.0,25.0,15.0,9.0,4.0,2.0,1.0,1.0,395.0,0.36,1.0,"business-purposes, content-creation, education",movies,answer-with-explanation
8544,0.0,3.0,13.0,21.583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"business-purposes, essay-writing",animals,step-by-step
8545,0.0,3.0,68.0,188.07462686567163,4.0,4.0,19.0,11.0,8.0,1.0,3.0,1.0,0.0,366.0,0.42105263157894735,1.0,"coding-assistance, entertainment, mental-health","animals, business, cooking, gardening, reading",direct-answer
8546,0.0,3.0,13.0,19.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"coding-assistance, entertainment","animals, arts, cooking, learning, music",step-by-step
8547,0.0,3.0,57.0,135.44642857142858,3.0,3.0,15.0,10.0,5.0,2.0,2.0,1.0,0.0,370.0,0.3333333333333333,0.0,"business-purposes, content-creation, social-media","business, cooking, fashion, gardening",step-by-step
8549,0.0,3.0,60.0,251.22033898305085,5.0,5.0,16.0,4.0,10.0,0.0,1.0,1.0,0.0,346.0,0.625,1.0,"coding-assistance, social-media",family,detailed-explanation
8550,0.0,3.0,92.0,146.7032967032967,4.0,4.0,30.0,14.0,14.0,3.0,5.0,1.0,0.0,351.0,0.4666666666666667,1.0,"business-purposes, content-creation, social-media",outdoor,step-by-step
8551,0.0,3.0,97.0,228.26041666666666,7.0,7.0,29.0,19.0,9.0,3.0,1.0,1.0,1.0,375.0,0.3103448275862069,1.0,"business-purposes, essay-writing, mental-health","gardening, learning, technology",step-by-step
8552,0.0,3.0,56.0,158.87272727272727,3.0,3.0,15.0,10.0,5.0,2.0,0.0,1.0,1.0,364.0,0.3333333333333333,1.0,"business-purposes, coding-assistance, education, mental-health","cooking, learning",direct-answer
8553,0.0,3.0,39.0,200.92105263157896,3.0,3.0,8.0,4.0,4.0,0.0,0.0,1.0,0.0,387.0,0.5,1.0,"coding-assistance, mental-health, social-media","reading, technology",answer-with-explanation
8554,0.0,3.0,48.0,168.2340425531915,3.0,3.0,12.0,3.0,7.0,1.0,2.0,1.0,0.0,400.0,0.5833333333333334,1.0,"coding-assistance, education",music,step-by-step
8555,0.0,3.0,36.0,115.77142857142857,2.0,2.0,8.0,2.0,5.0,0.0,1.0,1.0,0.0,370.0,0.625,1.0,"business-purposes, coding-assistance, content-creation, social-media",history,step-by-step
8556,0.0,3.0,52.0,161.4313725490196,3.0,3.0,13.0,6.0,6.0,0.0,4.0,1.0,0.0,330.0,0.46153846153846156,1.0,"business-purposes, coding-assistance, essay-writing, social-media","diy, music",step-by-step
8558,0.0,3.0,85.0,136.21428571428572,4.0,4.0,22.0,21.0,1.0,8.0,4.0,1.0,1.0,341.0,0.045454545454545456,0.0,"business-purposes, coding-assistance, content-creation, education",cooking,step-by-step
8559,0.0,3.0,104.0,177.58252427184465,6.0,7.0,28.0,16.0,12.0,5.0,4.0,1.0,1.0,362.0,0.42857142857142855,1.0,mental-health,arts,step-by-step
8560,0.0,3.0,62.0,143.60655737704917,3.0,3.0,16.0,12.0,3.0,1.0,7.0,1.0,0.0,375.0,0.1875,0.0,"coding-assistance, content-creation, entertainment","animals, arts, cooking, movies, music",answer-with-explanation
8561,0.0,3.0,102.0,218.88118811881188,7.0,7.0,30.0,18.0,10.0,7.0,1.0,1.0,1.0,330.0,0.3333333333333333,1.0,"business-purposes, coding-assistance, entertainment, social-media","animals, business",step-by-step
8562,0.0,3.0,34.0,159.87878787878788,2.0,2.0,6.0,3.0,3.0,1.0,1.0,1.0,0.0,372.0,0.5,1.0,"business-purposes, essay-writing","animals, business, diy, gardening",detailed-explanation
8563,0.0,3.0,69.0,117.82352941176471,3.0,3.0,18.0,15.0,2.0,8.0,2.0,1.0,1.0,352.0,0.1111111111111111,0.0,"coding-assistance, entertainment","dance, diy, outdoor, travel",answer-with-explanation
8564,0.0,3.0,52.0,236.62745098039215,4.0,4.0,12.0,6.0,4.0,2.0,2.0,1.0,0.0,367.0,0.3333333333333333,1.0,"coding-assistance, entertainment, social-media","animals, dance, learning, music, travel",detailed-explanation
8565,0.0,3.0,31.0,147.9,2.0,2.0,5.0,3.0,2.0,1.0,0.0,1.0,0.0,339.0,0.4,1.0,"business-purposes, content-creation, social-media","diy, outdoor",detailed-explanation
8566,0.0,3.0,69.0,263.0735294117647,6.0,6.0,18.0,5.0,10.0,1.0,3.0,1.0,0.0,343.0,0.5555555555555556,1.0,mental-health,"cooking, diy, learning",step-by-step
8567,0.0,3.0,51.0,152.7,3.0,3.0,13.0,6.0,6.0,0.0,3.0,1.0,0.0,444.0,0.46153846153846156,1.0,"coding-assistance, content-creation, education",outdoor,step-by-step
8568,0.0,3.0,155.0,248.9805194805195,11.0,11.0,51.0,21.0,25.0,3.0,8.0,1.0,0.0,377.0,0.49019607843137253,1.0,"coding-assistance, education, entertainment","animals, cooking, dance, music, outdoor",step-by-step
8569,0.0,3.0,13.0,17.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"coding-assistance, essay-writing","animals, diy, history, travel",detailed-explanation
8570,0.0,3.0,98.0,191.8659793814433,6.0,6.0,27.0,22.0,4.0,2.0,11.0,1.0,0.0,411.0,0.14814814814814814,0.0,"business-purposes, essay-writing","diy, movies, music, outdoor, reading",step-by-step
8571,0.0,3.0,74.0,209.013698630137,5.0,5.0,21.0,8.0,11.0,2.0,3.0,1.0,0.0,387.0,0.5238095238095238,1.0,"business-purposes, coding-assistance, mental-health, social-media",reading,step-by-step
8572,1.0,2.0,42.0,169.3658536585366,3.0,3.0,9.0,4.0,5.0,0.0,1.0,1.0,0.0,334.0,0.5555555555555556,1.0,"coding-assistance, education, social-media","arts, cooking, learning, outdoor",
8573,1.0,2.0,13.0,19.083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"coding-assistance, essay-writing, social-media",,detailed-explanation
8574,0.0,3.0,80.0,286.24050632911394,7.0,7.0,23.0,8.0,12.0,2.0,0.0,1.0,0.0,414.0,0.5217391304347826,1.0,essay-writing,"animals, gardening, reading, sports",step-by-step
8575,0.0,3.0,48.0,157.70212765957447,3.0,3.0,10.0,9.0,1.0,3.0,1.0,1.0,1.0,365.0,0.1,0.0,"coding-assistance, content-creation, essay-writing","animals, music",detailed-explanation
8576,0.0,3.0,13.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,"coding-assistance, education, mental-health","music, outdoor",detailed-explanation
