,user_id,onboarding_skips,quiz_answers,total_events,avg_event_interval_sec,chat_opens,chat_views,messages_sent,messages_received,answer_errors,likes,dislikes,successful_purchase,model_changes,time_to_first_message_sec,error_rate,is_churned,goals_creative,goals_professional,goals_personal_dev,goals_social_entertain,assist_detailed,assist_concise,interest_creative_arts,interest_practical,interest_outdoor,interest_intellectual,interest_business_tech,interest_lifestyle
7505,8601,0.0,3.0,107.0,186.8018867924528,6.0,7.0,28.0,24.0,4.0,9.0,6.0,1.0,0.0,357.0,0.1428571428571428,0.0,0,1,1,0,1,0,0,0,1,1,0,0
7506,8602,0.0,3.0,44.0,111.74418604651164,2.0,2.0,10.0,6.0,4.0,2.0,2.0,1.0,0.0,355.0,0.4,1.0,1,0,0,0,1,0,1,1,0,0,0,0
7507,8603,1.0,2.0,13.0,21.08333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,1,0,1,1,0,0,0,0,0,0,0
7508,8605,0.0,3.0,72.0,216.0281690140845,5.0,5.0,19.0,10.0,8.0,2.0,4.0,1.0,0.0,360.0,0.4210526315789473,1.0,1,0,0,0,1,0,1,0,0,0,0,0
7509,8606,0.0,3.0,58.0,190.98245614035088,4.0,4.0,14.0,9.0,5.0,1.0,2.0,1.0,1.0,408.0,0.3571428571428571,1.0,1,1,0,0,0,1,0,0,0,0,1,0
7510,8607,1.0,2.0,36.0,122.17142857142858,2.0,2.0,7.0,4.0,3.0,0.0,1.0,1.0,1.0,379.0,0.4285714285714285,1.0,0,1,0,1,0,0,0,1,1,1,0,0
7511,8608,0.0,3.0,13.0,17.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,1,1,0,1,0,0,1,0,1,1,1
7512,8609,0.0,3.0,49.0,214.10416666666663,4.0,4.0,11.0,5.0,5.0,0.0,1.0,1.0,1.0,392.0,0.4545454545454545,1.0,1,1,0,0,0,1,1,1,0,0,0,0
7513,8610,0.0,3.0,40.0,116.64102564102564,2.0,2.0,9.0,3.0,5.0,1.0,2.0,1.0,0.0,343.0,0.5555555555555556,1.0,1,1,0,0,1,0,0,1,0,0,0,0
7514,8611,1.0,2.0,71.0,210.67142857142855,5.0,5.0,18.0,8.0,10.0,1.0,2.0,1.0,0.0,325.0,0.5555555555555556,1.0,0,0,0,0,1,0,1,0,1,1,1,1
7515,8612,0.0,3.0,69.0,208.35294117647055,5.0,5.0,19.0,12.0,5.0,2.0,1.0,1.0,1.0,409.0,0.2631578947368421,1.0,1,1,0,1,1,0,1,0,0,0,0,0
7516,8613,0.0,3.0,13.0,18.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,1,1,0,1,0,1,0,1,0,1,0
7517,8614,0.0,3.0,116.0,196.6,7.0,7.0,34.0,25.0,9.0,8.0,4.0,1.0,1.0,365.0,0.2647058823529412,1.0,1,1,0,1,1,0,0,1,0,1,0,1
7518,8615,0.0,3.0,83.0,198.67073170731703,5.0,6.0,22.0,10.0,12.0,2.0,4.0,1.0,0.0,356.0,0.5454545454545454,1.0,0,1,1,1,1,0,0,0,0,0,0,1
7519,8616,1.0,2.0,13.0,16.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,0,0,0,1,0,1,0,0,1,0,1
7520,8617,1.0,2.0,82.0,273.48148148148147,7.0,7.0,21.0,11.0,8.0,3.0,4.0,1.0,0.0,378.0,0.3809523809523809,1.0,1,1,1,0,1,0,0,0,0,0,0,0
7521,8618,0.0,3.0,93.0,262.1195652173913,8.0,8.0,27.0,12.0,12.0,1.0,3.0,1.0,0.0,400.0,0.4444444444444444,1.0,0,1,0,1,1,0,1,0,1,0,0,1
7522,8619,0.0,3.0,92.0,218.26373626373623,6.0,6.0,28.0,8.0,19.0,1.0,4.0,1.0,0.0,382.0,0.6785714285714286,1.0,1,1,1,0,1,0,1,0,1,1,0,0
7523,8622,0.0,3.0,69.0,170.02941176470588,4.0,4.0,18.0,13.0,3.0,6.0,3.0,1.0,0.0,358.0,0.1666666666666666,0.0,1,0,0,0,1,0,0,0,1,1,0,0
7524,8624,0.0,3.0,76.0,245.48,6.0,6.0,20.0,13.0,7.0,2.0,1.0,1.0,1.0,374.0,0.35,1.0,1,1,1,0,0,1,0,1,0,0,0,1
7525,8625,1.0,2.0,13.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,0,1,0,0,0,0,0,1,1,0,1
7526,8627,0.0,3.0,52.0,165.49019607843138,3.0,3.0,13.0,7.0,5.0,1.0,3.0,1.0,0.0,356.0,0.3846153846153846,1.0,1,1,0,1,1,0,0,0,0,1,0,1
7527,8628,0.0,3.0,57.0,198.8571428571429,4.0,4.0,14.0,6.0,8.0,0.0,3.0,1.0,0.0,328.0,0.5714285714285714,1.0,0,1,1,1,1,0,0,0,0,0,1,1
7528,8629,0.0,3.0,56.0,142.1090909090909,3.0,3.0,13.0,12.0,1.0,5.0,1.0,1.0,1.0,418.0,0.0769230769230769,0.0,1,1,0,0,1,0,1,0,0,0,0,0
7529,8630,0.0,3.0,293.0,184.20890410958904,14.0,17.0,89.0,71.0,15.0,21.0,22.0,1.0,0.0,381.0,0.1685393258426966,0.0,1,1,0,0,1,0,0,0,1,0,0,0
7530,8631,0.0,3.0,99.0,190.1734693877551,6.0,6.0,30.0,25.0,3.0,6.0,2.0,1.0,1.0,353.0,0.1,0.0,1,1,0,1,1,0,1,0,1,0,0,0
7531,8632,0.0,3.0,58.0,185.75438596491227,4.0,4.0,14.0,11.0,2.0,1.0,3.0,1.0,1.0,375.0,0.1428571428571428,0.0,1,1,1,0,1,0,1,0,0,0,0,0
7532,8633,0.0,3.0,97.0,168.1875,5.0,6.0,25.0,19.0,5.0,5.0,10.0,1.0,0.0,372.0,0.2,0.0,0,1,0,1,1,0,0,0,0,0,1,1
7533,8635,0.0,3.0,35.0,115.29411764705884,2.0,2.0,6.0,5.0,1.0,2.0,0.0,1.0,1.0,384.0,0.1666666666666666,0.0,0,0,1,0,1,0,0,0,1,1,0,1
7534,8636,0.0,3.0,77.0,297.94736842105266,7.0,7.0,21.0,10.0,9.0,1.0,1.0,1.0,0.0,317.0,0.4285714285714285,1.0,0,1,0,1,1,0,1,0,1,0,1,1
7535,8637,0.0,3.0,13.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,1,1,0,1,0,1,1,1,1,0,1
7536,8638,0.0,3.0,13.0,22.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,1,1,1,1,0,0,0,0,0,1,1
7537,8639,0.0,3.0,62.0,239.29508196721312,5.0,5.0,14.0,7.0,7.0,3.0,2.0,1.0,0.0,337.0,0.5,1.0,1,1,0,0,1,0,1,0,0,0,0,0
7538,8640,0.0,3.0,13.0,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,0,1,0,1,0,1,1,0,0,0,0
7539,8641,0.0,3.0,81.0,224.85,6.0,6.0,23.0,15.0,8.0,1.0,1.0,1.0,1.0,352.0,0.3478260869565217,1.0,1,1,0,0,1,0,1,1,0,1,0,1
7540,8643,0.0,3.0,55.0,147.5185185185185,3.0,3.0,14.0,8.0,6.0,1.0,2.0,1.0,1.0,385.0,0.4285714285714285,1.0,1,1,0,1,1,0,1,0,0,0,0,0
7541,8644,0.0,3.0,46.0,254.2888888888889,4.0,4.0,10.0,5.0,5.0,0.0,0.0,1.0,0.0,348.0,0.5,1.0,0,1,0,1,1,0,0,0,1,0,0,1
7542,8645,1.0,2.0,13.0,20.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,0,0,0,0,1,0,1,1,0,1,0
7543,8647,0.0,3.0,53.0,220.98076923076923,4.0,4.0,13.0,5.0,7.0,2.0,0.0,1.0,0.0,349.0,0.5384615384615384,1.0,1,1,1,0,1,0,0,0,1,0,0,0
7544,8648,0.0,3.0,132.0,181.83969465648852,8.0,8.0,38.0,33.0,3.0,13.0,6.0,1.0,1.0,351.0,0.0789473684210526,0.0,1,1,0,1,0,1,0,1,1,1,0,0
7545,8649,0.0,3.0,66.0,247.1846153846154,5.0,5.0,18.0,4.0,13.0,0.0,2.0,1.0,0.0,378.0,0.7222222222222222,1.0,1,1,0,0,1,0,1,1,0,0,1,1
7546,8650,0.0,3.0,13.0,20.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,1,0,1,1,0,1,0,0,0,1,1
7547,8651,0.0,3.0,66.0,271.0,6.0,6.0,15.0,9.0,5.0,3.0,1.0,1.0,1.0,401.0,0.3333333333333333,1.0,1,1,0,0,1,0,1,1,1,0,0,1
7548,8652,0.0,3.0,44.0,169.90697674418604,3.0,3.0,10.0,9.0,1.0,1.0,0.0,1.0,0.0,352.0,0.1,0.0,1,1,0,1,1,0,0,0,0,1,0,0
7549,8653,0.0,3.0,80.0,247.8227848101266,6.0,6.0,22.0,11.0,10.0,2.0,3.0,1.0,0.0,340.0,0.4545454545454545,1.0,1,1,0,0,0,1,1,0,0,0,0,0
7550,8654,0.0,3.0,80.0,111.77215189873418,3.0,3.0,23.0,17.0,6.0,6.0,5.0,1.0,0.0,425.0,0.2608695652173913,0.0,0,1,0,1,1,0,0,1,1,1,1,1
7551,8655,0.0,3.0,56.0,204.25454545454545,4.0,4.0,14.0,6.0,6.0,1.0,3.0,1.0,0.0,353.0,0.4285714285714285,1.0,1,1,0,1,1,0,1,1,1,0,0,0
7552,8656,1.0,2.0,114.0,202.1946902654867,7.0,7.0,32.0,29.0,3.0,10.0,4.0,1.0,1.0,310.0,0.09375,0.0,1,1,0,0,1,0,0,0,0,0,0,0
7553,8657,0.0,3.0,13.0,17.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,1,1,0,1,0,1,0,1,1,1,0
7554,8659,0.0,3.0,72.0,120.85915492957749,3.0,3.0,20.0,19.0,1.0,7.0,1.0,1.0,1.0,390.0,0.05,0.0,1,1,0,0,1,0,0,0,0,1,0,1
7555,8660,0.0,3.0,86.0,182.23529411764707,5.0,6.0,23.0,16.0,7.0,3.0,3.0,1.0,1.0,334.0,0.3043478260869565,1.0,0,1,0,1,0,1,0,1,0,1,0,1
7556,8662,1.0,2.0,73.0,169.72222222222223,4.0,5.0,21.0,7.0,12.0,1.0,2.0,1.0,0.0,426.0,0.5714285714285714,1.0,0,1,1,1,1,0,0,0,0,0,0,0
7557,8663,0.0,3.0,106.0,218.47619047619048,7.0,7.0,30.0,17.0,12.0,5.0,6.0,1.0,1.0,367.0,0.4,1.0,0,1,0,1,1,0,0,1,1,0,0,0
7558,8666,1.0,2.0,129.0,128.6875,5.0,7.0,39.0,31.0,7.0,8.0,6.0,1.0,1.0,424.0,0.1794871794871795,0.0,1,1,0,0,0,0,1,1,0,1,0,1
7559,8667,0.0,3.0,77.0,156.48684210526315,4.0,4.0,23.0,12.0,10.0,4.0,1.0,1.0,1.0,345.0,0.4347826086956521,1.0,1,1,0,0,1,0,1,1,0,0,0,0
7560,8669,0.0,3.0,36.0,118.82857142857142,2.0,2.0,7.0,2.0,5.0,1.0,0.0,1.0,1.0,386.0,0.7142857142857143,1.0,1,1,0,0,1,0,1,0,1,0,0,0
7561,8670,0.0,3.0,13.0,17.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,1,1,0,1,0,1,0,0,1,1,0
7562,8671,1.0,2.0,51.0,167.18,3.0,3.0,14.0,4.0,8.0,0.0,2.0,1.0,0.0,358.0,0.5714285714285714,1.0,1,1,1,0,1,0,0,0,0,0,0,0
7563,8672,0.0,3.0,66.0,115.6,3.0,4.0,16.0,12.0,4.0,2.0,4.0,1.0,1.0,390.0,0.25,1.0,0,1,1,1,1,0,1,0,0,1,1,1
7564,8673,0.0,3.0,133.0,227.72727272727272,9.0,9.0,41.0,38.0,0.0,10.0,2.0,1.0,1.0,397.0,0.0,0.0,1,1,0,1,1,0,1,0,0,0,0,0
7565,8674,0.0,3.0,86.0,137.94117647058823,4.0,4.0,25.0,22.0,3.0,8.0,1.0,1.0,1.0,381.0,0.12,0.0,1,1,1,0,1,0,0,1,0,0,0,1
7566,8675,0.0,3.0,73.0,124.69444444444444,3.0,5.0,20.0,8.0,10.0,3.0,1.0,1.0,0.0,370.0,0.5,1.0,1,1,1,0,1,0,0,1,0,1,0,1
7567,8676,0.0,3.0,13.0,20.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,0,0,0,1,0,1,1,0,0,0,1
7568,8677,0.0,3.0,53.0,229.53846153846155,4.0,4.0,14.0,5.0,7.0,0.0,1.0,1.0,0.0,363.0,0.5,1.0,1,1,0,0,1,0,1,0,1,0,0,0
7569,8678,0.0,3.0,13.0,17.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,1,1,0,1,0,1,1,0,1,0,0
7570,8679,0.0,3.0,92.0,297.2967032967033,8.0,8.0,27.0,8.0,15.0,1.0,3.0,1.0,0.0,439.0,0.5555555555555556,1.0,1,1,1,0,1,0,0,0,0,1,0,0
7571,8681,0.0,3.0,13.0,19.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,0,0,0,1,0,0,0,1,1,0,0
7572,8682,0.0,3.0,13.0,16.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,0,0,0,1,0,0,0,0,0,0,1
7573,8684,0.0,3.0,70.0,186.18840579710144,4.0,4.0,17.0,10.0,7.0,0.0,7.0,1.0,0.0,370.0,0.4117647058823529,1.0,0,1,1,1,1,0,1,0,1,0,1,1
7574,8686,0.0,3.0,62.0,139.0983606557377,3.0,4.0,16.0,7.0,9.0,1.0,2.0,1.0,0.0,416.0,0.5625,1.0,1,1,0,0,1,0,0,1,0,1,0,0
7575,8687,0.0,3.0,55.0,159.46296296296296,3.0,4.0,12.0,12.0,0.0,3.0,0.0,1.0,1.0,352.0,0.0,0.0,0,1,1,1,1,0,1,0,1,1,0,1
7576,8688,0.0,3.0,66.0,220.04615384615383,5.0,5.0,17.0,8.0,8.0,1.0,3.0,1.0,0.0,380.0,0.4705882352941176,1.0,0,1,1,1,1,0,1,0,1,0,0,1
7577,8690,0.0,3.0,13.0,20.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,0,0,0,1,0,0,0,1,1,0,1
7578,8691,0.0,3.0,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,1,0,0,1,0,1,0,1,0,1,0
7579,8692,0.0,3.0,30.0,148.9655172413793,2.0,2.0,6.0,0.0,4.0,0.0,0.0,1.0,0.0,363.0,0.6666666666666666,1.0,0,0,1,0,1,0,0,0,0,1,0,1
7580,8694,1.0,2.0,128.0,175.09448818897638,7.0,8.0,34.0,30.0,4.0,16.0,4.0,1.0,1.0,338.0,0.1176470588235294,0.0,0,0,0,0,1,0,0,1,1,1,0,0
7581,8695,0.0,3.0,56.0,184.01818181818183,4.0,4.0,13.0,6.0,6.0,1.0,4.0,1.0,0.0,388.0,0.4615384615384615,1.0,1,1,0,1,1,0,0,1,1,0,0,0
7582,8696,1.0,2.0,13.0,16.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,0,0,0,1,0,1,1,0,0,1,1
7583,8697,0.0,3.0,51.0,165.78,3.0,3.0,13.0,5.0,7.0,2.0,1.0,1.0,0.0,375.0,0.5384615384615384,1.0,1,1,1,0,1,0,0,1,1,0,0,0
7584,8699,1.0,2.0,45.0,104.72727272727272,2.0,2.0,10.0,9.0,1.0,2.0,3.0,1.0,0.0,380.0,0.1,0.0,0,0,0,0,1,0,1,0,1,0,1,1
7585,8700,1.0,2.0,76.0,238.06666666666663,6.0,6.0,19.0,11.0,7.0,2.0,5.0,1.0,0.0,338.0,0.3684210526315789,1.0,1,0,0,0,1,0,0,0,0,0,0,0
7586,8701,0.0,3.0,41.0,181.825,3.0,3.0,8.0,5.0,2.0,1.0,1.0,1.0,1.0,387.0,0.25,1.0,1,1,0,1,1,0,1,1,1,0,0,1
7587,8703,0.0,3.0,121.0,187.90833333333333,7.0,7.0,34.0,33.0,1.0,13.0,4.0,1.0,1.0,349.0,0.0294117647058823,0.0,0,1,1,0,1,0,1,0,0,1,0,1
7588,8704,0.0,3.0,38.0,108.56756756756756,2.0,2.0,9.0,3.0,5.0,0.0,1.0,1.0,0.0,376.0,0.5555555555555556,1.0,0,1,1,1,1,0,0,0,0,1,0,0
7589,8705,0.0,3.0,13.0,18.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,0,0,1,0,1,1,0,0,1,1,0
7590,8706,0.0,3.0,74.0,237.93150684931507,6.0,6.0,21.0,8.0,11.0,0.0,2.0,1.0,0.0,341.0,0.5238095238095238,1.0,1,1,0,1,1,0,0,1,0,1,0,1
7591,8707,0.0,3.0,109.0,275.05555555555554,9.0,9.0,31.0,14.0,16.0,0.0,7.0,1.0,0.0,334.0,0.5161290322580645,1.0,1,1,0,0,1,0,0,1,1,0,1,1
7592,8708,0.0,3.0,68.0,181.37313432835825,4.0,4.0,18.0,7.0,11.0,2.0,4.0,1.0,0.0,340.0,0.6111111111111112,1.0,0,1,1,0,1,0,0,1,0,0,0,0
7593,8709,0.0,3.0,120.0,273.109243697479,10.0,10.0,35.0,18.0,15.0,3.0,4.0,1.0,1.0,406.0,0.4285714285714285,1.0,1,1,0,0,1,0,0,0,0,1,1,1
7594,8710,0.0,3.0,121.0,153.51666666666668,6.0,6.0,36.0,29.0,6.0,11.0,3.0,1.0,1.0,355.0,0.1666666666666666,0.0,0,1,1,1,1,0,0,1,0,0,0,0
7595,8712,0.0,3.0,74.0,252.8219178082192,6.0,6.0,19.0,12.0,6.0,1.0,4.0,1.0,0.0,424.0,0.3157894736842105,1.0,0,1,0,1,0,1,0,0,0,1,0,0
7596,8713,0.0,3.0,63.0,226.16129032258064,5.0,5.0,16.0,10.0,6.0,1.0,1.0,1.0,0.0,347.0,0.375,1.0,1,1,1,0,1,0,0,0,1,0,0,0
7597,8714,0.0,3.0,76.0,235.36,6.0,6.0,18.0,13.0,5.0,3.0,1.0,1.0,1.0,365.0,0.2777777777777778,1.0,1,1,0,1,1,0,1,1,0,1,0,0
7598,8716,0.0,3.0,13.0,21.08333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,0,0,0,1,0,1,0,1,0,0,1
7599,8717,0.0,3.0,69.0,182.6764705882353,4.0,4.0,20.0,9.0,10.0,1.0,3.0,1.0,0.0,371.0,0.5,1.0,1,1,0,1,0,1,1,0,1,1,0,1
7600,8718,0.0,3.0,180.0,156.26256983240222,8.0,11.0,54.0,44.0,9.0,12.0,11.0,1.0,0.0,363.0,0.1666666666666666,0.0,1,1,0,0,1,0,1,0,0,1,0,0
7601,8719,0.0,3.0,38.0,208.27027027027023,3.0,3.0,7.0,4.0,2.0,1.0,1.0,1.0,0.0,366.0,0.2857142857142857,1.0,1,1,0,0,1,0,1,1,1,1,0,1
7602,8720,1.0,2.0,83.0,99.64634146341464,3.0,4.0,21.0,17.0,3.0,10.0,1.0,1.0,1.0,381.0,0.1428571428571428,0.0,1,1,1,0,1,0,0,0,0,0,0,0
7603,8721,0.0,3.0,86.0,226.14117647058825,6.0,6.0,24.0,13.0,9.0,3.0,5.0,1.0,0.0,360.0,0.375,1.0,0,1,0,1,0,1,1,1,1,0,0,1
7604,8722,0.0,3.0,48.0,160.4255319148936,3.0,3.0,9.0,3.0,6.0,0.0,0.0,1.0,1.0,419.0,0.6666666666666666,1.0,0,1,1,0,1,0,1,1,1,0,0,0
7605,8724,0.0,3.0,89.0,252.125,7.0,7.0,27.0,8.0,16.0,2.0,1.0,1.0,0.0,343.0,0.5925925925925926,1.0,1,0,0,0,1,0,0,1,0,0,1,1
7606,8725,0.0,3.0,69.0,163.27941176470588,4.0,4.0,18.0,17.0,1.0,4.0,2.0,1.0,1.0,387.0,0.0555555555555555,0.0,0,1,1,0,1,0,0,0,0,1,0,1
7607,8726,0.0,3.0,42.0,187.17073170731703,3.0,3.0,9.0,4.0,5.0,0.0,0.0,1.0,1.0,368.0,0.5555555555555556,1.0,1,1,0,0,1,0,0,0,1,1,0,1
7608,8727,0.0,3.0,102.0,186.5643564356436,6.0,6.0,27.0,24.0,3.0,9.0,6.0,1.0,1.0,382.0,0.1111111111111111,0.0,0,1,1,1,1,0,1,0,1,0,1,1
7609,8728,0.0,3.0,60.0,174.72881355932202,4.0,4.0,16.0,13.0,2.0,2.0,0.0,1.0,1.0,378.0,0.125,0.0,1,1,0,0,1,0,1,0,0,0,0,1
7610,8729,0.0,3.0,72.0,244.2394366197183,6.0,6.0,20.0,5.0,12.0,1.0,2.0,1.0,0.0,380.0,0.6,1.0,1,1,0,1,1,0,1,0,0,0,1,0
7611,8730,0.0,3.0,13.0,19.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,0,1,0,1,0,1,0,0,0,1,0
7612,8731,0.0,3.0,53.0,228.57692307692307,4.0,4.0,12.0,6.0,6.0,0.0,3.0,1.0,0.0,402.0,0.5,1.0,1,1,1,0,1,0,0,0,0,0,0,1
7613,8732,0.0,3.0,54.0,91.35849056603772,2.0,3.0,14.0,10.0,3.0,3.0,0.0,1.0,0.0,364.0,0.2142857142857142,0.0,1,1,0,0,1,0,0,0,1,0,0,1
7614,8733,0.0,3.0,110.0,150.45871559633028,5.0,5.0,29.0,26.0,3.0,6.0,11.0,1.0,0.0,331.0,0.1034482758620689,0.0,1,0,0,0,1,0,1,1,0,1,1,0
7615,8734,0.0,3.0,13.0,15.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,1,1,0,1,0,1,0,1,1,0,1
7616,8735,0.0,3.0,42.0,193.609756097561,3.0,3.0,9.0,6.0,3.0,0.0,1.0,1.0,0.0,359.0,0.3333333333333333,1.0,1,0,0,0,1,0,0,1,1,0,0,1
7617,8736,0.0,3.0,13.0,17.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,0,0,1,1,0,0,1,0,1,0,0
7618,8737,0.0,3.0,40.0,103.87179487179488,2.0,2.0,8.0,7.0,0.0,4.0,0.0,1.0,1.0,387.0,0.0,0.0,1,1,0,1,1,0,1,1,0,0,0,0
7619,8738,0.0,3.0,74.0,208.87671232876716,5.0,5.0,21.0,9.0,12.0,2.0,1.0,1.0,0.0,381.0,0.5714285714285714,1.0,1,1,1,0,1,0,1,1,0,0,0,1
7620,8739,0.0,3.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,0,0,0,1,0,0,0,1,0,0,0
7621,8740,0.0,3.0,36.0,125.02857142857142,2.0,2.0,6.0,5.0,1.0,2.0,1.0,1.0,1.0,329.0,0.1666666666666666,1.0,1,1,0,1,1,0,0,0,1,1,0,1
7622,8741,0.0,3.0,56.0,148.52727272727273,3.0,3.0,15.0,11.0,4.0,1.0,1.0,1.0,1.0,389.0,0.2666666666666666,1.0,0,1,1,1,1,0,0,0,0,0,0,1
7623,8743,0.0,3.0,96.0,237.0842105263158,7.0,7.0,29.0,12.0,15.0,2.0,3.0,1.0,0.0,355.0,0.5172413793103449,1.0,1,1,0,1,1,0,1,1,0,1,0,0
7624,8744,0.0,3.0,13.0,18.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,1,0,1,1,0,1,1,0,1,0,0
7625,8745,1.0,2.0,80.0,215.7974683544304,5.0,6.0,19.0,15.0,3.0,5.0,5.0,1.0,0.0,349.0,0.1578947368421052,0.0,0,0,0,0,1,0,1,1,1,1,0,0
7626,8746,0.0,3.0,52.0,149.19607843137254,3.0,3.0,12.0,9.0,2.0,2.0,3.0,1.0,1.0,357.0,0.1666666666666666,0.0,0,1,1,0,1,0,1,0,1,1,0,0
7627,8747,0.0,3.0,13.0,16.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,1,0,1,1,0,0,0,0,1,0,1
7628,8753,0.0,3.0,102.0,121.91089108910892,4.0,4.0,27.0,22.0,5.0,4.0,12.0,1.0,0.0,361.0,0.1851851851851851,0.0,0,1,1,0,1,0,0,0,0,0,0,1
7629,8754,0.0,3.0,192.0,176.0,10.0,12.0,58.0,50.0,5.0,17.0,6.0,1.0,1.0,367.0,0.0862068965517241,0.0,0,1,1,0,1,0,1,0,1,0,0,1
7630,8755,0.0,3.0,67.0,276.8636363636364,6.0,6.0,15.0,8.0,7.0,2.0,2.0,1.0,1.0,413.0,0.4666666666666667,1.0,1,1,0,0,1,0,1,0,0,0,0,0
7631,8756,0.0,3.0,24.0,26.82608695652174,1.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,393.0,0.0,0.0,1,1,1,0,1,0,1,0,0,0,1,0
7632,8757,0.0,3.0,13.0,18.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,1,0,1,0,1,1,1,1,0,0,0
7633,8758,0.0,3.0,52.0,162.9607843137255,3.0,3.0,13.0,6.0,6.0,2.0,2.0,1.0,0.0,376.0,0.4615384615384615,1.0,0,1,0,1,1,0,0,0,1,0,1,0
7634,8759,0.0,3.0,47.0,101.95652173913044,2.0,2.0,12.0,5.0,7.0,1.0,1.0,1.0,1.0,387.0,0.5833333333333334,1.0,1,1,0,1,1,0,1,1,1,1,0,0
7635,8760,0.0,3.0,157.0,212.77564102564105,10.0,10.0,45.0,43.0,2.0,12.0,7.0,1.0,1.0,386.0,0.0444444444444444,0.0,0,1,1,0,1,0,0,0,1,0,0,0
7636,8761,0.0,3.0,13.0,21.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,1,0,1,1,0,1,0,1,0,1,0
7637,8762,0.0,3.0,36.0,123.54285714285714,2.0,2.0,7.0,5.0,2.0,1.0,0.0,1.0,1.0,423.0,0.2857142857142857,1.0,1,1,0,0,1,0,0,1,0,0,0,0
7638,8763,0.0,3.0,13.0,21.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,1,1,0,1,0,1,1,0,0,0,1
7639,8764,0.0,3.0,56.0,197.3090909090909,4.0,4.0,13.0,7.0,6.0,1.0,2.0,1.0,1.0,402.0,0.4615384615384615,1.0,0,1,1,0,1,0,1,1,0,0,1,1
7640,8765,0.0,3.0,59.0,249.8275862068965,5.0,5.0,15.0,6.0,7.0,1.0,1.0,1.0,0.0,356.0,0.4666666666666667,1.0,1,1,0,0,1,0,0,0,0,1,0,0
7641,8766,0.0,3.0,42.0,194.8048780487805,3.0,3.0,8.0,5.0,3.0,2.0,0.0,1.0,1.0,405.0,0.375,1.0,1,1,0,0,1,0,1,1,0,1,0,1
